summary_version,group,x_index,label,split,quantile_lo,quantile_hi,num_systems,num_configs,au_mean,eu_mean
occupied_ood_bins_v2,id,0,ID,id,0.0,1.0,1313,5000,0.00035119888111045835,0.00014274441931985462
occupied_ood_bins_v2,q6,1,0.50-0.60,ood,0.5,0.6000000000000001,474,587,0.0005151967875622912,0.00023808095290658895
occupied_ood_bins_v2,q7,2,0.60-0.70,ood,0.6000000000000001,0.7000000000000001,701,1051,0.0005484330170406241,0.00025103280742840055
occupied_ood_bins_v2,q8,3,0.70-0.80,ood,0.7000000000000001,0.8,739,1114,0.0006049903959965593,0.00029398765085060594
occupied_ood_bins_v2,q9,4,0.80-0.90,ood,0.8,0.9,713,1097,0.0008383334684721772,0.0003561637533227749
occupied_ood_bins_v2,q10,5,0.90-1.00,ood,0.9,1.0,758,1151,0.0033567761198016422,0.04239842580088967
