epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-1.1190442329645156,-1.0757986758351326,0.08658775443033528,0.0863000964766198
5,-1.509742034327984,-1.4763633943796157,0.039003797554495984,0.04051497367143364
10,-2.126188017416,-2.0706469416320323,0.02670817592066784,0.027678881386095904
15,-2.095609361666441,-2.0448405473828317,0.022709404561886536,0.02534842158332174
20,-2.370530459356308,-2.284325116276741,0.01908357315315356,0.023082046584316136
25,-2.491517232847214,-2.3972098953127863,0.01642167526668318,0.020520135900745005
30,-2.5608887477397917,-2.455963900566101,0.01579492380387016,0.01958066561286067
35,-2.5552822946548464,-2.4499411871433256,0.015237816846680121,0.01910745349488756
40,-2.651434825873375,-2.5120758112668993,0.013333025341012635,0.01855050509145453
45,-2.797116594529152,-2.627968810915947,0.01195604867684985,0.017439412273214307
50,-2.905545432305336,-2.694765791773796,0.01052505770457792,0.017186570115293995
55,-2.8462507703363897,-2.661903751194477,0.010291759604980437,0.016699575676923848
60,-2.93912735850811,-2.7115752040147783,0.009160303928530945,0.01634925894816837
65,-3.0069295033216474,-2.768477892637253,0.008682813591988773,0.01595715572910946
70,-3.0054881390094756,-2.756412476181984,0.007866083498703285,0.01582196144646979
75,-3.1313791985273363,-2.815403472065926,0.00726199349342268,0.015501491900476382
80,-3.127541943836212,-2.8124658164978027,0.007536683293942589,0.01565357492154038
85,-3.1554655676364898,-2.8295360519886015,0.006680032758824731,0.015226218962476066
90,-3.166978495877981,-2.820291768372059,0.008742204385516143,0.015914124246897924
95,-3.2902203434944153,-2.8710864411592483,0.005680965163127189,0.015141646167698038
100,-3.241274294781685,-2.839024699807167,0.0058587404304843976,0.01526802573829497
105,-3.2662850768089293,-2.865006181895733,0.007706159608242938,0.015275165619855625
110,-3.352471859061718,-2.8788931117653846,0.004978003274991313,0.014663645987369824
115,-3.3674650242328643,-2.8803991512060168,0.005046772390760406,0.014872536728764381
120,-3.4310389304876328,-2.904305955529213,0.0049458163121164425,0.014721675543839866
125,-3.472897685098648,-2.9021903229951858,0.004528004536365707,0.014987442458659139
130,-3.510927454638481,-2.9096430946588514,0.004676263937459346,0.014736330703522777
135,-3.588461253070831,-2.928313733458519,0.003973674429888604,0.014412610612800048
140,-3.559309163379669,-2.907725304365158,0.004541845553452151,0.015040880873596247
145,-3.6523132557630538,-2.9043155151605604,0.0037571963969518507,0.014756485738278945
150,-3.6806027076482772,-2.8924202110767365,0.004048868731402285,0.01506187850908577
155,-3.7047396072149277,-2.914162014603615,0.004334317868180391,0.014725572093625964
160,-3.767802499508858,-2.904536595225334,0.0032862040184661245,0.014755251548159362
165,-3.7226502860546113,-2.9165294277668,0.00388845211583542,0.014601272915631612
170,-3.7587918246507646,-2.925828247189522,0.0029361382435728303,0.01454125739127822
175,-3.863625606608391,-2.8801087100505827,0.002830998668201947,0.014564622849647851
180,-3.8737223771095275,-2.8901968911886216,0.002637262049967874,0.014516765306141441
185,-3.931065120649338,-2.8658248606920242,0.002591550910578916,0.014555040062674687
190,-3.9748593030929564,-2.870496418952942,0.0025607661314144482,0.014463962184250717
195,-4.046291156864166,-2.8274462589025497,0.0025997849218135733,0.014555568675560756
200,-4.02097221095562,-2.8378679382801058,0.0028318362333304287,0.014644260351331697
205,-3.9675941788434983,-2.8901554881334306,0.0024729857059554742,0.014541466566975315
210,-3.926324776959419,-2.876534890770912,0.0024873658001614467,0.014636788600177716
215,-4.03038706958294,-2.840019750118256,0.0024160064941486582,0.01480664305113921
220,-4.074104517054558,-2.860196464419365,0.0023203682158263912,0.014554332389430895
225,-4.159870894813538,-2.853213948249817,0.002420073058060279,0.014554802863676889
230,-4.155958674097061,-2.793611157655716,0.0021120839252705952,0.014639501898037687
235,-4.119602270960808,-2.8079149736166,0.002919020258406232,0.014726236817884491
240,-4.152344239664078,-2.809141664028168,0.0019959502238539525,0.01452803690313968
245,-4.23677616930008,-2.7758118484020233,0.001847300179126668,0.014485699925065336
250,-4.196270931005478,-2.833651730298996,0.001936225424769735,0.014558292216910892
255,-4.254304275584221,-2.8078827540874483,0.0020298259699803815,0.014450073790021521
260,-4.298431073331833,-2.7684166992902757,0.001957123858912298,0.014522548911011809
265,-4.346782220053673,-2.765232003688812,0.0018154259697566715,0.014558391117234384
270,-4.375252001094818,-2.7412751306295395,0.0017415746420242457,0.014487244310500715
275,-4.437918655133247,-2.711545286297798,0.0017563627543051015,0.01459873069236851
280,-4.377880325627327,-2.743874164938927,0.001746805552128319,0.014445506098199364
285,-4.4112718898773196,-2.7119126237630846,0.0018594876108008456,0.014612674193989874
290,-4.420235231208801,-2.741284652233124,0.0018226366069215938,0.014571400728316187
295,-4.489002369618416,-2.71896624147892,0.0017876541630999741,0.014576752386196528
