epoch,au_var,eu_var,tu_var,rmse_energy
0,0.011736520011629909,0.0019142643266372033,0.013650784346368164,0.08658758323833345
10,0.0022866370206524153,0.0008752953898176201,0.003161932404793333,0.02670664544996474
20,0.002950980500713922,0.0010722380391453043,0.004023218540905509,0.019083149812764565
30,0.0019619370695843825,0.0008116817131478455,0.002773618786098086,0.015794630876827333
40,0.0007543838816593052,0.00041563580116453524,0.0011700196824007436,0.013332984135958145
50,0.0003847605892107822,0.00019339679461627383,0.0005781573838190525,0.010525351589758375
60,0.00046220662471168906,0.00021302649947429016,0.0006752331256866455,0.009159717724700202
70,0.0005874791771362652,0.00017493711875285952,0.0007624162964362767,0.00786605994945703
80,0.000311483557716565,0.00012400197337628923,0.00043548553191794783,0.007537017573340997
90,0.0011236783727370493,0.00032977163471687164,0.0014534500040012063,0.008742492282905
100,0.00023667125478750678,0.0001251531807756237,0.00036182443617944956,0.005858600366568069
110,0.002271274616476512,0.00012341753987475386,0.0023946921625996767,0.004978406245323464
120,0.00017331656305250362,0.00010566368818936099,0.00027898025139948,0.004945145278931331
130,0.00019124241537501801,9.75189849918479e-05,0.0002887614000683243,0.004676257763509531
140,9.359629510108788e-05,7.19568681563942e-05,0.00016555316346311883,0.00454160054859394
150,8.141535446193302e-05,7.215975141721174e-05,0.00015357510560425,0.00404840328128661
160,7.573642767183628e-05,4.1541922808983146e-05,0.00011727835077435884,0.0032861256563922114
170,7.299900934358447e-05,5.3309929536771964e-05,0.0001263089386968204,0.0029365129515039174
180,5.4390655756287744e-05,4.312046464010564e-05,9.75111204548739e-05,0.002637189867175333
190,4.935590455188503e-05,3.300445530503566e-05,8.236035980880843e-05,0.002561008809611439
200,4.717398933917138e-05,3.418666373720498e-05,8.136065301496274e-05,0.002831680933891317
210,5.070898365484027e-05,3.924401817573653e-05,8.995300189271802e-05,0.0024871110309057894
220,3.9995097713836004e-05,3.129963403177953e-05,7.129473171917197e-05,0.0023203892073009338
230,3.381189166084368e-05,2.802498187452329e-05,6.183687353859569e-05,0.002112011343718324
240,3.128597802751756e-05,2.7761930441488403e-05,5.9047908573847965e-05,0.001994899616991222
250,3.1209951085020295e-05,2.3656679839200477e-05,5.48666310029148e-05,0.001935950802941295
260,2.6067188005799835e-05,2.0481826244486e-05,4.65490141448754e-05,0.0019570289219673
270,2.3679999464320644e-05,1.639477417368198e-05,4.00747736395715e-05,0.0017417379497417097
280,2.1877013078847085e-05,1.8301230917188606e-05,4.0178243965783624e-05,0.0017471720061922643
290,1.7444710516929263e-05,1.5182268500996088e-05,3.2626978962252905e-05,0.0018234863143350914
