epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
0,0.222457513964209,0.33900933280610385,0.294275049916342,0.4825041997031196,0.6569050373439476,0.6131894932438227,0.24031944985648462,0.18714050500243054,0.1779035661613097,2.273956980127215,5.2325401389084965,1.0160438833763012,0.00531268798129051,0.0032902010189428984,0.008602889001604636,0.13328974741567803,-0.7445254532432556
5,0.17490217062734514,0.8902478361403472,0.8632114976356352,0.6010567125323065,0.5190304785536867,0.6003394929047106,0.15937252967506532,0.21560365504822238,0.1582396424233207,0.9703179647267522,6.572997779828713,0.5789459722303019,0.001913877366580491,0.0036187735796215656,0.005532650953347329,0.07534566727772568,-1.8737106813633442
10,0.980427809536564,0.9997030040550445,0.9997369144335104,0.6484733232655242,0.5733137137174953,0.6480707251398857,0.1281195846299209,0.19049945273316965,0.1280812833474852,1.1600847439412674,6.464503895555721,0.6811414502939669,0.017577265240721535,0.2999456739523392,0.31752293048853236,0.20985148005224113,-1.9833532065927981
15,0.9792889389314136,0.9960067416153267,0.9964628560182966,0.6456685091954804,0.5530300481943219,0.6434446487776906,0.11918234703279623,0.19073902295229667,0.11968103766266623,0.8346656183081163,5.8460750962617976,0.559684643877256,0.028503639241592427,0.4555857090700564,0.48408932976301255,0.23654092804006854,-2.155588145520091
20,0.9534887841457331,0.9999875567039339,0.9999902176755172,0.6811602255108281,0.6034171556870195,0.6800058367712951,0.08659455785350004,0.13253789107975256,0.08736017454384917,3.0796040382143586,9.76704672543433,1.0178223837165685,0.06334310344611604,14.533853423431722,14.597196158204142,1.2559098797699795,-2.0170524232977627
25,0.9118419440601628,0.999871650109922,0.9998951346110714,0.6806231522306175,0.5802722014608145,0.6803895652493481,0.08108024982148532,0.15107218539599673,0.08119903492424994,2.624260225354232,14.413006361779773,1.0832907216608474,0.08963869351691393,12.167352966817624,12.25699166795961,1.181020128980567,-2.067422185718417
30,0.8787641899711119,0.9871068236563357,0.9881288894514787,0.6584591958759994,0.57214101310003,0.6575790401177868,0.08938820236541586,0.14436267319259138,0.08848081628148285,2.058969834528976,12.897706217329143,1.018680293195707,0.1511413787479092,4.3570171158181825,4.50815841441566,0.8738033793351649,-2.090668062864542
35,0.9113578699592879,0.987349690387136,0.9875347817495521,0.6764874888470175,0.5732801358547999,0.6733425897493719,0.07030400758257031,0.12861578178399058,0.07121407263729396,3.0156393259511125,11.857568522758289,0.9272075246292495,0.11154075045948166,19.30225907410022,19.413799668771556,1.6969277121649526,-2.1842961597442625
40,0.8624490033433384,0.9906473352571515,0.9908942364633214,0.6796778321391573,0.6021892553532906,0.6764433571003025,0.07728340026112365,0.12759033709963963,0.07750306833472714,2.996994774345802,11.320115318893105,0.9879075645318829,0.08444227650558526,13.632432861073045,13.716874860475494,1.272561803553735,-2.161019139074087
45,0.9491485643550234,0.9441635151906561,0.9448269808872554,0.7118398169848964,0.5940194086419611,0.706776934086113,0.06737466565082897,0.13614468033309834,0.06867509787069412,3.294965395780652,14.780711681516674,1.3153336036048762,0.11999592310402331,15.466921292478,15.586917120249153,1.4809970407234885,-2.0208801097369196
50,0.6308403034020206,0.9894393559902854,0.9889067807859889,0.6864455626320956,0.5826765678045203,0.6805526304530263,0.08073562972501461,0.147889937575496,0.08246249464422584,2.9405942759368258,16.765769595968987,1.526491991508499,0.14226805806134563,18.096034572158,18.238302784332113,1.20612987002192,-1.9317992318195105
55,0.9662817093520415,0.9976349282879904,0.9976652104311805,0.6828134550128303,0.6073593290361856,0.6808391643959794,0.07589774077059881,0.12417214249032996,0.07616119078776208,2.6197993349390125,10.795526800619063,1.1169080915829086,0.21324434860317115,38.339387595215214,38.55263244204636,1.4814876272685487,-2.149835440286398
60,0.7635170212011904,0.9857457836628616,0.9850643645872452,0.7070247639201662,0.6230471982329706,0.7048566631595237,0.06548525427880311,0.1189600632135001,0.0668637400763468,2.3804018826002364,13.822995611953449,1.2628505521503075,0.3100921373398068,31.061061295228033,31.37115352913826,1.4216353390661376,-2.110642540872097
65,0.4740473925051632,0.6997867231965367,0.6977398121764166,0.6964506213247923,0.595324287600203,0.6898315156043192,0.07283253436637313,0.13188062316051846,0.07427441320735682,2.9478199127315596,13.455596690445615,1.561768590994288,0.31641472779791313,24.96344361609937,25.279858218402122,1.1263676053784337,-1.939791501392722
70,0.5085045085587826,0.49147636725013705,0.4916158593679792,0.711530051623629,0.6254104557333943,0.7069610826056025,0.0772283295581947,0.1253688737719183,0.07875217478996385,3.862706370569479,14.341068574572443,2.217559771474224,0.45181039548088614,66.0920068545469,66.5438168134244,0.9447728867220496,-1.5706469066363573
75,0.801826576692656,0.9688956095117494,0.9685239465258237,0.6986147477844409,0.6078744545399174,0.6943722640345416,0.05631732515373418,0.09672889843666357,0.05709155897130642,3.011916509558256,12.191139178630717,1.4018810368535584,0.44916839539902076,70.96097350422752,71.41014169461305,1.903714007090471,-2.0756528224051
80,0.5411465283966427,0.9298230916250667,0.9287725169449211,0.6784180773373356,0.5949284563000432,0.6773805051059044,0.06501022850233538,0.11194288539253967,0.06590588319065599,2.864894812337029,14.656243775675113,1.5350333819889106,0.5602825615082622,75.29556937310815,75.85585313652716,1.7420776638051065,-1.9943592518150806
85,0.8916123064963442,0.9733001959802718,0.9735362673705118,0.6937471438143821,0.5960380524211549,0.68919683704723,0.06476086006540736,0.1283416471982825,0.06696873059022314,2.9227862017197754,11.332210798565798,1.3916333924137603,0.48124779930734074,54.578429016095036,55.05967496206929,1.3517488178076296,-2.054907992926836
90,0.7333887805061495,0.9996495828879906,0.999671547597634,0.701705795607474,0.6370559387500678,0.7010554187615194,0.03894475085136249,0.05969319218896296,0.038941843588459146,6.364160011500653,11.887939085841218,1.947030426602321,0.741724860215918,283.1631710352954,283.904905100953,5.2586550421021965,-1.771473809095621
95,0.9294549605574601,0.9809586844064836,0.9808571736144076,0.685722383464386,0.5873706230051836,0.6776718623712471,0.05934606758638831,0.10314598458915714,0.061369722659069814,3.491855734906729,14.106661439463842,1.784398747149709,0.9024094835594241,134.97459232828328,135.87699685315695,2.4534874254909766,-1.868840602581501
100,0.5295689369177871,0.9703668184035519,0.9694149942368386,0.6987910013339268,0.605721162703413,0.6911962989996936,0.04586272254335297,0.07981702770456867,0.047504168554961465,4.181691683907865,15.536153923802186,1.983072744888362,0.882520684211341,103.7858337873289,104.6683529735378,2.9136168281709236,-1.731220507314205
105,0.9567134535200562,0.9969243105156863,0.9967817266935661,0.68820831412153,0.6110889451578001,0.6828104024117622,0.05657448436861051,0.0944677371385557,0.05800963892590685,3.5089742395965318,12.805021540262532,1.680180416035483,0.8604362657707234,63.18827055768086,64.04870820249977,2.505711094429473,-1.9524183023113013
110,0.8638672060785808,0.9884221436261825,0.989444835570523,0.6886869833565548,0.6267014114882116,0.6868887085138743,0.05011657648835355,0.07350869032938763,0.05039564667374202,4.310432152647535,13.243527583396133,2.07089260887032,1.5661562104171343,85.76320062541605,87.32935803439463,3.1132227360162448,-1.799333604607582
115,0.954963919644258,0.9782001801848501,0.9782385139280559,0.6817179880573605,0.6182233024996062,0.6812591243208046,0.04721454605005898,0.07248288327528823,0.047280942078532215,4.424787666792188,11.953429821104008,1.8624564334201383,0.9585631661940581,112.77521084888751,113.73377271368001,3.6184607242438287,-1.9013042739230395
120,0.8901709306080434,0.9463301751327787,0.9467560023585475,0.6978813686379606,0.6132568252108909,0.6933740022316431,0.02082624440548868,0.03616407031069081,0.021244716710389678,7.595050189705779,15.360067495588277,1.8842079598359853,1.7879706098049957,725.0034050532854,726.7913843176797,10.293148019249719,-1.898562413341403
125,0.9677124667826066,0.9997532090277632,0.9997360269447817,0.7094524039833767,0.6353877883260106,0.7049399705491526,0.025188551872054668,0.041033163971275044,0.02578924883510118,7.0333389750453135,14.013838057224657,2.271322830054219,3.1977214113435077,651.7812554101022,654.9789661010834,10.84334146545463,-1.6078779046601057
130,0.9675350725379527,0.9959958369855496,0.9959951744988395,0.702595289371603,0.6268395241155704,0.6929653343390303,0.01585602812916156,0.02578268358817084,0.016813460453308927,12.90876505548652,10.345547145595644,2.267586664418615,2.2699587520678306,1927.7539046560187,1930.0238632703924,16.54060200082387,-1.6423307498717308
135,0.9699330612457059,0.9968608475972944,0.9968780044177165,0.6853217445210869,0.6039868251856092,0.6793200940254697,0.02637234886006835,0.04216317709216606,0.02714091011811882,7.812521540991654,12.983853988485995,2.5134714901012436,1.981832241733078,973.7741005455182,975.7559295774369,9.399014477763588,-1.5815467348849774
140,0.9684353629060117,0.9992919170610148,0.9993018543079217,0.7041131330338265,0.6284040182971312,0.7014301993662722,0.03549376329447025,0.05606782877209329,0.03555045968942854,5.144573046068746,14.00782114428002,2.1770096667142145,2.266192304008906,183.0175065728163,185.2836949722604,5.903928673469299,-1.8201475813746453
145,0.9399639624326591,0.9993522445049813,0.9993349949936701,0.6993592580242017,0.6388210320840362,0.6992215725587443,0.04412069877774209,0.06635229775071938,0.04439132507321285,7.892725525020148,13.268070760440427,2.516719960255356,0.753763142647568,236.49817632880175,237.2519452952613,5.46337084588568,-1.5286199355822803
150,0.9403922731984254,0.9970410861403692,0.997031333361643,0.6884530390408122,0.6138068380431134,0.6846250972885158,0.019114188957058773,0.030066698750153165,0.019364098437465727,14.677829663018489,13.709664372204452,2.420993208259935,1.8756183467811613,1676.7534839185191,1678.6291083015033,16.572078600977004,-1.6117722862106563
155,0.9584141191913625,0.9999768850805474,0.9999751806378222,0.7120798805464106,0.6508749233090316,0.7102285757572021,0.02069048471618562,0.030998785852790176,0.021023521375324428,11.757011034153193,13.339160629574105,2.640812241776286,2.4867953567022534,1460.9790129844898,1463.4658652156268,15.484567529456022,-1.51094537525177
160,0.8768759231847175,0.9999486361675524,0.9999476117265816,0.710152850166532,0.6346304639342489,0.7047051651823539,0.015058142566149927,0.02437439687932577,0.015517587146817176,28.34946186599161,13.948223974183486,2.9290158849962697,1.8161470072277233,4320.8334685783175,4322.649640078538,24.5846598057466,-1.3413918390268087
165,0.9563028122971858,0.9991416940903183,0.9991296361996255,0.6948014017411922,0.629799357553418,0.6926102735103981,0.025134909798128227,0.037046144787077934,0.02537941014908917,9.592182159336145,13.904535743317451,2.641224217802386,2.452497251979458,755.5479694203913,758.0004352334338,12.575510873604445,-1.5658878203046322
170,0.9423588334464023,0.9999288202531519,0.9999234122022419,0.684439445991688,0.608756404445519,0.6797645845362961,0.026158601479400717,0.04027976396172519,0.02653855338837204,10.237282828496275,14.470022896423433,2.674104863824176,2.19185784600282,704.9395756836171,707.1314314555718,12.557928399600257,-1.5103817057073117
175,0.9461550500910246,0.9993243862087834,0.999320089329299,0.7006460239403289,0.6347705775768169,0.6993563011586487,0.0112155368205906,0.016858514250130324,0.011232738149708925,21.160410835376304,13.96579049011059,2.5642893660103123,4.788487696193994,5005.759619041753,5010.54805247155,33.64131827550787,-1.5599972831332685
180,0.969489072386996,0.9998521754263477,0.9998492653708152,0.7191854563732637,0.6407232790646069,0.7139305280420754,0.02286412179598051,0.03652975303283223,0.023218579065632197,13.904537115091166,14.745317493162071,2.9269369884661147,2.1679750518799996,1222.4837664822096,1224.6517385398981,15.397669284863316,-1.358156946427226
185,0.9039946833248015,0.997285550400881,0.9972702159453669,0.6867355341033036,0.6195548787807631,0.6844429427131458,0.014575305129358517,0.02212504683095082,0.014760509100628705,18.1906504507751,14.031492665575227,2.6637907510751853,3.2112084139766894,2734.801959301781,2738.0131398909457,24.491980578383973,-1.5076501689684392
190,0.8885118257028176,0.999038594382134,0.9990287888484408,0.699846796717301,0.6381661096824747,0.6933961328206879,0.0130037136806311,0.01830286247927502,0.013296655585098774,21.599574387193844,11.032973580099922,2.916544279637174,3.051396387592476,3088.286255218265,3091.3376444696064,26.15535392312059,-1.3727810050016642
195,0.9207711897919206,0.9925540444140103,0.9925351415404572,0.699720198394243,0.6423099915841827,0.6997387648657653,0.015644189821334857,0.023168428502807016,0.015718715913186312,16.880809461014042,13.042075612759467,2.65945750909712,2.3632407587530766,2231.792657114802,2234.155940834109,19.50235516658988,-1.5610523852932454
200,0.9607744983109758,0.9995564087598323,0.9995531817207676,0.6920872634665217,0.6323795955651601,0.6906073324538202,0.012038005906632397,0.0175723819760317,0.01196907400028166,22.351872352544227,13.049891114923787,2.8703256260676495,3.8491930260488445,4071.2729739132333,4075.1223149586426,29.571360121689313,-1.4207289785844088
205,0.8896081277921725,0.9985647239783516,0.998551696057679,0.6977368284988148,0.6478974477432131,0.6981447913204719,0.014266014879527054,0.019836312165375212,0.01430005293841273,17.633776269935733,12.105753801316808,2.7863661285908217,3.6164401722875534,3281.95880904539,3285.575101952196,24.77981492080366,-1.4977961426359414
210,0.9085153029483782,0.9999569681795473,0.9999568587795084,0.687919952733288,0.6402794598244125,0.6878925032659412,0.008525659858374971,0.01158296608081373,0.008543064933247867,40.30034836178097,12.297918461597574,3.0334224004844503,3.4823324686791817,7436.160714991904,7439.642963039647,41.72091791870384,-1.367204524257779
215,0.9682198689752356,0.9999877949261193,0.9999877670821321,0.7053215566822068,0.6483174440877038,0.7035472839629232,0.008733547998346917,0.012384973425974295,0.008739445368842209,25.754532860744842,13.917127524192919,3.4238548542438423,6.066377792267787,11543.678407313088,11549.744891164324,40.09118059964824,-1.2444106238389014
220,0.965303715285904,0.9975371634279138,0.9975224798793192,0.6892500784201624,0.6231408162285516,0.6866730330003686,0.016974617030367768,0.02609665269047709,0.017245880104856056,13.50584150542852,13.303130101544156,3.034644669902836,4.417956342721671,2128.2832665345827,2132.7012026531893,20.57406590890385,-1.3913793930000067
225,0.9837859575654739,0.9998424493526837,0.9998417502933368,0.6968844363091203,0.6287505992988118,0.6920861848810309,0.016316545353632146,0.025073179790279267,0.016754190487080912,16.409367924686727,13.512718076610557,3.18302142783814,4.451600492071465,2873.7415187590677,2878.193119434687,23.71029171711218,-1.268845094923377
230,0.9787366141020971,0.9991835759178147,0.9991817896683431,0.6911583689921523,0.6443674261472659,0.6920523184510801,0.010109299340453019,0.014179155958035476,0.010100815817889425,24.110267875725945,11.958273737608149,3.147965149633949,5.554320516782538,7064.69142167391,7070.246054995096,36.60457649471065,-1.362671596789956
235,0.9799637000693489,0.9767486262093511,0.9767855524371529,0.7068038008638889,0.6538597433449282,0.7057836492014311,0.017219804879745403,0.023958780718612877,0.017142054572852373,13.24314290941907,12.393961829981148,3.353034683229004,6.017582123370366,2778.3318502125476,2784.349433113129,20.62845711748888,-1.2486331963932513
240,0.9792267309190562,0.9681351763088448,0.9682287987333003,0.6841150698931757,0.6410148432611428,0.6858084820376553,0.02507538662877682,0.03386780145391473,0.024781608026167825,10.43383477511909,11.780898310388103,3.1196254330576525,4.5059510647143295,1252.631844138145,1257.1377885124857,12.087043289055222,-1.3529007418048382
245,0.9819552319591426,0.9996813642827638,0.9996795994971598,0.6842410943160611,0.6417818377201102,0.6874102923918848,0.01292555227363927,0.01829789160182589,0.012922503249601688,14.334804144053654,13.670516739002577,3.2682833121080983,8.096225898081089,5945.211088126432,5953.307544691447,27.390731827223032,-1.2964478002619744
250,0.9781970213691584,0.9829325593224567,0.9830092211236388,0.7016304000497595,0.6522318714197992,0.7015136342891687,0.028880305732753155,0.03968822686988279,0.028739648297054214,11.057078135862579,13.193680716280092,3.7450093184680697,5.861386651325275,930.0120810801604,935.8734559871629,8.428933237231545,-1.0899559442532063
255,0.771858334529769,0.968101488849687,0.9691453592169594,0.6907333765793214,0.6364870803258375,0.6909245026724546,0.019632266508172132,0.028862176918096553,0.019810571300741993,9.809721398130629,14.507249525757764,3.522223093020101,14.849929863416062,2871.842558610636,2886.6925466991966,12.435342352645486,-1.1686009275144338
260,0.37805201650543035,0.6103076289411948,0.5950398778785606,0.6952873100914975,0.6484182619960569,0.6974672121064432,0.07485943753699889,0.10211359180973563,0.07436216392462458,10.052583483079161,13.278347177516567,3.712630291938389,6.793300663021438,94.40817005442314,101.20147262421271,1.2187477376747395,-1.0475621956545114
265,0.6657251899501206,0.3977553746314147,0.42074266818571154,0.6855391808275384,0.6473570847103096,0.690166651105827,0.0531018582436781,0.07201745788241459,0.05231419295242335,9.719122624460226,12.889437534041548,3.4503461038215377,8.521820867217624,215.95425157951314,224.47607767976405,2.751839352976475,-1.2334006032127143
270,0.7530936845101639,0.9260926624098528,0.9245693895513311,0.6832685820916042,0.6315268951725144,0.6865516718020845,0.026302266064318392,0.038825982390707725,0.026438122183969463,10.088669428062483,13.80601040962495,3.6113088557732076,14.917369020642878,1102.0478514614642,1116.965223848222,8.532899534224617,-1.1743611785149575
275,0.9867160765019364,0.9997522168754432,0.9997581044340852,0.687695388574701,0.6390336719265012,0.6859735114581412,0.022195942257739326,0.031063100434320746,0.022480404507813925,12.622251000522402,13.10834916144569,3.764463426700613,6.420714475113988,1534.7424895297986,1541.1632550352874,12.205661137696607,-1.0611816809874772
280,0.9815446152437269,0.9999953061646705,0.9999952922278962,0.7000091396703302,0.6488741646325038,0.6983797841947755,0.012670315817284741,0.018869480056231677,0.013005723389099461,15.383787718085621,13.564778420066023,3.7774140270111465,15.846925991353022,7931.093513494844,7946.940741450604,31.195046741374334,-1.0962765344059466
285,0.3968509978662659,0.4328599773128189,0.43160081168646147,0.6902996337253474,0.6549001813865412,0.6951756920190416,0.050955551814591264,0.06668731625558713,0.05011272548745717,12.927828528156038,14.099497547295552,4.303016999759993,14.885272791302127,297.928090565678,312.8133683978756,2.725398044815444,-0.8229117315322161
290,0.9848587544777228,0.999999296412768,0.9999994463780936,0.699502964776625,0.6586452717204746,0.7017574976472437,0.011400829499561373,0.016006420617525316,0.011406026804723324,18.93423546998305,13.253985232593802,3.6896971490992474,10.229841097086512,9576.141805559133,9586.371963650688,33.75003333697893,-1.1496778843450546
295,0.9875316395981734,0.9999994537791913,0.9999994919785042,0.6946764279184945,0.642851113835149,0.6962241452475797,0.006237456844907641,0.009086323440546716,0.006241200491664342,34.32731751063719,14.267930952398576,3.731221046336205,13.810210992928246,41617.57970074294,41631.388899221296,69.56569967147264,-1.1176426393783092
