epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-1.812237008702755,-1.7908794739514589,0.03593280607717635,0.03586313072313647
5,-2.8997132271432875,-2.8602206245303154,0.012936093303902649,0.01393374218763413
10,-3.1202263366520406,-3.0732425197422506,0.010293945555238656,0.011306675846523067
15,-3.2506231761384012,-3.200178045976162,0.008426326478019759,0.009430512444346974
20,-3.4047575846409797,-3.345616110801697,0.008712800505357405,0.009579102633475518
25,-3.527638281862736,-3.4553077798843383,0.006862182220551261,0.008109730945671672
30,-3.5969101246929167,-3.5168561641573906,0.0063800403681933925,0.007734487104085114
35,-3.594513269274235,-3.519652956330776,0.006678263942682647,0.008009477353611776
40,-3.6488449440050124,-3.5670391710996627,0.005843238546338742,0.007296638521376849
45,-3.6521211934399607,-3.5671715447306633,0.005561692764862799,0.0071049326747004826
50,-3.727213974635601,-3.6366930448770525,0.005328031130247686,0.00690490286324612
55,-3.7746779910969734,-3.67549102563858,0.004993763881089346,0.006666359444016021
60,-3.7894801828455926,-3.6861341410160064,0.004973017869796138,0.0066311030420356755
65,-3.8257567726850508,-3.719152369916439,0.004693803856372595,0.006457735360906885
70,-3.848143594069481,-3.736195000743866,0.004699184406005188,0.0065221286130866364
75,-3.86363260638237,-3.747830575144291,0.004379529452874572,0.006265425275252679
80,-3.904140382518768,-3.7817868726491928,0.004227270837880992,0.006121279991635887
85,-3.8828543430304525,-3.7644121134519577,0.004251039367941816,0.0061509524732628025
90,-3.972559907233715,-3.8370071596980093,0.004142695129316797,0.0060947113738308535
95,-3.9521189453673364,-3.8188092936873437,0.004252848262532961,0.006125676170073513
100,-4.009241276154518,-3.860381479024887,0.004011598031540857,0.00604732154582302
105,-3.9222882672429087,-3.792399752432108,0.004113450044173632,0.006065448552211181
110,-4.003989008266926,-3.8544115862727164,0.004124866467743012,0.006158432594712838
115,-4.040018832817077,-3.8846784915566444,0.003707757335684304,0.005882252065051861
120,-4.0557266989398,-3.890814401066303,0.0037650541923046,0.005912550432210511
125,-4.030199064435958,-3.8713608653068543,0.0037697523779815488,0.0060006771699700695
130,-4.050490913796425,-3.89141843085289,0.003567779015548045,0.0057459861329073915
135,-4.092723860788345,-3.9191023849010467,0.0034470991278146503,0.005757490968930202
140,-4.0571507672405245,-3.890242642581463,0.003487693700161442,0.0057776520099060025
145,-4.124892776710987,-3.941649794614315,0.003389876436024065,0.005748032533492935
150,-4.1012054988884925,-3.922287953269482,0.003693839163937485,0.005855719542683474
155,-4.119145285041332,-3.9368180991888044,0.003295307074582367,0.005688866763586888
160,-4.102975441331863,-3.9190917409658432,0.0033504672793850036,0.005783416184752431
165,-4.153343490421772,-3.9551329202294347,0.003330476344817135,0.005739540299637131
170,-4.1306791740041975,-3.9444199891000986,0.0032339327686664943,0.005642817669847906
175,-4.163215515987873,-3.960027992498875,0.003095524520264516,0.005604402674588126
180,-4.1502305262708665,-3.947464294886589,0.003240531108328535,0.005690211698613012
185,-4.211967177572251,-3.995681934094429,0.003041262094344134,0.0055321645606961215
190,-4.162699031662941,-3.961599796450138,0.003081155746604136,0.005618596507154942
195,-4.22241666678667,-3.9985726450681685,0.003283362699031316,0.005669296450504849
200,-4.238933330357074,-4.009509303021431,0.0029194478898975198,0.0054679777651750775
205,-4.262874531655312,-4.022446310687065,0.002874131478700485,0.005498071612459976
210,-4.265579787073135,-4.0243738727211955,0.0028119047399256243,0.005458416542451526
215,-4.300938183400631,-4.0399221296072,0.002855013892987895,0.005497287853268266
220,-4.256958451974392,-4.017363284111023,0.0028146178737034743,0.005421166249210429
225,-4.217089276547432,-3.982893579900265,0.0028627524598333295,0.005561707571462915
230,-4.314386127808094,-4.049341105794906,0.002705603668997223,0.005362327772152296
235,-4.304845493311882,-4.0424196114301685,0.0026502271004763002,0.00536974696700537
240,-4.308427412195206,-4.046552028882504,0.002610721353403663,0.005340655495190762
245,-4.359341710693836,-4.07158190010786,0.002613804847247807,0.005348289569624927
250,-4.411172885837555,-4.100433152294159,0.0025259830498366885,0.00537935827955801
255,-4.397557522239685,-4.089149785530567,0.0025212505106173076,0.0053853906048089385
260,-4.36247664945364,-4.071075400853157,0.0024407660140745233,0.0053104862172491645
265,-4.419701405563354,-4.105923903632164,0.0023913905388260846,0.005245782763334461
270,-4.404666543672085,-4.096106432962418,0.002386504743341896,0.005213270615348619
275,-4.468295774748325,-4.1251852801322935,0.0023406867970730163,0.005279497790297473
280,-4.444880407400131,-4.116552391397953,0.0023624746644683725,0.005265313228321942
285,-4.528826663305759,-4.151638124704361,0.0023165510925984433,0.005281788679395417
290,-4.531651976733207,-4.156060752284527,0.002260683654208668,0.0052571793246876004
295,-4.468648272047043,-4.1235458395123485,0.002312974374917351,0.0052573697801282515
