summary_version,group,x_index,label,split,quantile_lo,quantile_hi,num_systems,num_configs,au_mean,eu_mean
occupied_ood_bins_v2,id,0,ID,id,0.0,1.0,2133,50000,4.346189166682895e-05,2.18752012181955e-05
occupied_ood_bins_v2,q6,1,0.50-0.60,ood,0.5,0.6000000000000001,1877,5642,9.85535343695073e-05,4.829722336167425e-05
occupied_ood_bins_v2,q7,2,0.60-0.70,ood,0.6000000000000001,0.7000000000000001,1989,10903,0.00024629292529698785,0.00010687158524816967
occupied_ood_bins_v2,q8,3,0.70-0.80,ood,0.7000000000000001,0.8,2001,11100,0.0012143725523558275,0.00036487412077588626
occupied_ood_bins_v2,q9,4,0.80-0.90,ood,0.8,0.9,2009,11137,0.024031416068779454,0.012587160104925142
occupied_ood_bins_v2,q10,5,0.90-1.00,ood,0.9,1.0,2052,11218,6.345974009565289,3747.9842592984337
