epoch,au_var,eu_var,tu_var,rmse_energy
0,0.004213968437863514,0.001497376811077047,0.005711345250934828,0.035932802358332405
10,0.0003224991026057978,0.00024352418556903557,0.000566023287972057,0.010293855437554185
20,0.00021576668087929646,0.00014664313092972633,0.0003624098114733715,0.008713034682877633
30,0.00011554471675985042,6.031734757620825e-05,0.00017586206438727458,0.006380217333790536
40,0.00010429967828807093,5.774326711265644e-05,0.00016204294532381027,0.0058435110144336435
50,0.00011240086223233448,6.072006740693496e-05,0.00017312092970301818,0.005327977645229855
60,0.00039864391878856624,5.443018813989454e-05,0.00045307410650457315,0.004973040844656177
70,7.752574018281848e-05,3.998611633517612e-05,0.0001175118565736011,0.004699315959958699
80,7.354088063227209e-05,3.5419716551858756e-05,0.00010896059721749224,0.004227406908138746
90,5.905653973915833e-05,3.0207782985098674e-05,8.926432269434372e-05,0.004142934330086551
100,5.456716570737626e-05,2.9456698684332423e-05,8.402386445594857e-05,0.004011727651685554
110,5.43663400684909e-05,3.2936235016269396e-05,8.73025751195928e-05,0.004124899533454459
120,5.386831027059088e-05,2.780919519849931e-05,8.16775053958827e-05,0.0037650659789745787
130,4.905690078965108e-05,3.303503759081138e-05,8.209193845118534e-05,0.0035679101170491027
140,6.354177928327773e-05,2.7912662458741125e-05,9.145444166952984e-05,0.0034877576561862067
150,4.467343995186184e-05,2.3213294928091558e-05,6.788673484735227e-05,0.0036939949761390584
160,4.2248141988839055e-05,2.681427899212963e-05,6.906242096479218e-05,0.0033505472220182876
170,0.0030493353114914544,0.00011868287319632998,0.003168018186890076,0.0032340733762113204
180,3.9906827140634957e-05,2.446671812202112e-05,6.437354525986848e-05,0.003240632408837381
190,3.756433491533699e-05,2.4314367965599784e-05,6.187870287296391e-05,0.0030810963934661617
200,3.513820827361542e-05,2.0640171917409588e-05,5.577838020209129e-05,0.00291941478003504
210,3.73355554659156e-05,2.1927621802261114e-05,5.9263177290340535e-05,0.0028119916224635102
220,3.3388330056709495e-05,1.9435027852812822e-05,5.282335792016511e-05,0.002814501663526717
230,3.068441409796833e-05,1.6815593124173915e-05,4.750000717892817e-05,0.0027057581332598727
240,4.826422575428751e-05,1.814881050494989e-05,6.64130361157413e-05,0.0026106960539909406
250,2.754558642906204e-05,1.4392580782053842e-05,4.193816717819573e-05,0.002525989416305494
260,2.73869517181447e-05,1.5395225164926388e-05,4.278217689573012e-05,0.0024409894635160946
270,2.652518077300783e-05,1.4066819166158097e-05,4.059199995584095e-05,0.002386713294071386
280,2.2775105916305164e-05,1.3723064554841641e-05,3.649817049619742e-05,0.002362493468441462
290,2.1603849881034875e-05,1.128809804521822e-05,3.28919479593651e-05,0.002260822502752882
