epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
0,0.5975562903927705,0.8190739497152568,0.6856897343557344,0.40509426513900954,0.41288894858577396,0.44336446445878763,0.28379992358393286,0.2903810955670485,0.2583153081517582,0.7191854035860629,0.14918455063883002,0.8039622768434237,0.004213968437715666,0.0014973815531229774,0.005711349992960459,0.035932872081489604,-1.8122364440482854
5,0.33620337962848823,0.33038294372355315,0.3678378049615383,0.4627426837303244,0.36211019393305266,0.4533865206665037,0.25736723261318284,0.33880453342130545,0.26342190462092613,0.6306314895115652,0.38945956834658874,0.7284429168027557,0.0005122054339417809,0.00024895858845125075,0.0007611640226365853,0.012936073773504676,-2.8997164749646185
10,0.4815067282037977,0.44579297372158744,0.47562971211737515,0.44630125443848995,0.3714613118703816,0.43928693368012817,0.25957844246792106,0.31983549420177076,0.26351185239084995,0.6446348275326013,0.12076988009374141,0.7549983528324857,0.0003224991024888004,0.00024352467131003779,0.0005660237738340947,0.010293915489257802,-3.120220407869816
15,0.3777057761111127,0.3125203844200299,0.37331479047806987,0.4419571747194763,0.37636229650816694,0.4351420212358299,0.263923414368726,0.32352912354119057,0.2695492798515652,0.7030539287315668,0.1673329570965241,0.7902259071703563,0.00024312852394228683,0.00011727302459549265,0.0003604015484415868,0.008426208238013471,-3.2506214037513734
20,0.7834292028337304,0.777744144559543,0.8036043366049798,0.4119296970757035,0.3345858664246793,0.4062249092123111,0.26240400588013385,0.3321795320312213,0.268098206657042,0.6452457966156155,0.13028328282638144,0.7589514881226506,0.00021576668116873407,0.00014664435202663527,0.0003624110328629467,0.008713001563435477,-3.404751264331341
25,0.3898803380237861,0.1305879118760796,0.30290814539393074,0.4275466321018283,0.33968498669145075,0.41479557204906864,0.26400811805210284,0.337932528073173,0.2737569421685333,0.6269732539175897,0.17892767300751358,0.747627387185446,0.00013230687042698264,7.09836059522172e-05,0.00020329047658400667,0.0068623723861674065,-3.527621665918827
30,0.6000318492703779,0.1589598449709689,0.46451995044795646,0.4128502843805105,0.3539855062224236,0.40741340035953366,0.27434154985421055,0.33414990777152304,0.28083238635272983,0.6311869233759584,0.19437311013727585,0.749869512252418,0.00011554471672103318,6.0318394454996e-05,0.00017586311125431165,0.006380282134080146,-3.59689528837204
35,0.6759484855714977,0.6843100818427965,0.6820851317339701,0.42291388725529583,0.3252205960533069,0.40483663395174585,0.26021279179127155,0.3384625340281423,0.27415110711863183,0.7087551398335246,0.2773320980194954,0.8033629246887471,0.0005006392594061617,0.0001451249349880061,0.0006457641946309013,0.006678558245789115,-3.594482001761198
40,0.5840801893505381,0.16499183384966634,0.46918800749033235,0.43049477882699566,0.35580940110572135,0.42211713314418325,0.26753886344822203,0.33953712595590835,0.2761310079401036,0.6708269687405964,0.24372439673944482,0.7820742795226552,0.00010429967826253232,5.7742835340175135e-05,0.00016204251346078308,0.005843542446725585,-3.648820534558296
45,0.7230458429246504,0.22900476187718727,0.6413490923344226,0.3875928308714477,0.3193920532335479,0.37829175597988,0.28700641072246985,0.35172214018293735,0.2947457622295201,0.6539780648408484,0.32865980648078713,0.7867712689696593,9.357016256539282e-05,5.4383990119310966e-05,0.0001479541527285619,0.0055618462117234604,-3.652110516116619
