epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-3.735086587759165,-3.7523468255996706,0.007867650543880906,0.005557489992267098
5,-3.917755198478699,-3.9498862266540526,0.007769679705653986,0.004389292190149612
10,-3.980446154337663,-4.0117216348648075,0.007756668737737389,0.004135852483474402
15,-4.00626442707502,-3.9770143270492553,0.007494153271665568,0.004442133315152059
20,-4.058183438044328,-4.04630057811737,0.007495248349427344,0.004162076318932689
25,-4.060412653592917,-4.038386678695678,0.007368595836749001,0.004213694638535303
30,-4.045669369514172,-3.9906591176986694,0.007312474249023853,0.004440783445681139
35,-4.048475900980143,-3.9881793737411497,0.007295870450679831,0.0042570954996512134
40,-4.1217250099548925,-4.033241009712219,0.007232274011118589,0.004320175221316084
45,-4.109079481088198,-4.035745167732239,0.007248610861737458,0.004250321930024393
50,-4.131562334757585,-4.069894123077392,0.0072812465463537555,0.004092428845967899
55,-4.149933115335611,-4.070407509803772,0.007172714501157224,0.004134570150480331
60,-4.176333406338325,-4.068764352798462,0.007127068104743163,0.004167507441946832
65,-4.142297202807207,-4.004514884948731,0.007061026943748446,0.004300978716683484
70,-4.174719292383927,-4.0643977403640745,0.0070824445872703454,0.004121635907565235
75,-4.157333468473874,-4.06489520072937,0.007116657971178175,0.004069363419797231
80,-4.170603591662187,-4.029088568687439,0.007018267611032688,0.004281564278535757
85,-4.197405130129594,-4.0844509363174435,0.007095931590664325,0.004082687122184156
90,-4.183794624071854,-4.097012639045715,0.007200125543227895,0.00403139401703491
95,-4.185111620792976,-4.062041282653809,0.006996002912412924,0.004079249691436901
