summary_version,group,x_index,label,split,quantile_lo,quantile_hi,num_systems,num_configs,au_mean,eu_mean
occupied_ood_bins_v2,id,0,ID,id,0.0,1.0,1282,5000,0.00022921370063711492,0.00011743459273231463
occupied_ood_bins_v2,q6,1,0.50-0.60,ood,0.5,0.6000000000000001,442,534,0.00035063057426671566,0.00021477405335558594
occupied_ood_bins_v2,q7,2,0.60-0.70,ood,0.6000000000000001,0.7000000000000001,725,1094,0.0003988488643987495,0.0002485788444127525
occupied_ood_bins_v2,q8,3,0.70-0.80,ood,0.7000000000000001,0.8,726,1080,0.0005604565959036985,0.0002845140547164195
occupied_ood_bins_v2,q9,4,0.80-0.90,ood,0.8,0.9,723,1105,0.0006845797356556638,0.00042485803862636184
occupied_ood_bins_v2,q10,5,0.90-1.00,ood,0.9,1.0,762,1187,0.0060078971329920235,0.15472539774252864
