config_index,num_atoms,ref_energy,pred_energy,error,sq_error,rmse_e_atom,aleatoric_var,epistemic_var,total_var
72,48.0,-156.22401428222656,-156.2305145263672,-0.006500244140625,4.2253173887729645e-05,0.006500244140625,6.826926983194426e-05,2.1413318336271914e-06,7.041059870971367e-05
73,48.0,-156.23231506347656,-156.2364959716797,-0.004180908203125,1.7479993402957916e-05,0.004180908203125,4.917767000733875e-05,2.5449903660046402e-06,5.172266173758544e-05
74,48.0,-156.22276306152344,-156.23069763183594,-0.0079345703125,6.295740604400635e-05,0.0079345703125,4.430159606272355e-05,7.691467544646002e-06,5.1993061788380146e-05
75,48.0,-156.2325439453125,-156.23509216308594,-0.0025482177734375,6.49341382086277e-06,0.0025482177734375,4.0717517549637705e-05,2.135755494236946e-06,4.285327304387465e-05
76,48.0,-156.22970581054688,-156.22601318359375,0.003692626953125,1.3635493814945221e-05,0.003692626953125,4.814269414055161e-05,6.074597877159249e-06,5.421729292720556e-05
77,48.0,-156.23294067382812,-156.22903442382812,0.00390625,1.52587890625e-05,0.00390625,5.7780180213740095e-05,3.883824774675304e-06,6.166400271467865e-05
78,48.0,-156.23358154296875,-156.2305145263672,0.0030670166015625,9.406590834259987e-06,0.0030670166015625,4.270035424269736e-05,4.4528628677653614e-06,4.715321847470477e-05
79,48.0,-156.2265625,-156.2275848388672,-0.0010223388671875,1.0451767593622208e-06,0.0010223388671875,5.607098137261346e-05,6.5560916482354514e-06,6.26270702923648e-05
80,48.0,-156.2340850830078,-156.2328338623047,0.001251220703125,1.5655532479286194e-06,0.001251220703125,5.024971324019134e-05,2.241530410174164e-06,5.249124296824448e-05
81,48.0,-156.23118591308594,-156.2275390625,0.0036468505859375,1.3299519196152687e-05,0.0036468505859375,5.624102777801454e-05,2.3500992938352283e-06,5.8591125707607716e-05
82,48.0,-156.2206573486328,-156.2294158935547,-0.008758544921875,7.671210914850235e-05,0.008758544921875,4.242107388563454e-05,4.902843102172483e-06,4.732391607831232e-05
83,48.0,-156.1792449951172,-156.22410583496094,-0.04486083984375,0.0020124949514865875,0.04486083984375,0.0004240306734573096,1.82176006546797e-06,0.00042585242772474885
84,48.0,-156.24049377441406,-156.2304229736328,0.01007080078125,0.00010142102837562561,0.01007080078125,4.834382707485929e-05,2.4767475679254858e-06,5.082057396066375e-05
85,48.0,-156.2326202392578,-156.23204040527344,0.000579833984375,3.3620744943618774e-07,0.000579833984375,4.628862370736897e-05,4.154548605583841e-06,5.0443173677194864e-05
86,48.0,-156.2223663330078,-156.22332763671875,-0.0009613037109375,9.241048246622086e-07,0.0009613037109375,6.404334999388084e-05,5.781557320005959e-06,6.982490594964474e-05
87,48.0,-156.22781372070312,-156.2198486328125,0.007965087890625,6.344262510538101e-05,0.007965087890625,5.0497746997280046e-05,6.293191290751565e-06,5.679093737853691e-05
88,48.0,-156.22776794433594,-156.22569274902344,0.0020751953125,4.306435585021973e-06,0.0020751953125,4.728351632365957e-05,3.1280098937713774e-06,5.041152689955197e-05
89,48.0,-156.2287139892578,-156.2217254638672,0.006988525390625,4.883948713541031e-05,0.006988525390625,5.320028867572546e-05,3.879459200106794e-06,5.707974924007431e-05
90,48.0,-156.24530029296875,-156.2366485595703,0.0086517333984375,7.485249079763889e-05,0.0086517333984375,5.378796413424425e-05,3.555556759238243e-06,5.734352089348249e-05
91,48.0,-156.22671508789062,-156.22398376464844,0.0027313232421875,7.460126653313637e-06,0.0027313232421875,5.1919349061790854e-05,3.118754875686136e-06,5.5038104619598016e-05
92,48.0,-156.20828247070312,-156.2232208251953,-0.0149383544921875,0.00022315443493425846,0.0149383544921875,6.464689067797735e-05,4.4634448386204895e-06,6.911033415235579e-05
93,48.0,-156.2299346923828,-156.22665405273438,0.0032806396484375,1.0762596502900124e-05,0.0032806396484375,4.294601603760384e-05,4.443223588168621e-06,4.738923962577246e-05
94,48.0,-156.22872924804688,-156.22413635253906,0.0045928955078125,2.1094689145684242e-05,0.0045928955078125,4.2400843085488304e-05,6.134644991107052e-06,4.8535486712353304e-05
95,48.0,-156.2232208251953,-156.2252655029297,-0.002044677734375,4.180707037448883e-06,0.002044677734375,4.2129773646593094e-05,8.447666004940402e-06,5.05774405610282e-05
96,48.0,-156.2268524169922,-156.23153686523438,-0.0046844482421875,2.194405533373356e-05,0.0046844482421875,6.076392674003728e-05,2.1988525986671448e-06,6.296277570072562e-05
97,48.0,-156.2346954345703,-156.23216247558594,0.002532958984375,6.4158812165260315e-06,0.002532958984375,4.939525024383329e-05,1.9052531570196152e-06,5.1300503400852904e-05
98,48.0,-156.2357635498047,-156.23240661621094,0.00335693359375,1.126900315284729e-05,0.00335693359375,7.210264448076487e-05,1.0246329111396335e-05,8.23489754111506e-05
99,48.0,-156.2401885986328,-156.23501586914062,0.0051727294921875,2.675713039934635e-05,0.0051727294921875,5.467970549943857e-05,2.26295082939032e-06,5.694265564670786e-05
100,48.0,-156.2337188720703,-156.2332763671875,0.0004425048828125,1.9581057131290436e-07,0.0004425048828125,4.321147207519971e-05,3.096309910688433e-06,4.6307781303767115e-05
101,48.0,-156.23257446289062,-156.2226104736328,0.0099639892578125,9.92810819298029e-05,0.0099639892578125,6.566348747583106e-05,4.0029290175880305e-06,6.966641376493499e-05
102,48.0,-156.23202514648438,-156.22837829589844,0.0036468505859375,1.3299519196152687e-05,0.0036468505859375,4.9929025408346206e-05,2.5915098831319483e-06,5.252053597359918e-05
103,48.0,-156.2406463623047,-156.2354278564453,0.005218505859375,2.7232803404331207e-05,0.005218505859375,4.425040606292896e-05,4.34372350355261e-06,4.859413093072362e-05
104,48.0,-156.2305450439453,-156.23358154296875,-0.0030364990234375,9.220326319336891e-06,0.0030364990234375,5.788622729596682e-05,1.873588189482689e-06,5.975981548544951e-05
105,48.0,-156.22914123535156,-156.23171997070312,-0.0025787353515625,6.6498760133981705e-06,0.0025787353515625,5.194275945541449e-05,2.638914111230406e-06,5.458167288452387e-05
106,48.0,-156.23077392578125,-156.2296600341797,0.0011138916015625,1.2407545000314713e-06,0.0011138916015625,5.8358698879601434e-05,2.7585658699535998e-06,6.111726543167606e-05
107,48.0,-156.2364959716797,-156.2341766357422,0.0023193359375,5.379319190979004e-06,0.0023193359375,4.067254485562444e-05,2.4774810754024656e-06,4.315002661314793e-05
108,48.0,-156.2296600341797,-156.22698974609375,0.0026702880859375,7.130438461899757e-06,0.0026702880859375,4.9001282604876906e-05,5.275511739455396e-06,5.4276795708574355e-05
109,48.0,-156.2333526611328,-156.2345428466797,-0.001190185546875,1.4165416359901428e-06,0.001190185546875,4.776238347403705e-05,3.8045459405111615e-06,5.1566930778790265e-05
110,48.0,-156.239990234375,-156.2335205078125,0.0064697265625,4.1857361793518066e-05,0.0064697265625,3.930855018552393e-05,2.9109301067364868e-06,4.221947892801836e-05
111,48.0,-156.23350524902344,-156.23033142089844,0.003173828125,1.0073184967041016e-05,0.003173828125,4.633226853911765e-05,4.403607363201445e-06,5.073587453807704e-05
112,48.0,-156.2049560546875,-156.2188720703125,-0.013916015625,0.00019365549087524414,0.013916015625,6.8421293690335e-05,1.0083336746902205e-05,7.850462861824781e-05
113,48.0,-156.23011779785156,-156.2325439453125,-0.0024261474609375,5.886191502213478e-06,0.0024261474609375,5.484644862008281e-05,2.24369568968541e-06,5.709014294552617e-05
114,48.0,-156.22816467285156,-156.2268524169922,0.001312255859375,1.7220154404640198e-06,0.001312255859375,5.492801938089542e-05,4.3308127715135925e-06,5.9258833061903715e-05
115,48.0,-156.23486328125,-156.22772216796875,0.00714111328125,5.099549889564514e-05,0.00714111328125,4.873506986768916e-05,4.753167559101712e-06,5.3488238336285576e-05
116,48.0,-156.23228454589844,-156.22970581054688,0.0025787353515625,6.6498760133981705e-06,0.0025787353515625,5.834186595166102e-05,2.6479131065570982e-06,6.0989779740339145e-05
117,48.0,-156.2345428466797,-156.2277069091797,0.0068359375,4.673004150390625e-05,0.0068359375,5.217235957388766e-05,4.062417247041594e-06,5.623477773042396e-05
118,48.0,-156.2234649658203,-156.2250213623047,-0.001556396484375,2.4223700165748596e-06,0.001556396484375,4.2383366235299036e-05,9.060220691026188e-06,5.144358874531463e-05
119,48.0,-156.2342987060547,-156.22715759277344,0.00714111328125,5.099549889564514e-05,0.00714111328125,4.865942901233211e-05,2.4923356249928474e-06,5.115176463732496e-05
120,48.0,-156.22665405273438,-156.22142028808594,0.0052337646484375,2.7392292395234108e-05,0.0052337646484375,8.338256884599105e-05,2.160284111596411e-06,8.55428515933454e-05
121,48.0,-156.22621154785156,-156.2282257080078,-0.00201416015625,4.056841135025024e-06,0.00201416015625,4.3236181227257475e-05,3.43653368872765e-06,4.66727142338641e-05
122,48.0,-156.23439025878906,-156.2322235107422,0.002166748046875,4.694797098636627e-06,0.002166748046875,4.569058000924997e-05,2.7377041078580078e-06,4.8428282752865925e-05
123,48.0,-156.2333526611328,-156.2291717529297,0.004180908203125,1.7479993402957916e-05,0.004180908203125,7.184399146353826e-05,3.6093174458073918e-06,7.54533102735877e-05
124,48.0,-156.23439025878906,-156.22732543945312,0.0070648193359375,4.991167224943638e-05,0.0070648193359375,8.492041524732485e-05,4.564516530081164e-06,8.948492904892191e-05
125,48.0,-156.2315673828125,-156.23081970214844,0.0007476806640625,5.59026375412941e-07,0.0007476806640625,6.039445361238904e-05,2.396712034169468e-06,6.279116496443748e-05
126,48.0,-156.23141479492188,-156.22976684570312,0.00164794921875,2.7157366275787354e-06,0.00164794921875,7.486533286282793e-05,2.9091140731907217e-06,7.777444989187643e-05
127,48.0,-156.23387145996094,-156.2235870361328,0.010284423828125,0.00010576937347650528,0.010284423828125,5.566419713431969e-05,2.7392059109843103e-06,5.840340236318298e-05
128,48.0,-156.23690795898438,-156.23423767089844,0.0026702880859375,7.130438461899757e-06,0.0026702880859375,4.797726433025673e-05,4.500523118622368e-06,5.2477786084637046e-05
129,48.0,-156.1845245361328,-156.2230224609375,-0.0384979248046875,0.001482090214267373,0.0384979248046875,0.0002423284313408658,7.763364919810556e-06,0.00025009180535562336
