epoch,au_var,eu_var,tu_var,rmse_energy
0,0.012815616143724094,2.3824386698834132e-05,0.012839440514261906,0.010102517307058237
10,0.00423981397269437,0.00018745081268627052,0.0044272647955669805,0.012912411871161844
20,0.0043086935085459395,0.0008243931757393651,0.005133086690106071,0.014665565380762214
30,0.006668179994449019,0.00011089963814951122,0.006779079622803972,0.00929640422003877
40,0.002817148041839783,0.00037621368336168904,0.003193361724082094,0.013078752462922498
50,0.003076121642684134,0.00013006455421698493,0.0032061861935429848,0.009388658350887027
60,0.0015657342773360702,0.00011147066386631475,0.0016772049479186536,0.009108974273193533
70,0.0029888321018706147,0.00015172460821654218,0.003140556706617085,0.009263587030278884
80,0.0030283751915423916,0.00013308025445439852,0.00316145545265709,0.009078975152259385
90,0.0014305083457237253,0.0008575195460042988,0.0022880279011308,0.014396493158120513
100,0.00030228258446396254,0.00015580116630119917,0.0004580837502054727,0.008644608143573831
110,0.00033048289299655994,4.922589155634901e-05,0.0003797087849726757,0.009269926739536218
120,0.0002483295539814907,7.00790886744821e-05,0.00031840864148062584,0.008880431707524257
130,0.00017289093028431614,1.0245124940411188e-05,0.00018313605519674288,0.0085944796882634
140,0.00028460217021907176,7.820539019751148e-05,0.00036280756041658324,0.008456397791864462
150,0.00016530011691009768,3.121862815672872e-05,0.00019651874519275645,0.008630657699718587
160,0.00019364971801853523,9.464602743929181e-05,0.000288295746073485,0.008449500273027304
170,0.00014750901329814672,7.749513293114992e-05,0.00022500414645317226,0.008572131839246216
180,0.00016257918323390186,3.4595869090900615e-05,0.0001971750519050357,0.008485242442922925
190,0.00013811824705603962,5.9303788349587614e-05,0.00019742203518175163,0.008489436164373657
200,0.00015356871534515028,4.889088377240114e-05,0.00020245959850189347,0.008439607655869283
210,0.00014732057080926516,1.225353264019829e-05,0.0001595741034879421,0.008634228218499122
220,0.00015318625133099536,2.3075182854462093e-05,0.00017626143391960515,0.008051468783091448
230,0.00010813749093078794,3.1130967895128725e-05,0.00013926845965145802,0.0081499917066086
240,0.00015043706136146702,3.8199596117640166e-05,0.0001886366571013171,0.008190853224033472
250,0.00017122415861544702,2.6108062271445167e-05,0.00019733222076096215,0.007845398976091619
260,8.230887777664556e-05,1.0227141564638049e-05,9.25360197120776e-05,0.007957607886552798
270,9.58481630872344e-05,2.9331588442661227e-05,0.00012517975152989564,0.007839966597027178
280,0.00015933427695507326,3.951103437709837e-05,0.00019884531177992288,0.00795472604087389
290,0.00013041104158708968,4.639022109376338e-05,0.00017680126217713293,0.008757161972153855
