epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-1.962304879271466,-1.9553349108066198,0.011989840479664754,0.013447962226052443
5,-1.4868042327355648,-1.4863163952557545,0.01001361194550317,0.010104464347811563
10,-1.460693889769955,-1.463987483168548,0.018462963370741756,0.016752849800676824
15,-1.5512851241706074,-1.5514098540791925,0.008834749837084327,0.008501180475804025
20,-1.7856335823086724,-1.7841919120752587,0.008933598257637943,0.00944032577803856
25,-1.6990749569906705,-1.699309747174101,0.00836943163922287,0.007822986191566648
30,-1.7715013818464418,-1.7733363183039539,0.009070548660109999,0.007952249096684415
35,-1.9875781321871109,-1.990699291229248,0.008503002029956885,0.007229442802976237
40,-1.7919344843297764,-1.7932752820680726,0.007488982410964251,0.006603752612793337
45,-1.9153758169948192,-1.9201339033414733,0.009501311523157452,0.007871320903291314
50,-2.042602032854937,-2.0494433146602704,0.010692349427165238,0.009082510560757928
55,-2.3318494116050608,-2.335105707060616,0.006922968989334675,0.006148398932051374
60,-2.6074115248693936,-2.6161502442269957,0.006947058008631425,0.00585278028968849
65,-2.6010259258574333,-2.6084627565347924,0.006629180049875347,0.005842044906200611
70,-2.357370252540146,-2.359678907214471,0.006936871257590973,0.006481196135833125
75,-2.7926494391068166,-2.806685987508522,0.00664038303020582,0.005349277697619956
80,-3.0883749896201533,-3.102726306555406,0.006607799435178077,0.005889700889171844
85,-3.2972662566364677,-3.3440009692929826,0.006489171334886212,0.005028855534503593
90,-3.2945624130359596,-3.364892356800583,0.007714382373728104,0.006106758695590022
95,-3.260136207981386,-3.2838238140322127,0.006136009738973699,0.005165445291718117
100,-3.2326006813325745,-3.268743137143693,0.006452267271978591,0.005042691674458173
105,-3.3236160699872004,-3.3525160033747836,0.005946528787476671,0.004920745550362528
110,-3.288789440583492,-3.331860497312726,0.006608283117250124,0.005134392470959797
115,-3.382273962877799,-3.4229659494364038,0.005916798400577955,0.00468479661840039
120,-3.4294281527615977,-3.4777685741208635,0.005992742665508458,0.004703257723671376
125,-3.5131524770156197,-3.5441509192844607,0.0057704038994732185,0.004988573115655235
130,-3.5231704117595286,-3.5704304947043366,0.005755898408602694,0.004607788208673446
135,-3.4855769658434217,-3.5114682665411032,0.0056643864707240504,0.004822497044239664
140,-3.4742433706919353,-3.494050160893854,0.005797271222676784,0.005129822770206582
145,-3.483944003132806,-3.524042696323035,0.005755815044194898,0.004615858759374479
150,-3.542216629912888,-3.5694663749550872,0.005567454405003793,0.004696834146955785
155,-3.6743725776672362,-3.731669983773861,0.005557906239220055,0.004462273312756236
160,-3.6347786575123884,-3.669561907930194,0.005495034788466285,0.004621855018769916
165,-3.607046257585719,-3.6177830156290307,0.006128032372237287,0.00578936779550935
170,-3.674142146801603,-3.7103697668831304,0.005409172960495062,0.0045339139726614216
175,-3.622800658060157,-3.630878547452531,0.005713329513325963,0.005261592370758811
180,-3.5902006612307784,-3.6147922030035056,0.005395356700941769,0.00453787660522721
185,-3.587936464254407,-3.6220789045657753,0.0054067551126904465,0.004371620330655961
190,-3.580533620585566,-3.59395177409334,0.005420134993797268,0.004824019904333476
195,-3.6899588975353517,-3.719774858006891,0.005318660907645266,0.00448066934018987
200,-3.672759601689767,-3.665119818921359,0.005727487823529743,0.005436924072860241
205,-3.6263228402621506,-3.6321124220794103,0.005335619156174119,0.004762425007595951
210,-3.741311990350917,-3.7676145625564286,0.005218128805330292,0.0043628629200810004
215,-3.7274671637493633,-3.740031413312228,0.005184662867794162,0.004506148653958674
220,-3.703759539645651,-3.7071219930108987,0.005289979840808327,0.0048136988518386985
225,-3.6425648191700812,-3.637118438504777,0.005430253286955403,0.005113521540479808
230,-3.808717433266018,-3.818417063299215,0.005156980176661083,0.004533720183148662
235,-3.758317994725877,-3.7960404360069417,0.005400609599999391,0.0043474606479336824
240,-3.739717857734017,-3.754948508064702,0.005133010479352798,0.004342179692663245
245,-3.8111389326012652,-3.811205567054029,0.0051240602865699125,0.004665177334227881
250,-3.810514564099519,-3.818931903479234,0.005081993456101882,0.004389381490243532
255,-3.7469627325085626,-3.7474590877317033,0.005042004114519754,0.004411958232536042
260,-3.7800989434338996,-3.7922913983183086,0.0050630169157461985,0.004315014757123506
265,-3.684615121717038,-3.6815379340693637,0.0050368756598780096,0.00458191246100613
270,-3.6981220742930536,-3.7208641879963427,0.0050646178607333305,0.004256582443981915
275,-3.82132503848145,-3.8174476173688783,0.005020542060746398,0.004325656861026297
280,-3.758316516185152,-3.7936344506605617,0.005372468360335966,0.0043421275892335095
285,-3.806482171666795,-3.8431612500604593,0.005408935404138426,0.0044155308871391815
290,-3.8301129392955615,-3.8303548974810906,0.00492441333659099,0.004345489255694095
295,-3.8595054014869357,-3.856728976627566,0.005010561049682498,0.0042898682052774015
