epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
0,0.45989305719680856,0.999990781920862,0.9998698098942427,0.53788755044297,0.5122727197194532,0.553545327621902,0.08133473417512092,0.09523995035600002,0.07651497557133406,2.5981309893156204,7.114168867562608,1.0682325861629536,1.0054640126356407,42.088725030631466,43.09418908242344,1.6103070657992922,-2.099159129142761
5,0.44144799196251056,0.9993801746856344,0.9972656057877763,0.6238081345812162,0.6067917391672087,0.6478054422618602,0.10291134349783618,0.12869429444746075,0.09596065924709989,8.893185576903399,11.756822441590401,3.0241369738625283,0.9227508628201766,9.185582625152858,10.10833344950315,0.4984016514882655,-1.4037288048267365
10,0.3454515372665952,0.9980813913418071,0.9987709461991032,0.615474557916847,0.6093365240886223,0.6443210189280921,0.09141298030256796,0.11681726251428028,0.0861231376357778,14.462582208771769,10.7637927016755,3.255030164506569,0.8601292343415086,11.579792142042402,12.43992146140375,0.5463919120671735,-1.3731484256267548
15,0.26202627557258457,0.9985361392097778,0.9990305994050845,0.6158589921189976,0.6219940126089957,0.6512032451950233,0.08372589257419091,0.10425403755081421,0.07779023187377143,21.792937137307884,10.1737223087349,3.3812689202177215,0.9195940619886831,15.39670657882772,16.3163008818468,0.6718967956809923,-1.3870017087101936
20,0.2366778167027385,0.9994839198869688,0.9995735243334787,0.6147601469901389,0.6173770416117924,0.6472006864454213,0.07405821776803204,0.09272876611840464,0.06994095753123998,30.10983753584048,9.54088814710521,3.4982830980732427,0.9086763220132315,21.574488935824476,22.48316533783701,0.9302583266440215,-1.3607669987559319
25,0.22529751893635316,0.9994475571270206,0.9992774938366087,0.6090788736226725,0.6168202556770238,0.64471867353318,0.08092223047164035,0.09949725035792649,0.07590994416579888,40.04113735356737,9.33365620394607,3.6384667264684776,0.8150506970805266,17.57658444008612,18.391635271777133,0.7970783116673436,-1.275232718873024
30,0.23655480713272115,0.9997791282296635,0.999747065997112,0.6114944967003482,0.6214793979282949,0.6472491961751008,0.0683683756456353,0.08241262042262927,0.06414646365893946,52.05276424570915,8.96424748325735,3.9097543464404234,0.8628171604160326,32.004603624546895,32.86742152587212,1.2388686814999417,-1.1574153194010257
35,0.25487726929054666,0.9996392358218158,0.9994500531447194,0.6101220053416446,0.6230172748063703,0.6481493243069575,0.07641236502745656,0.09210937670489253,0.07208492289274478,62.02774121569244,8.99931726641315,4.129081731724956,0.7700255563983411,24.529660979585053,25.299686331582645,1.0043271080961245,-1.060491300714016
40,0.2860774547702879,0.9995962492372374,0.999647749572238,0.6082399957292481,0.6249760360190627,0.6498246865991641,0.07083990460105788,0.08476369319307829,0.06603398906505586,70.64476546333161,9.028050152062344,4.0627401897274185,0.7540665522262482,27.564617505060742,28.318684991124893,1.1268319619862661,-1.1031650697767734
45,0.28079574292228976,0.9993201583257469,0.9993935533137928,0.6101221213358878,0.6229709931529872,0.6482308838523242,0.08007198963574734,0.09662060408413672,0.07514161465859506,76.9247919716109,8.913357137969651,4.058438112857887,0.7047060105142504,18.961361005586337,19.666066619895656,0.7861511356491209,-1.1343993413507938
