phase,source_epoch,epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
pretrain,0,0,0.24489497730258858,0.2237489145808586,0.24494760779231348,0.60748741250099,0.4629582332306437,0.603566560901643,0.07810067582847569,0.1095615399580252,0.07965110243610128,318.487730493066,1496.93496132406,251.99146321343065,0.004344324317376595,0.0013723330197914039,0.005716657335136551,0.9420265325477815,127.71147688155175
pretrain,5,5,0.2884268345863859,0.27782122461203873,0.29856349017333395,0.49338413388914615,0.46344237260483534,0.5071472620993888,0.09252394000364395,0.10401227180082269,0.09198937708131494,1841.4087196542678,6124.79465817371,1333.7148147976093,0.06051118198728582,0.008841770802371411,0.06935295330635417,0.938789424689031,677.6520384657264
pretrain,10,10,0.22539276430935087,0.3432388971245392,0.2493126111899701,0.5783906622635673,0.47111390786480173,0.5620405639131743,0.07802402255577805,0.10078505718214645,0.08125104297042537,4095.059542643635,8798.594237288826,2655.561314337185,0.0004488729499946203,0.00018992759485427088,0.0006388005459302804,0.9337745223246781,1345.6719601226807
pretrain,15,15,0.27379496371281165,0.36587536262811204,0.3191072149352567,0.5368684614118839,0.3665445277223809,0.5028993196796462,0.08342013823964473,0.12677892118577302,0.0919890489016287,5545.51332738367,11671.427350250482,3541.0648592088905,0.000294788153450645,0.00013811329347918218,0.0004329014464055945,0.9350942263849156,1785.9119889995575
pretrain,20,20,0.33970537349588814,0.5688790630414274,0.4129570863177926,0.5046040306752105,0.5748516553495605,0.5506574877242707,0.08625206596892192,0.07862741627810677,0.077334285977842,5530.30059701287,12070.252322814613,3526.6917763394895,0.0002935496488422359,0.00015516125948729495,0.00044871090866727175,0.9346911810990891,1779.3760368412018
pretrain,25,25,0.26686701283533565,0.4223859235649118,0.3280863853358304,0.5271550174961517,0.5188992261294632,0.5438579006144779,0.08309178047767826,0.08714116366845195,0.078899658610136,7311.794924398313,19340.934505056415,4997.80976555366,0.00025149853132115825,0.00010862537227965277,0.00036012390361538565,0.9334463345023695,2528.935622943878
pretrain,30,30,0.2789678095343054,0.34660364410931155,0.32238189952754187,0.5158737307382092,0.4854215771151135,0.5220162743098951,0.08592139652859065,0.10090316655927273,0.08650203932727142,8404.44098653687,22193.049630289755,5744.971395119954,0.00020024910963002186,0.00010423494991150619,0.00030448405960451056,0.934449904054127,2905.7036760570527
pretrain,35,35,0.29326792912945,0.3893008629491517,0.36913752456703924,0.5030467447036124,0.40444245747865026,0.48211797300295406,0.08739832804276403,0.1205523871068718,0.09460494872539502,9468.697373510806,18039.957650089134,5824.0717558337265,0.00016389469320311035,0.0001013252104913363,0.00026521990362161885,0.9351803151048239,2937.4800055267333
pretrain,40,40,0.2890036973684829,0.3972356816593556,0.33554459822875793,0.5128503507092913,0.4777191202540695,0.5242906822796376,0.08501487701386963,0.09524303670545078,0.08188652723043292,10213.613076193225,22861.790271297075,6624.34769557255,0.00017406442786377737,7.842316861747349e-05,0.00025248759630921996,0.9330140327005104,3346.445220923233
pretrain,45,45,0.286564224292,0.507746265333022,0.3673789993369859,0.4868940644315283,0.4341173502957534,0.4796654127260431,0.0885472758779677,0.10749521867678298,0.09177134795108596,11243.624618463278,25345.072008051302,7348.037688510862,0.0001487025013044331,7.852550554498521e-05,0.00022722800690717123,0.9352947724013662,3704.1537123176577
pretrain,50,50,0.1619364959165163,0.23062655459986045,0.23125982205409953,0.5009897412411158,0.4652755811097904,0.50152207937429,0.08640709500604038,0.09645252338672054,0.0858844598697083,11318.069743213262,25546.666886120936,7378.8749931261,0.00017115947610200238,0.00010571862674219119,0.00027687810337720294,0.9345031972274128,3742.522568199158
pretrain,55,55,0.15176934409232223,0.26870258636940797,0.22020905058964466,0.4944320874261394,0.4582808606377586,0.49430969748597003,0.0883257345754463,0.10198138555840894,0.08974094981716574,13155.85293909225,27086.740390658877,8349.657559563328,0.0001537935116576591,7.990356975815302e-05,0.00023369708155605623,0.9338933080592137,4227.187074891091
pretrain,60,60,0.1681168794566254,0.4216213310855452,0.2368758760677242,0.4928665908398985,0.4995191307591241,0.5166545907938475,0.0869645540786617,0.09124003384047925,0.08124210663374497,13383.193512178459,26125.550418394774,8293.896727531652,0.00013310681938328344,6.809183819068493e-05,0.0002011986575267656,0.9341101567071584,4188.186226580047
pretrain,65,65,0.17964024871746875,0.3533732635824681,0.23996780564176412,0.4809333962324227,0.3884522480993745,0.45864059391885653,0.08944246571118825,0.11946528575518553,0.09613167259052036,15100.07806042641,32870.34415676951,9750.859975670626,0.00012014628797032856,6.154130403031104e-05,0.00018168759233794845,0.9346617799665021,4924.102697898484
pretrain,70,70,0.13997665212872798,0.35655640317773635,0.2102529216957653,0.4807739181638644,0.43643010583142783,0.48105632877549076,0.08906558659151255,0.10249123676762208,0.08905541394263834,14873.855386523028,25656.264498957073,8862.416561082106,0.0001218465213928539,7.110402089965647e-05,0.00019295054226986394,0.933509783048529,4477.1521051914215
pretrain,75,75,0.225466845699611,0.42324896710701526,0.3009071458746664,0.46929631540674405,0.4527217659538132,0.4767459751179841,0.09069937261521636,0.09720218047550702,0.08949884105410463,16509.13554306708,32415.614509470663,10277.625995327626,0.00010709608745919468,6.0834181436757715e-05,0.00016793026901159466,0.9345535438500114,5197.442466670227
pretrain,80,80,0.0883532997609335,0.40358879844103684,0.1397107816221291,0.4741837343273947,0.44174603208463004,0.47833860055254007,0.09087433130508216,0.1054286563541758,0.09116520605156053,18362.22998157582,30062.809113631494,10694.006740458839,0.00010260570541040579,5.8032347719563405e-05,0.00016063805292869802,0.9332305060657468,5411.3970607187275
