summary_version,group,x_index,label,split,quantile_lo,quantile_hi,num_systems,num_configs,au_mean,eu_mean
occupied_ood_bins_v2,id,0,ID,id,0.0,1.0,2137,50000,3.950331033494459e-05,2.1825544687504795e-05
occupied_ood_bins_v2,q6,1,0.50-0.60,ood,0.5,0.6000000000000001,1880,5572,7.768781865676644e-05,4.350795648864932e-05
occupied_ood_bins_v2,q7,2,0.60-0.70,ood,0.6000000000000001,0.7000000000000001,1980,10904,0.00031738819368079156,0.0001944020240197262
occupied_ood_bins_v2,q8,3,0.70-0.80,ood,0.7000000000000001,0.8,2002,11019,0.0008309643968660691,0.00045012574402615693
occupied_ood_bins_v2,q9,4,0.80-0.90,ood,0.8,0.9,2008,11079,0.0027820547804411804,0.002234969273286914
occupied_ood_bins_v2,q10,5,0.90-1.00,ood,0.9,1.0,2046,11426,0.24668606731298057,15.90730111143605
