phase,source_epoch,epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
pretrain,0,0,0.17907484394371556,0.3529643723367549,0.23360014812792218,0.5196449825857358,0.6912181950264898,0.657862911890754,0.22197101409741143,0.17576242353936525,0.15863807822664922,2.3246949372948014,5.651809521669612,1.06105995689512,0.005838618679057109,0.003398310415507367,0.009236929094007936,0.13581305601792765,-0.7349215353214741
pretrain,5,5,0.9599937989072794,0.9999283922084317,0.9999279031087162,0.6430804628881431,0.511277808349336,0.6379150263420121,0.11587759797371332,0.2236196296582995,0.11773356891372139,11.862437521758777,8.84604175277209,0.5648901338294868,0.0031164836101011317,3.347241813434319,3.350358313893725,0.6307045626090646,-1.9073723513114453
pretrain,10,10,0.9564790312974106,0.9996106896134239,0.9996103008619099,0.627109134918065,0.5344884670134463,0.6282935485249201,0.09989257553459213,0.16614160933704125,0.09937182771866601,16.950486564368955,10.1503217459376,0.5683425627164862,0.006410101713488912,10.978564441248514,10.9849746601127,1.1835848430829028,-2.032218462486267
pretrain,15,15,0.9340969393292604,0.9997444039974842,0.9997722803979302,0.6774620185380245,0.5930832329188015,0.6771182670093258,0.10587376444763086,0.1909141346029437,0.10622908279741797,3.3547481766027993,11.080661446654057,0.7306901039950285,0.003241501298081712,0.28874451246060984,0.2919860160600165,0.3104716063852525,-2.080246871217489
pretrain,20,20,0.9430782746599394,0.9898402515023094,0.9896787757515412,0.66975657573626,0.5649006902459743,0.6684232889668871,0.10566378934094509,0.19562946342687246,0.10550482793207243,2.0347965459679127,13.505132084050205,0.8144535507062979,0.005283087279301253,0.17279408205604735,0.17807717392195146,0.243681587775412,-2.130470104791522
pretrain,25,25,0.8702239671306123,0.9928759670166666,0.9919171099137505,0.6744157881095638,0.5780556365719012,0.6742529639872098,0.10352566267523783,0.19998446764653496,0.10497741685884274,2.007184587123696,13.262970603782097,0.9702317463886551,0.004168809752552934,0.09835324183373255,0.10252205075667917,0.18919109240754917,-2.0785538131713865
pretrain,30,30,0.9371263723390165,0.9950777453710618,0.9959173407092189,0.6685671519809437,0.5823111529932317,0.6658095122375494,0.10913205028577116,0.1876719585907146,0.1110722737329101,2.0820523047464676,11.224064762240568,1.008973026794974,0.004679698039874548,0.07143180642945549,0.07611150402886306,0.18071709817301948,-2.0494410913342236
pretrain,35,35,0.8466432703515423,0.9776168770007073,0.9826926992186633,0.6780003875651669,0.5637795112878384,0.6717860632504077,0.10353984462405066,0.20230309026829735,0.10653504508297215,1.6348812317454948,13.500288713184737,1.0831476655867418,0.008313431690144443,0.08025490913725519,0.08856834282575397,0.13693492561668127,-2.1135555528491734
pretrain,40,40,0.8375853092719788,0.9858788862765994,0.9862356471429029,0.6711324186443464,0.558383397435215,0.662067434013209,0.1026035333005505,0.18757385871629634,0.10596413878051904,1.9964161292276121,10.5804892777218,0.9224842557057262,0.006227643450956157,0.2613529864808072,0.2675806380283609,0.23087668530691252,-2.2503487922310828
pretrain,45,45,0.9053216501850503,0.9508542074279676,0.9494069641179755,0.6751500843028843,0.5753820232422485,0.6665010835954374,0.10573917071133586,0.1957821969104977,0.11006152958517623,1.6600021128507236,12.481034069802572,1.089276630014477,0.005352107598000602,0.020999514043666696,0.026351621938603548,0.08504913759577692,-2.1579217250978946
pretrain,50,50,0.6852277626011753,0.6196647068042062,0.6370515562829554,0.6595678202888524,0.5669616955191812,0.6539583740694609,0.11177172795049681,0.1937721747040238,0.11430411547378866,1.9597851638914854,13.30909753919713,1.3415078386885209,0.007976525193904245,0.02462299825828335,0.032599523930073995,0.07477352041464204,-2.1275195854258535
pretrain,55,55,0.9782967896659654,0.722433131592545,0.756976614465362,0.6957472510344469,0.613928054414236,0.6956936367433826,0.0911925050785168,0.16523216510412053,0.09095019259040502,1.6197706714444824,13.366424252631171,1.029794260792317,0.03648086054406319,0.27713091434874865,0.3136117715381587,0.170075934829804,-2.2521810282349586
pretrain,60,60,0.7476469035727655,0.34119602427449863,0.3579707546113335,0.6781964220967306,0.5990607958917503,0.6733298880102291,0.09942532309773029,0.18203415489313501,0.10230456551013967,1.5147823667702118,12.662369244512682,1.004810087630522,0.021864928666102325,0.35856955381191086,0.38043448320518347,0.11056330486394353,-2.2930339743220807
pretrain,65,65,0.8797801886785324,0.9907414989194652,0.9914099876487181,0.7135519167633718,0.6288139658132372,0.7089880103140589,0.07681211973554566,0.1387169698476023,0.07831759846437018,2.273906505812996,11.022100619594276,1.071489477725519,0.049517297137581656,3.0335030456722634,3.083020343451961,0.5883758992320105,-2.1976057673066856
pretrain,70,70,0.8084179344556567,0.9142861546697528,0.9214206891351743,0.662350265798498,0.5907154531661405,0.660331734940116,0.10489073498453555,0.1824782115052629,0.10612112344070095,1.9384998723447213,11.331799670166799,1.0509276129851643,0.041454282696110546,0.2942947700768914,0.33574905662190846,0.0877270951256746,-2.2481503991043565
