epoch,au_var,eu_var,tu_var,rmse_energy
0,0.01983826788282022,0.003012857704173075,0.02285112559888512,0.10623498559718587
10,0.002385110264905961,0.0008333496359577111,0.003218459902424365,0.039122586457508116
20,0.0016962334700045176,0.0005604092186775233,0.002256642688604188,0.03152436046256633
30,0.0012608502536837478,0.0005281432050534932,0.0017889934587466997,0.02751766883583478
40,0.001024592482369917,0.00033299554711284146,0.0013575880307209445,0.025365845605093706
50,0.0008571183977634064,0.0002515733800122689,0.0011086917800450465,0.024728831881786203
60,0.0007272206210182048,0.0002155993094751466,0.0009428199325237074,0.022635858564062448
70,0.0007802941799352994,0.00039016396686729425,0.0011704581465455703,0.02082032513215503
80,0.0008813959386774513,0.0038659470986508494,0.00474734286928433,0.02742325317079497
90,0.0005626206292989081,0.00016534661264731767,0.0007279672390875931,0.01877096137578527
100,0.0005633804012628389,0.00018430932239061804,0.000747689728779369,0.01928679726505048
110,0.000477590372623672,0.00014644083448374658,0.0006240312090842053,0.018529678820190566
120,0.0005021504213560547,0.00012200707262122705,0.0006241574938518169,0.018651384169176697
130,0.00040566335030598567,0.00011981079908350693,0.000525474147494242,0.01784837580343081
140,0.0003805451184434787,8.28828950924617e-05,0.00046342801449936817,0.016849848474942076
150,0.00039050113205012167,9.317327844210013e-05,0.0004836744107895356,0.01687249410918052
160,0.00036320362574915636,9.11719354219258e-05,0.0004543755614591646,0.01650693609709087
170,0.0003172192042347888,7.725744678728006e-05,0.0003944766533757502,0.016269000938904148
180,0.00029603292790143315,7.772900178642885e-05,0.00037376193032359877,0.01574964168313421
190,0.00036239788615475844,0.0003664042198639436,0.0007288021148022381,0.016426905196390302
200,0.00029573576386483183,8.772438475614309e-05,0.0003834601493254013,0.015499550409043099
210,0.0002888828656505211,4.949410795161384e-05,0.00033837697314738764,0.015357521181672093
220,0.0002737578245982149,5.2691572202365935e-05,0.0003264493947493975,0.015311583636316564
230,0.0002697501178849052,5.394390734531953e-05,0.00032369402169188106,0.014721431443824286
240,0.0002530549025912478,4.641014843548419e-05,0.0002994650503336743,0.014892198620322669
250,0.0002645791445975192,4.934112772896242e-05,0.0003139202685269993,0.01504579095374342
260,0.0002389647326683189,3.322320914194279e-05,0.00027218794241871367,0.014768947110596647
270,0.0002083649890711058,3.37504098867214e-05,0.00024211539920497671,0.014600546841839831
280,0.00020540990545487147,2.818435747813055e-05,0.0002335942631447324,0.014429353506041721
290,0.00020667066456007887,2.7437309528738752e-05,0.00023410797293527138,0.014477865527429993
