epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-0.7950323758244514,-0.7887062540054322,0.10623411251812556,0.1030943616053665
5,-1.2243726842582225,-1.2006787904500962,0.0581982284772799,0.057728217511033755
10,-1.97842637809515,-1.9218137663006782,0.039122082392579124,0.039194346352235204
15,-2.163631947159767,-2.0901572964191435,0.033762693124425196,0.03404836705765517
20,-2.3141328857779504,-2.2079288492798805,0.03152399065653268,0.03238124965726121
25,-2.3999840892791746,-2.269905770778656,0.03059951415816857,0.03227970986746339
30,-2.4058663629174233,-2.3035616059303283,0.027517157688146922,0.028701592294164947
35,-2.45486116065979,-2.3359787944555284,0.02733414834413892,0.0290206089476927
40,-2.6289553586006162,-2.454219596505165,0.025365617794705777,0.027386811413531335
45,-2.635982706028223,-2.4707744392156603,0.024268500591644676,0.026139136813923658
50,-2.724461073589325,-2.4982166842222213,0.024728667831924147,0.02737750038781924
55,-2.7450983887553213,-2.515073357462883,0.022609219780321897,0.025911149653815774
60,-2.8477574897527695,-2.5870648568868635,0.02263566120518655,0.0256241691214052
65,-2.922120639705658,-2.606480214595795,0.020954718768831985,0.025074705496286136
70,-2.833564656794071,-2.5653467164039614,0.02082045443685078,0.02482298593307436
75,-2.946148401927948,-2.600609218776226,0.020494332527904315,0.024814068980060302
80,-3.0315468885660173,-2.6410174248218534,0.02742316838349713,0.02455627027348527
85,-3.0412827379107474,-2.6546182712316515,0.020009476975862608,0.024359451660781312
90,-3.155437293541431,-2.705487684249878,0.01877124192210571,0.023680247757446742
95,-3.137897480905056,-2.6986820331811905,0.01878709724075698,0.023776969624437337
100,-3.073319272828102,-2.6751324648857118,0.01928669670363666,0.024037301930038866
105,-3.249527430999279,-2.716989775776863,0.01839415773421388,0.024011999301208505
110,-3.218164803135395,-2.71263885641098,0.018529417415241695,0.024142424947838918
115,-3.333960783779621,-2.7409974628686906,0.017267850758281852,0.023363919260647466
120,-3.2375575456142425,-2.6806875859498978,0.018651016627528102,0.024668691335539304
125,-3.3489591486215593,-2.719426962018013,0.017674096579119544,0.023776119835559866
130,-3.3268686714291573,-2.7436641038656235,0.017848518195997174,0.024130071579297748
135,-3.410795310020447,-2.7190035265684127,0.017233084940873118,0.023865885817100786
140,-3.5086958532094954,-2.7596905571222305,0.01684921923168357,0.023596463525015092
145,-3.4313042912244796,-2.7247603610754014,0.01691789232833282,0.02362600530957627
150,-3.552494527256489,-2.7184514956474306,0.016872327091205848,0.023819117490027845
155,-3.5184216480493546,-2.7208375536203384,0.0170425312931243,0.023924726462955494
160,-3.4998938676834106,-2.7079070551395414,0.01650666153779594,0.023489024816413812
165,-3.6150274649977683,-2.7363109785318374,0.016278661719519243,0.023447097214090405
170,-3.669413798725605,-2.7339038574695587,0.016268925525304696,0.023586797378640584
175,-3.5994809708714484,-2.753972021818161,0.016286562024734056,0.02339785716546351
180,-3.645983398151398,-2.759843410491943,0.015749552539978912,0.02317037117754039
185,-3.722629060661793,-2.723087714314461,0.01593614465984624,0.02340745765770578
190,-3.721977184689045,-2.7301025367081166,0.016426286540781376,0.023422842911437765
195,-3.752742268574238,-2.718362576961517,0.015757560206501396,0.02359056734829109
200,-3.8122060968995095,-2.7571566067934037,0.015499495381206463,0.023120971178518444
205,-3.764197179555893,-2.7473295317292212,0.015068115518565895,0.023220846517299647
210,-3.870905119252205,-2.71030835711956,0.015357271701367648,0.023460768841392244
215,-3.8852323187828066,-2.704736131966114,0.015365201741471579,0.023856954839369005
220,-3.9340973194241524,-2.701963932514191,0.015311322051351033,0.023291420128346712
225,-3.9762094521760942,-2.7022418161630632,0.014912294188068062,0.023298785505096724
230,-3.9291472008824346,-2.6879095373153685,0.014721683525920006,0.02325284960263046
235,-3.9787962154269216,-2.667108355164528,0.015121939810675373,0.023308747262650566
240,-3.977190260589123,-2.7128105129003526,0.014892049423588679,0.023305171567331483
245,-4.000869218087196,-2.6856957001686097,0.015063647851943857,0.023428096633279293
250,-3.9967921355724334,-2.6951153376102446,0.015045657781646075,0.023595670792016205
255,-4.045758087575436,-2.6914649807214737,0.014699248994344535,0.023248522124640236
260,-4.090657990610599,-2.6815236930847166,0.014768721319564054,0.02324711544022069
265,-4.12871270595789,-2.664150277733803,0.014403472081509293,0.02296214043267135
270,-4.174062529623509,-2.6350233932733538,0.014600791207134145,0.023014192142973827
275,-4.201432671546936,-2.6778639713525774,0.014574779269735836,0.02308528076748956
280,-4.207866975653172,-2.60380537712574,0.014429519485436245,0.023079383383867818
285,-4.207644422459603,-2.6279901515245436,0.014443757755828577,0.02324467213457077
290,-4.229017440521717,-2.655132644414902,0.014477781457785588,0.023147329838272904
295,-4.257464210748672,-2.624452075600624,0.014437561236740368,0.02324536701501327
