phase,source_epoch,epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
pretrain,0,0,0.29011943185894046,0.3244595757748044,0.29754464766401556,0.5049550512226483,0.30349636342430386,0.47252848815980586,0.10756991270619537,0.1541893314207139,0.11518596487734364,177.00927507824235,794.0151299702928,136.4741696240925,0.011318880017683842,0.00290279531013075,0.0142216753160581,0.9357287642412503,68.2087722120285
pretrain,5,5,0.16474136116439833,0.15893344966339037,0.16376987263890716,0.43101337865881945,0.34817654802317777,0.41892617279650046,0.11390821777815593,0.13508167685302575,0.1165389109934154,1994.9135814818583,5777.0217664362435,1407.6366758672048,0.0035165344214881772,0.0009031204240900479,0.004419654836437257,0.9242058245568451,712.1008342770934
pretrain,10,10,0.15431888212003833,0.1573033582825245,0.15494680032993127,0.4181387132660359,0.3717646823792927,0.4186976697417189,0.1144172533376356,0.1268805049521735,0.11374459946066365,3073.7000165200957,7351.867347669439,2040.8651194153438,0.0043381400390040655,0.0010055414379754439,0.005343681460426888,0.9278840114116604,1032.463617616415
pretrain,15,15,0.21424105701940496,0.2793010375879383,0.22722272940140445,0.4183191107630633,0.4231393724980274,0.4385092836639284,0.11269585147907349,0.12154691644000205,0.10683697984781051,4208.637606540841,11530.292020058761,2890.5318553686384,0.0010052096056464507,0.0002058111969881793,0.001211020805426233,0.9276042590238528,1458.1177446426034
pretrain,20,20,0.15134421615789162,0.16485061190475836,0.15792576748732493,0.3897548329044692,0.3456664480443881,0.38583481955953336,0.11663594571253164,0.13290598905878045,0.11714302508833224,4622.150370845076,10517.601553156665,3027.2349519715094,0.0016474068539751897,0.0005545389889046419,0.0022019458456677965,0.9256728816208921,1528.455951391554
pretrain,25,25,0.19960521607005627,0.2550527935307309,0.2146853925538029,0.40200677587001005,0.3175453838881735,0.3878526939762254,0.11436199926676094,0.14385832867577542,0.11848721900340889,5927.696659713416,14074.788882568884,3923.3646366362777,0.0007851884202267683,0.00018714742821475738,0.000972335844047484,0.9315617138262006,1984.593579726529
pretrain,30,30,0.15344329083904973,0.15048979398571138,0.15330097217401556,0.3832467103675402,0.3804388717065351,0.3941353111757697,0.11680762532034009,0.13153339087087756,0.11754290349360225,6071.914805501444,13155.878296452724,3897.7411413623126,0.0034625551805627765,0.0011900479168576567,0.0046526030772751255,0.9258110224222021,1968.5123602576493
pretrain,35,35,0.2113570629720837,0.21745326109679594,0.22214820698025503,0.37823249948077625,0.3375201983947384,0.3789910508987071,0.11721514974044979,0.13621787606751104,0.11717051850839835,6084.955368730241,16398.157527803138,4193.154407429535,0.001085164059368617,0.00037738609501529935,0.0014625501494025229,0.9267296348195275,2118.719007323146
pretrain,40,40,0.22479178575046846,0.22554839497564796,0.22812486643074967,0.3962488415557151,0.40615019071501174,0.41393768822011273,0.11402920099640661,0.1176386713427217,0.10970998559642589,7594.534332543396,15494.048903166056,4761.84289115007,0.0016353930267119722,0.0003446277866697983,0.001980020818054254,0.9286914296497084,2411.0611787592647
pretrain,45,45,0.15978662358677476,0.2283790468180471,0.17878648222156687,0.38373142411019673,0.27062434502965066,0.3627218792517672,0.11595045896735577,0.1626100641846904,0.12485806376663516,8368.9391317111,17631.9436968029,5278.472734601699,0.0007532767002985565,0.00018130437268387142,0.000934581072544097,0.9285731281293129,2667.1120107292772
