summary_version,group,x_index,label,split,quantile_lo,quantile_hi,num_systems,num_configs,au_mean,eu_mean
occupied_ood_bins_v2,id,0,ID,id,0.0,1.0,2126,50000,4.6536058169325506e-05,2.195192914769599e-05
occupied_ood_bins_v2,q6,1,0.50-0.60,ood,0.5,0.6000000000000001,1872,5567,7.494656441066478e-05,4.106401092868081e-05
occupied_ood_bins_v2,q7,2,0.60-0.70,ood,0.6000000000000001,0.7000000000000001,1999,11127,0.00017354490643432116,8.888925940260382e-05
occupied_ood_bins_v2,q8,3,0.70-0.80,ood,0.7000000000000001,0.8,1997,10849,0.0005865113351416101,0.0003699295170787998
occupied_ood_bins_v2,q9,4,0.80-0.90,ood,0.8,0.9,2003,11256,0.002229672378708223,0.00986918466040321
occupied_ood_bins_v2,q10,5,0.90-1.00,ood,0.9,1.0,2045,11201,0.9741213555286479,1873.9036428001518
