epoch,au_var,eu_var,tu_var,rmse_energy
0,0.011837237357790582,0.004034435420281079,0.015871672778492794,0.048654968044598235
10,0.00027598327211551804,0.0001475842917817181,0.0004235675638644898,0.010105907270265972
20,0.00020807284983808132,9.54566372961608e-05,0.00030352948756539266,0.007627035237931427
30,0.00014798458281853528,5.8294068315406095e-05,0.0002062786513080391,0.006704962802893082
40,9.3916594243492e-05,6.83212623013651e-05,0.0001622378567594933,0.005582974459989064
50,9.25822873819834e-05,4.98660661808583e-05,0.00014244835358706042,0.0051517008876739625
60,0.000673312834141434,4.403042203759355e-05,0.0007173432559033608,0.004896349125604463
70,8.254630110165635e-05,4.260889320053252e-05,0.00012515519424011472,0.004737456507325103
80,7.815221986347751e-05,3.210655884159337e-05,0.00011025877886278977,0.004232729668685129
90,6.583468302530491e-05,3.9655964399141795e-05,0.00010549064746489421,0.004135798622228209
100,6.770359430848658e-05,3.0325809976031906e-05,9.802940439372832e-05,0.004096771138617474
110,0.00012379219662858758,5.270451071127013e-05,0.00017649670684152625,0.0042245917609778335
120,5.3257974226730763e-05,2.3176613758555504e-05,7.643458790587374e-05,0.0036423939768288572
130,5.00149377236221e-05,2.6287538446576376e-05,7.630247619152214e-05,0.0036490769789498654
140,5.0941485461667074e-05,2.4362797650431957e-05,7.530428315658356e-05,0.003444263979763393
150,4.950064032470436e-05,2.7373090568828503e-05,7.687373084100727e-05,0.0035824025188166877
160,5.150892687805935e-05,2.2952172688869155e-05,7.446109963041636e-05,0.003359897908277772
170,4.685088729002473e-05,2.7959133141398525e-05,7.481002033291588e-05,0.0032730452187544543
180,4.3124015533535384e-05,2.3170215842671383e-05,6.629423140441759e-05,0.0030825100188136482
190,0.00047165786634358937,2.838370346767306e-05,0.0005000415688900648,0.0034329083598649314
200,4.999408357664834e-05,2.3186820718042895e-05,7.318090431959718e-05,0.003085799789826698
210,4.920084121760283e-05,2.2714488795394344e-05,7.191533001754578e-05,0.0030040526182345388
220,3.880896826115077e-05,1.9178587107580256e-05,5.798755542501567e-05,0.0029781860560080665
230,4.905579468555516e-05,1.6692561773603814e-05,6.574835657432686e-05,0.0028871007333958294
240,3.5593800306828596e-05,1.6267222259410802e-05,5.186102252626824e-05,0.0026964074403819653
250,3.424592325714911e-05,1.7053543510077135e-05,5.129946678129272e-05,0.0025980956854957634
260,3.0740328898464216e-05,1.461475745178234e-05,4.5355086312556523e-05,0.0026265699007802586
270,2.8482852727518093e-05,1.394331538822371e-05,4.242616815049587e-05,0.002566524035691757
280,2.8578266041197366e-05,1.2853625173642342e-05,4.143189121731666e-05,0.0025099785766355773
290,2.5982003959186385e-05,1.2425468783145278e-05,3.8407472670928656e-05,0.002393330201843924
