epoch,au_var,eu_var,tu_var,rmse_energy
0,0.008840843569431454,0.0026816739646330096,0.011522517539490946,0.04903257788958674
10,0.0009577517420818549,0.0002545459614295737,0.0012122977051958151,0.023413084878115983
20,0.0006920274615418021,0.00016833071827529694,0.0008603581806255898,0.020572619680809215
30,0.0008397840212181837,0.0002654010640282286,0.0011051850851356722,0.020358549006824753
40,0.001363370297647598,0.00017624315459048375,0.0015396134480697946,0.018537925735649136
50,0.0005542817512267539,9.615773343002275e-05,0.0006504394834784762,0.017452925444002565
60,0.002125444844424419,0.00010870623776955426,0.0022341510846235904,0.017036736682642842
70,0.0006810559985407144,0.00011784761821720281,0.000798903618419281,0.016323154918649618
80,0.0006651013013799456,0.00012602475114555488,0.0007911260540710282,0.016559302628966502
90,0.0005188627125328549,8.787208762328646e-05,0.0006067348000118728,0.016520237263727415
100,0.00045687591504693046,9.06346239936056e-05,0.0005475105373984298,0.015655279118764895
110,0.00044323537718674743,7.567572331380915e-05,0.000518911100602163,0.015422903162124094
120,0.0006982848210416251,0.00016919132706617234,0.0008674761584414682,0.01565595816499792
130,0.0007246091203031756,0.00013409028691445428,0.0008586994040872833,0.015355349514804478
140,0.00042303049890308103,7.514820307822674e-05,0.0004981786987223313,0.015183710754187594
150,0.0003656909136570357,5.9124327222453986e-05,0.00042481524060440277,0.01499995237891764
160,0.0011678717976058124,7.880488226026387e-05,0.0012466766778886358,0.014972794320933869
170,0.00043625111803414254,5.915111521982453e-05,0.0004954022338256346,0.014853082647257957
180,0.00047571627580673064,5.45950095795672e-05,0.0005303112870456426,0.014678365996946266
190,0.0004289471206932103,5.1145849708011044e-05,0.00048009296948077463,0.014822405617702896
200,0.00037262084782405054,4.704803966577515e-05,0.00041966888765272416,0.014759300764107369
210,0.00031635731320903235,5.277790313619107e-05,0.00036913521627157935,0.014638302918951159
220,0.00027266534000109006,6.085136893256049e-05,0.0003335167081808595,0.014594776719333536
230,0.00030915946750960756,4.512530731703464e-05,0.00035428477312685573,0.014350810437784361
240,0.00031534006754448455,4.409583425742369e-05,0.0003594359014564998,0.014369906927184933
250,0.0003024291267139461,9.639055989090323e-05,0.00039881968631329983,0.014503879628836388
260,0.0005418905650316856,5.649491033564629e-05,0.0005983854787930295,0.014303919294775763
270,0.00030827148450396634,3.788367461088257e-05,0.00034615515932187466,0.014220487718977017
280,0.00029322006177058936,3.2348196648867996e-05,0.00032556825741616194,0.014130750413334834
290,0.0002339321197179788,3.118152827602671e-05,0.0002651136489002147,0.01416729065572196
