epoch,au_var,eu_var,tu_var,rmse_energy
0,0.012298461205046624,0.0023681388398079433,0.01466660004677251,0.089735655835797
10,0.0029512346165371127,0.0009197702954450506,0.003871004930965137,0.029631414727679384
20,0.002025750770122977,0.0010525988151741331,0.0030783495734794998,0.021750537135996038
30,0.000780751234231866,0.0003279302163347893,0.0011086814558191691,0.014234308099223094
40,0.00046566531377611683,0.0002292443019867278,0.0006949096147203818,0.012272273540773542
50,0.00042496157177374696,0.00025796764046754104,0.0006829292100766906,0.01038929579414486
60,0.0003532528425334021,0.00017711898859652138,0.0005303718304538052,0.00888994293098059
70,0.0003512587850673299,0.00028093081128718043,0.0006321895986220625,0.01026417782940184
80,0.00022923527637758526,0.000150227603896019,0.00037946288049279245,0.007555740822846741
90,0.0008869103471457493,0.0002372792735096482,0.001124189629744069,0.007086137148826692
100,0.00014344003478436207,0.00010971042490518812,0.0002531504600556218,0.005880975109730139
110,0.00012851686894427985,9.560303244516035e-05,0.00022411990127438913,0.005096481355015817
120,0.0001468611999105633,7.608025307486059e-05,0.00022294145272899187,0.004303251206435211
130,0.0002476044645190996,6.656044705796375e-05,0.0003141649104618409,0.004044895196897611
140,8.530662116299936e-05,6.250711651234725e-05,0.00014781373764635646,0.004219744259400571
150,7.923526334234338e-05,5.4897716292953194e-05,0.00013413297966435492,0.003770872572935972
160,0.0001313332747131426,7.173701129058826e-05,0.0002030702865384228,0.004836674014234128
170,5.8627676338073796e-05,4.287971602961989e-05,0.00010150739261989656,0.00304330708602387
180,8.121989207556908e-05,3.842217047185841e-05,0.00011964206247994298,0.002831191423462283
190,4.699249372770282e-05,4.6276721320737124e-05,9.326921528572712e-05,0.002718644731706145
200,5.713791674315871e-05,3.9327507356870226e-05,9.646542409609538e-05,0.0027555497909403496
210,4.411396568748387e-05,2.7462401659590796e-05,7.157636739266309e-05,0.0024947725998684784
220,3.739061589267294e-05,2.1389071499152124e-05,5.877968744625832e-05,0.002395934961416388
230,3.708676289315918e-05,2.8106015658977412e-05,6.519277850220532e-05,0.002438823077231477
240,2.9182740783289775e-05,2.1126760956519775e-05,5.030950171003496e-05,0.0021962577945659656
250,2.8212510903085785e-05,2.3067984356782745e-05,5.12804951779799e-05,0.0021954528536338837
260,2.3389801642497334e-05,2.056043527949214e-05,4.395023690030939e-05,0.0020723377749136815
270,2.1812287971351907e-05,1.7038381444717743e-05,3.885066933680719e-05,0.0019835328878739086
280,2.343423892721148e-05,1.7708976374353825e-05,4.11432153036003e-05,0.002249736257996552
290,1.9930819502178564e-05,1.4307170719632723e-05,3.423799014635733e-05,0.0019144107419093587
