epoch,au_var,eu_var,tu_var,rmse_energy
0,0.007796113290321082,0.0010283187218314924,0.008824432021086103,0.032926530931715985
10,0.0003476784369916277,0.00017164858201098015,0.0005193270190680778,0.010196083790326166
20,0.00016409010786066575,7.459907819101773e-05,0.00023868918594882417,0.007617819132048105
30,0.0001328115992608764,7.342520571640535e-05,0.000206236804938726,0.006531393935360612
40,9.824274029964727e-05,5.3572061559384565e-05,0.00015181480195988116,0.006112262697726234
50,8.579590711833589e-05,5.471680456025524e-05,0.00014051271175152577,0.0055104682155608
60,7.484904770164576e-05,3.700692108778355e-05,0.000111855968789514,0.0049915720584714045
70,8.242373302598025e-05,3.6222871604614966e-05,0.00011864660476561767,0.004681043422072794
80,0.00019459109753322082,5.227198655789266e-05,0.00024686308422934415,0.004762637722992216
90,0.00011268554786428467,4.2511865907540596e-05,0.000155197413488695,0.004264391268420179
100,5.228193235711842e-05,3.364131663992566e-05,8.592324907722286e-05,0.003923169072392318
110,5.774857868477284e-05,2.7339120274710923e-05,8.508769888874667e-05,0.003854982187054513
120,4.910568617998706e-05,3.273811700849933e-05,8.184380324574704e-05,0.0036719634338392543
130,5.0483312059704985e-05,2.3941028094581044e-05,7.442434016989864e-05,0.0035742316532423233
140,0.00010363107974646937,0.00010295093372353392,0.0002065820129075746,0.004631171261852321
150,6.015464082927792e-05,3.845378799610785e-05,9.860842893056542e-05,0.0036426723285234376
160,4.791178408682754e-05,2.6638899836208907e-05,7.455068393718648e-05,0.0034533335352518765
170,5.1423899825385887e-05,2.8387552420709882e-05,7.981145227227898e-05,0.0034245601082133416
180,4.192799139489125e-05,2.457698359449978e-05,6.650497492646536e-05,0.0031998258382650866
190,0.0007604108066154867,7.018993028196235e-05,0.0008306007343170677,0.0036163333644947246
200,0.0010488600362641592,1.978180248711851e-05,0.00106864183809912,0.0029419818920602913
210,4.865119859722654e-05,1.911730208534891e-05,6.776850066547013e-05,0.002891338874005608
220,4.1498429456787564e-05,1.753523858283671e-05,5.9033668062675135e-05,0.002835954157396793
230,3.9107888046623884e-05,1.5868780731447317e-05,5.4976668799113214e-05,0.002707649160778476
240,3.41523494874491e-05,1.6175545231874935e-05,5.032789470903026e-05,0.0027796550244859474
250,3.4913122756261146e-05,1.509865761267065e-05,5.0011780364397965e-05,0.0027932930696361333
260,2.7524026587893785e-05,1.699940865247015e-05,4.452343525118522e-05,0.0026048834254414344
270,3.366878495948185e-05,1.4801466573143784e-05,4.847025155545452e-05,0.002623584602191031
280,2.7223103186966e-05,1.305648082609764e-05,4.027958409200437e-05,0.002501537349498251
290,2.886782370348101e-05,1.1744215234206478e-05,4.061203896344523e-05,0.0024296319116124125
