epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-3.6596840601701004,-3.535486400127411,0.007347359048488299,0.0109950783109939
5,-3.7812063969098606,-3.6188984990119932,0.006691070882572778,0.010499406327341048
10,-3.816038542527419,-3.618583154678345,0.006688652708219356,0.0107587708002749
15,-3.863651625926678,-3.6557016134262086,0.006460484546081682,0.010460255489523932
20,-3.8978131477649396,-3.6746272802352906,0.0063492328615749665,0.010353582000771524
25,-3.912215684927427,-3.697668027877808,0.006283677047802198,0.010209282780021471
30,-3.9276487002005944,-3.6807983994483946,0.006276463485324014,0.010381490700760153
35,-3.948511075056516,-3.685301125049591,0.00616593443427474,0.010050759458907427
40,-3.965612938770881,-3.679816198348999,0.006259169694959512,0.010436703861447827
45,-3.953336964203761,-3.721880739927292,0.006048055890910555,0.00996255499198345
50,-3.994652838890369,-3.695221257209778,0.006145047104124489,0.010315509080784453
55,-4.018869591676272,-3.724490535259247,0.006025817172574723,0.010118311737627905
60,-4.011858249627627,-3.728392320871353,0.005922234032688966,0.009838637167085263
65,-3.9949866505769585,-3.7242850601673125,0.005926735967579919,0.009772832713980068
70,-4.044610676398644,-3.7506198465824125,0.005881553180025888,0.00997343623226151
75,-4.0302723481104925,-3.7287089228630066,0.005876634773371484,0.009980196426543296
80,-4.063016385298509,-3.7370044350624085,0.005864428211889055,0.009998691061527317
85,-4.065054132388188,-3.7493084251880644,0.0057447407134911055,0.009683332613985948
90,-4.09691629593189,-3.735550653934479,0.005716466756258173,0.009762558455603594
95,-4.112807040948134,-3.7635184586048127,0.005668635160509345,0.009688010538784216
