epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-0.6501573231756688,-0.6235431166887283,0.11345314663439073,0.1143820659791436
5,-0.9690458053231239,-0.9283219704627991,0.07246890971061105,0.07892680796776934
10,-1.8692388995468616,-1.7926639577150345,0.041998232745681915,0.050720700763160445
15,-2.1592679943442343,-2.0660875282883646,0.034166921872707104,0.04359832366456087
20,-2.2405529045462607,-2.1395800976753234,0.03238113062247571,0.040989503512512813
25,-2.32616907916069,-2.2078807193040846,0.02779934976072664,0.03848821940272387
30,-2.3968942719221116,-2.261119301080704,1.3801396548979283,0.036946939720426064
35,-2.5153775264024736,-2.3558554867506025,0.025346565128744343,0.03660447704981577
40,-2.5645624594807623,-2.3874092784523966,0.02296466404734563,0.0355783071905932
45,-2.4834220849871635,-2.3245054349303245,0.026104677163236088,0.037174180514532806
50,-2.4912282494544984,-2.3287649490833284,0.023501419818731453,0.03526827746465473
55,-2.6983158175587656,-2.4708438910841943,0.02183435393909681,0.034751961935163674
60,-2.7638897144913672,-2.5068528304100037,0.028558344203249767,0.03368263831282696
65,-2.7446045139074324,-2.5032895914912223,0.022334968173472993,0.03354113854530294
70,-2.868891973114014,-2.5575973865389825,0.02180582147469953,0.032936701991925416
75,-2.946101803433895,-2.5897914603948595,0.018981726701105713,0.031894554881608646
80,-2.8755124278843405,-2.5664945586323737,0.01939332039276294,0.0321115078820995
85,-2.7815631934762,-2.4986244332194327,0.02034224024059177,0.03296751587261826
90,-3.022695249795914,-2.6268404485583305,0.017651419333490403,0.03161026121736668
95,-3.053741224896908,-2.636177891612053,0.016949883269995795,0.03127446593757514
100,-3.0618038123726845,-2.6409064943790437,0.018253436224755625,0.03134312057659448
105,-3.152988071000576,-2.6525622944235803,0.01874142397637769,0.031068538659738503
110,-3.18303398065567,-2.671937108755112,0.01684385001452766,0.031037082780372077
115,-3.189926167714596,-2.669499246299267,0.016264707037832466,0.030381187236712622
120,-3.223028584301472,-2.6813310465216635,0.015664574748210838,0.030376529728424553
125,-3.2170081497907637,-2.670787442922592,0.01587579715063287,0.030239619455095297
130,-3.2204836079478265,-2.655192994236946,0.015729784190901104,0.030232511575086326
135,-3.282796298789978,-2.6658997594118117,0.01605218833071683,0.030566183902918966
140,-3.382343416428566,-2.669507787466049,0.01623159308991965,0.029947327303961286
145,-3.4220139208555223,-2.667442156791687,0.016331405682240088,0.02972114900616893
150,-3.443154794359207,-2.6770845517516135,0.017678096215257295,0.03007823118897061
155,-3.4984133422732353,-2.7021236784458162,0.014571283853945528,0.029801406882910848
160,-3.475717144215107,-2.666442871212959,0.01457581756771495,0.029769701387589702
165,-3.576605770945549,-2.66967560082674,0.01462249545997271,0.030086433900969194
170,-3.5471132429122925,-2.643618573784828,0.01461629562750997,0.0297798346784087
175,-3.631732390844822,-2.6718935339450836,0.014585298536535719,0.029872866499382134
180,-3.633337669837475,-2.6570115605592726,0.014381603146156663,0.02955602898050241
185,-3.611791435909271,-2.6392862904071808,0.015537287329248691,0.029766570155088778
190,-3.5795263409137728,-2.6054728326797485,0.1876111531837217,0.030173902298782248
195,-3.6198994210362434,-2.6929365624189376,0.01614356613279923,0.029439327128364754
200,-3.7701388695836067,-2.6463726468086244,0.014291727106264121,0.029453589906235964
205,-3.7288706189870835,-2.595556254386902,0.013936626551892655,0.02927729080798533
210,-3.78892790119648,-2.6384617350697517,0.013795889268465547,0.02921968938597512
215,-3.7556317596316338,-2.5697351434230806,0.013868259061124398,0.02946627356276373
220,-3.875766097378731,-2.5425013411045074,0.013874270759086363,0.029174054251879425
225,-3.8198631732463837,-2.611819417178631,0.013814087657349492,0.029219615838665388
230,-3.928800095641613,-2.5841166644096374,0.014638338727767458,0.02921745499505229
235,-3.9044999742865563,-2.5332857229709624,0.014632116159440395,0.029454501797170265
240,-3.9181492371201516,-2.557862372994423,0.01418285313682969,0.029286890044985824
245,-3.934551214981079,-2.5813913798332213,0.013589349677141628,0.029036724920788178
250,-4.001615942758321,-2.541859310746193,0.013572043802095778,0.0290809090181951
255,-4.008875435459614,-2.4921921858787535,0.01321687736898235,0.029135273363379604
260,-4.078804543626308,-2.4867204958200455,0.013254075342502817,0.02905519551984153
265,-4.096945471978188,-2.447845782518387,0.013126961428107967,0.02897627929192726
270,-4.03040767980814,-2.5187278425693513,0.013146261837089808,0.02911450427905606
275,-4.00671274818182,-2.532398248910904,0.013390167058586143,0.02909826341592932
280,-4.137874292564392,-2.5149487161636355,0.013218013928934404,0.02903553273952399
285,-4.026729013895989,-2.4887130069732666,0.013305271466613998,0.029076728929877355
290,-4.130775951516628,-2.4901856875419615,0.013246624740843333,0.029142349658098896
295,-4.140437543821335,-2.462605246782303,0.013019214974005983,0.028902295315703586
