uncertainty_type,bin_index,count,rmse,rmv,mse,mean_variance,ence_term,uncertainty_min,uncertainty_max
aleatoric,0,330,0.00858291391560372,0.011656076201343527,7.3666411282664e-05,0.00013586411241152692,0.45779345277337546,9.58418459049426e-05,0.00015737158537376672
aleatoric,1,330,0.0090310574544329,0.013099269846007615,8.155999874526804e-05,0.00017159087049852437,0.5246833441178361,0.00015738888760097325,0.00018574246496427804
aleatoric,2,330,0.012052349674035148,0.014101009357860196,0.00014525913266521512,0.0001988384649104608,0.26946160678404485,0.00018580295727588236,0.0002115711831720546
aleatoric,3,330,0.012389372161267802,0.014957424599937525,0.00015349654255039763,0.00022372455066281625,0.3139038961274389,0.00021159485913813114,0.00023602457076776773
aleatoric,4,330,0.013525339169681376,0.015769749391291894,0.00018293479965491728,0.0002486849958641511,0.26439148844006305,0.00023604622401762754,0.0002606358611956239
aleatoric,5,330,0.01513531632699321,0.016520429433328435,0.0002290778003181472,0.00027292458866158445,0.16065532445596356,0.000260758533840999,0.00028580930666066706
aleatoric,6,330,0.01684656614254935,0.01731786750222912,0.0002838067907952901,0.0002999085348247635,0.05368884896484079,0.0002858374791685492,0.00031361173023469746
aleatoric,7,330,0.017404024996315024,0.018133981348856403,0.0003029000860723582,0.00032884127956067183,0.0788866699550943,0.00031373705132864416,0.0003438978164922446
aleatoric,8,330,0.017215191619040258,0.019008367338190196,0.000296362822480274,0.0003613180288635759,0.1797729456999425,0.0003441575972829014,0.0003784378641285002
aleatoric,9,330,0.018530631327488396,0.019903355611949895,0.0003433842973952944,0.0003961435646157373,0.13318218931972267,0.00037847907515242696,0.0004155515634920448
aleatoric,10,330,0.02189177387613015,0.02094652785327501,0.0004792497634436145,0.0004387570291080258,0.09228965383850074,0.00041560898534953594,0.0004612367774825543
aleatoric,11,330,0.021974401693664766,0.02221176903637423,0.00048287432979453695,0.0004933626837252329,0.021258912108028848,0.0004613015044014901,0.000530160148628056
aleatoric,12,330,0.027907990246740743,0.024160867457701116,0.0007788559196121765,0.0005837475163086007,0.3342342328706901,0.0005302034551277757,0.0006508496007882059
aleatoric,13,330,0.028128443171641253,0.02787788472596208,0.0007912093152602514,0.0007771764567940299,0.01805620633968911,0.0006517028086818755,0.000996327493339777
aleatoric,14,330,0.06507356890614019,0.06718786198907979,0.0042345693701821745,0.004514208798663634,0.061946498479255686,0.0009968578815460205,0.03408314287662506
epistemic,0,330,0.010450514705198644,0.005002451726476349,0.00010921325760357308,2.5024523275726206e-05,3.3642492766089958,6.607966497540474e-06,3.462373206275515e-05
epistemic,1,330,0.010981132004230757,0.006452419883189703,0.000120585260094341,4.163372234898182e-05,1.8963362699970063,3.474019467830658e-05,4.8047259042505175e-05
epistemic,2,330,0.011912607761755222,0.007347440279154248,0.00014191022368543075,5.398487865573825e-05,1.6287032076221326,4.809945676242933e-05,6.001405563438311e-05
