epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-3.661037851214409,-3.4228813620805743,0.00946582042190739,0.01072926563403246
5,-4.426913445591927,-3.837362426280975,0.0038176010249516743,0.007135909246522831
10,-4.799909730482101,-3.8767354254722597,0.0027791229757939346,0.006886498118267233
15,-5.064397465729713,-3.9041581387519835,0.0024968281569938792,0.006818818250374876
20,-5.218601948261261,-3.8837550760507584,0.0023952469343511053,0.006806428637822532
25,-5.395283825230599,-3.8832722643613815,0.0023459194097136477,0.006801064093731933
30,-5.455165994954109,-3.911646367311478,0.00231223520207877,0.006818863868352655
35,-5.527441964864731,-3.8956497602462767,0.002270971650767338,0.006822969875358751
40,-5.62534258954525,-3.906734481692314,0.0022603787012563286,0.006805735080417971
45,-5.72475966975689,-3.8934018704891207,0.00223062654661925,0.006804463066950418
50,-5.758999978780746,-3.8875318567752837,0.0022312331985727945,0.006809373878743262
55,-5.92042089498043,-3.895601149201393,0.0022125711159874423,0.006811659411642124
60,-5.972065731930733,-3.8914955186843874,0.002207058193244877,0.006805674253081981
65,-6.01273691136837,-3.8834537320137024,0.002190175655258884,0.006812847856403003
70,-6.033580085539818,-3.8846480128765104,0.0021818705909715055,0.0068240945954320745
75,-6.032347428011894,-3.886876261115074,0.002172767401790546,0.006805136841501569
80,-6.1001387103557585,-3.8771191190481185,0.00216917139924908,0.006794686239070764
85,-6.119548329424858,-3.88073519551754,0.0021665542086009714,0.006804210127653062
90,-6.148853470301628,-3.874784668087959,0.002158386397455463,0.00680084122385381
95,-6.1253183549880985,-3.869778442621231,0.002161850285707268,0.006817744090987277
