epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
0,0.39429634700572397,0.08894076866612396,0.36352825471747496,0.1796178593964868,-0.025497915487417346,0.16102309597456332,0.40038516350219566,0.5767244141248973,0.40932372372238146,2.6504562803353573,61.40141904868815,2.3622615045014266,0.017962574437307192,0.0017498160097580693,0.01971239043897949,0.22975121086197756,0.5101642050981522
5,0.18222676588886424,0.18400114489326352,0.18582537747246552,0.3955268976593799,0.47006921849815564,0.49347846986755173,0.2862918517287778,0.2842446607681918,0.2375166291909357,1.748857904495861,4.948211556224259,0.7685923038753922,0.008189427984738722,0.004571375628782699,0.012760803598118946,0.13230395401573802,-0.6746122039675713
10,0.313444268627499,0.3343356333203078,0.32858996083605735,0.43980380598168584,0.43334869625885936,0.48048200770942134,0.2718525176391608,0.32172228431136185,0.2526790554530788,2.4083184983008326,5.833002344947466,1.0164090272641306,0.0044395147254574115,0.0036898130458037485,0.008129327765584457,0.10980115065099777,-0.8302390419483184
15,0.11516758972910984,0.11230349123694726,0.11927627509243262,0.48930807646617824,0.2916426356502843,0.4751339754176448,0.23624363524995004,0.43526857397011426,0.24405054125652031,2.60618722706256,14.774800168987579,1.5518811821889866,0.0020170903798716606,0.0009642996309354203,0.0029813900179753547,0.09050771862250717,-0.9102442891657353
20,0.06091399837699074,0.0841392492959214,0.07170996475123993,0.49191682464949954,0.28338420604086917,0.484479522176115,0.23077742710690569,0.47903111702417417,0.23734897503459132,2.356332734706662,11.539190999284234,1.2573577149188024,0.0027909210913756397,0.0012944403590154252,0.004085361460450804,0.08851475989643076,-1.009512442392111
25,0.07940409513414501,0.05839145276574964,0.07871298652304984,0.49727448833903015,0.35138158372808637,0.4926778168584688,0.23021362347131225,0.386655559839225,0.23221143473969558,1.88762840501011,8.86932730966336,0.8418650081429745,0.002714449431290268,0.0016103518046547834,0.004324801240564557,0.08325738318401427,-1.2358811950922013
30,0.26550347124377965,0.3347535611497324,0.37760632822657136,0.5303929438748383,0.3517134247900158,0.5308305891454913,0.20941388343155026,0.38546465506496214,0.21182909315511794,2.0496435290788098,11.787461052481245,1.0985735651664956,0.0018137299862020881,0.0010516408186253103,0.002865370807412546,0.08352699319977275,-1.2181800866484642
35,0.3923215410865462,0.40779316960201717,0.4515182243701251,0.5551540471986075,0.40857501620556574,0.5550749094026279,0.19481817005941432,0.33877032939187063,0.19587813568261986,2.022117460315444,10.932101594259674,1.0202247789503882,0.0016948130288132234,0.0009069626664360839,0.002601775684815948,0.08043284004019792,-1.3661713162899016
40,0.552949245921507,0.572426905557134,0.6239735205627012,0.534091706642388,0.4006090495951833,0.5422556087919727,0.2017378024007059,0.3293468594129987,0.19673103383599883,2.851231639735615,14.357605385540511,1.4243566900072488,0.0012342681722569977,0.0009883895915438188,0.0022226577481269487,0.07930187479679594,-1.2986536490261555
45,0.4858416059128017,0.5876424984158205,0.6115477077250351,0.5411916826136155,0.45422868780583014,0.5603403807744094,0.19823295900103763,0.2841249101110161,0.18733872784344455,3.2892713796104616,10.751178664070677,1.5399367153988128,0.0015619794484548037,0.001091528665372971,0.0026535081161535344,0.08089529868470433,-1.2242468460917473
