epoch,au_var,eu_var,tu_var,rmse_energy
0,0.007213096160645364,0.0038556742199906146,0.011068770377200563,0.0489881047982705
10,0.0011799647212347919,0.0007274358862252871,0.001907400611551784,0.024252565697791165
20,0.002668851832585533,0.0007637956659215831,0.003432647501172396,0.02319361595965555
30,0.0015043909839268599,0.001561203278280618,0.0030655942719515225,0.024636057732218178
40,0.0005763866617976237,0.00017128109908418992,0.0007476677604777796,0.0192894526494703
50,0.0004650560870562367,0.00011939675875942158,0.000584452847008979,0.017699320839820256
60,0.0004929923880968818,0.0001270637005321464,0.0006200560868053071,0.017612903148550477
70,0.001045981755816274,0.00011354028357929792,0.0011595220428107314,0.017131957620893007
80,0.0006356569762484196,0.00016276370239121094,0.0007984206780057138,0.016993069957695974
90,0.0004153124421677694,7.699814932010212e-05,0.00049231059041158,0.01669383134997051
100,0.000413131203649591,7.052497189325208e-05,0.00048365617532344,0.016284000958515617
110,0.0005364003819973277,9.705156951518347e-05,0.0006334519499422277,0.016097493209889135
120,0.0005777480916959939,6.605644706964654e-05,0.0006438045380438962,0.016154554967146816
130,0.0005563954669746454,9.528406013014773e-05,0.00065167952593054,0.015887629463200728
140,0.0009966488082688192,0.00014414969574280405,0.0011407985043449117,0.01596840181056837
150,0.0004220990696973513,6.934142093834566e-05,0.0004914404904193179,0.01563482291489898
160,0.0004735285357773864,7.409805814095194e-05,0.0005476265977472576,0.015730625961430825
170,0.00038926535136932217,6.756131003192877e-05,0.00045682665991185787,0.015499727351686561
180,0.00030637992935605323,5.2379414496709844e-05,0.00035875934486412006,0.015345763160756361
190,0.00036045118156983336,7.17284930414769e-05,0.00043217967420901916,0.015398346617738689
200,0.00039680118972157744,4.3661917717163304e-05,0.00044046310840757544,0.015249002061652386
210,0.00036426340390739823,5.5978925860085266e-05,0.00042024233053209175,0.015113221304493116
220,0.00033614315323766275,4.8518311458869904e-05,0.0003846614646533453,0.015177944163307335
230,0.0003359094149133398,4.084735359911179e-05,0.00037675676777191257,0.015004873157359083
240,0.00036355542415023593,4.421413381680281e-05,0.00040776955840929986,0.014823207416609247
250,0.0003010728016490884,3.4421688133061534e-05,0.00033549448895159914,0.015035868758283598
260,0.00033977997907758893,3.835369482146064e-05,0.00037813367188105986,0.014973415301089137
270,0.0004070394397067139,3.5412231827745015e-05,0.00044245167119843246,0.01491576002014229
280,0.0003526972700071974,3.563956514261065e-05,0.0003883368349286593,0.014851670420981726
290,0.0002565290581419913,3.912180422569406e-05,0.00029565086317721124,0.014795083497835914
