epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
0,0.3088785428629291,0.30949198650842874,0.31655737697073266,0.41769346893470594,0.3903256419524222,0.4421781428935078,0.26759471829766146,0.29856012464876946,0.2516462665319685,0.7712420805804899,0.213705511053704,0.8464821906699279,0.00721309616604005,0.0038556668406371317,0.011068763002478518,0.04898807526949807,-1.5317020829707384
5,0.3192117676349094,0.17282600032403833,0.28668628140319014,0.4702655561130637,0.4052987716656075,0.4703221604092179,0.22576611944740035,0.2852808866037688,0.22572515185733635,0.6303256935962218,0.5648483244496522,0.7359825943798134,0.0015399205184311723,0.0005006596439408713,0.0020405801642750156,0.027547359594921644,-2.601321689925194
10,0.40680619700539183,0.30749364612446556,0.3829803896707244,0.48757568968074366,0.4202100312462255,0.48235306810378564,0.20331182821203733,0.2670682213188176,0.20810524486957302,0.6447770705451522,1.0363649166516646,0.7413372665058269,0.0011799647187987284,0.0007274364927204055,0.001907401214274796,0.024252570559548235,-2.895635894372463
15,0.5631137597728134,0.6368544980691839,0.6351268198822134,0.4801253845196116,0.36546322630318767,0.4690204270116264,0.1872904555284059,0.2858314068885325,0.19526985562924964,0.6816963583552376,0.30015754043609294,0.7957777386599548,0.0014716416892860435,0.000885030981723703,0.0023566726688369817,0.026842311295081005,-2.949780690296888
20,0.4731253454496916,0.47452231456379385,0.48416156685142175,0.4754307116075454,0.4358918089306192,0.47140317745421023,0.19191291888312317,0.22670002637458392,0.19431424174755146,0.6746791053642718,0.24319590385656784,0.7801486309202242,0.0026688518312731687,0.0007637956001508598,0.0034326474441507527,0.023193647611734352,-3.127884381994605
25,0.3941936775082397,0.24783783804946333,0.3481352461624166,0.4388618294088842,0.3451414720245651,0.42334550045524416,0.21736205548298157,0.29039954250432687,0.22736488908743938,0.6311792762429068,0.4631742245749966,0.7782997037092989,0.0007867235127313688,0.00030503626393969173,0.0010917597809698783,0.020567082972003006,-3.1529874969100953
30,0.8303573395395805,0.9112330775764087,0.913304541598115,0.4701126973699086,0.3788620450536416,0.4583114939762438,0.18573503350169507,0.26377627470504306,0.19259514864896737,0.655678172748311,0.5614084017785926,0.7825885099795294,0.0015043909703258578,0.0015612029452753177,0.003065593923698034,0.024636071015513808,-3.287348665280938
35,0.39756014212547486,0.23893546495468498,0.38985180792561974,0.4669161823567033,0.4133017940649479,0.4606550235121105,0.20550827506552852,0.25101816886252726,0.2095216753812199,0.6302476607455451,0.4587743669080741,0.7394229306239065,0.0005918831185256567,0.00012373146419101773,0.0007156145820933125,0.01877910357877682,-3.3937606560468674
40,0.25782498425389694,0.28947052807494045,0.27845149673997316,0.47778241527208765,0.3891227444223856,0.46563636624584276,0.19310021735738803,0.26575974674552383,0.20134423745560726,0.6475652108145563,0.44637931882676896,0.7566149537397332,0.0005763866592504019,0.00017128081031262353,0.00074766746989495,0.019289536699551347,-3.376993996318579
45,0.8993863292030062,0.8881017495686908,0.8932410081560807,0.39251512354890244,0.3312279473478593,0.3812313569053773,0.23338655965195437,0.2777442993350406,0.23729074976844144,0.588018159762293,0.5178075439136832,0.7303391586871729,0.0008820254417099204,0.0007190658532641623,0.00160109133267395,0.020752608675531796,-3.4048095036929844
