summary_version,group,x_index,label,split,quantile_lo,quantile_hi,num_systems,num_configs,au_mean,eu_mean
occupied_ood_bins_v2,id,0,ID,id,0.0,1.0,1324,5000,4.427585260768199e-05,2.5517969010391065e-05
occupied_ood_bins_v2,q6,1,0.50-0.60,ood,0.5,0.6000000000000001,461,567,8.008116868778012e-05,5.937826339352113e-05
occupied_ood_bins_v2,q7,2,0.60-0.70,ood,0.6000000000000001,0.7000000000000001,712,1057,0.00014083877535409805,8.392802158221789e-05
occupied_ood_bins_v2,q8,3,0.70-0.80,ood,0.7000000000000001,0.8,729,1099,0.0006667965092156255,0.0001977785855836528
occupied_ood_bins_v2,q9,4,0.80-0.90,ood,0.8,0.9,749,1127,0.06910688154207555,0.021395767551557334
occupied_ood_bins_v2,q10,5,0.90-1.00,ood,0.9,1.0,759,1150,4.203384718179908,80.94104014185913
