epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
0,0.5185491353495802,0.261990184437633,0.47734735139864193,0.14979222453257118,0.1104046883897421,0.15978551969849886,0.41531597456175345,0.47326850214699706,0.41009382352655055,0.41153728215043833,1.357113222607021,0.5586855191427217,0.018080175054911524,0.005470264172175666,0.023550439238734542,0.10434773190948866,-0.8275160160064697
5,0.6466677231069343,0.5383463917364458,0.6088278967329821,0.2662669760229271,0.34584469497967163,0.31952243732328073,0.3428853759754054,0.3208107429649514,0.3099808243598897,0.7274494350256611,0.2952972306957569,0.7994368159698236,0.01378903684336692,0.007836982948865624,0.021626019807206468,0.06831422909361995,-1.1503844526648521
10,0.31100377997035195,0.26333125729890583,0.3127212223299083,0.39101588556739514,0.33002156290612117,0.3998905890417564,0.2758174730050038,0.3539457091890803,0.2723611310743505,0.6239660727548705,1.1197128029490313,0.7122993046307695,0.0044406957619590685,0.0014903035418705258,0.0059309993095695976,0.04570099166023683,-1.7979329384446143
15,0.21994302017819262,0.14917187072712673,0.20831273496527572,0.38072950980880504,0.28652453930915633,0.38553201255371733,0.2802667931131292,0.3997274094226918,0.27845886980443924,0.5933275096279211,1.014236731105643,0.7021789361461155,0.0037394451705215033,0.0010635351253098634,0.004802980310691055,0.039133583418620166,-1.9635372492790222
20,0.37192124411807437,0.3568862169049893,0.4052876802768962,0.37573849484133276,0.28421211370064414,0.3708660925168062,0.28272690110755166,0.38768934994808046,0.2901309751655511,0.4396833461082397,1.3300569743631765,0.6137943562702812,0.002554038063509506,0.0011443710849631315,0.0036984091595106293,0.03651867293960842,-2.1503801854252815
25,0.13992650653913072,0.07158649526488334,0.12469983195128247,0.40525208849921435,0.3068212658876444,0.4007853943433334,0.27246432408389676,0.37854063940426774,0.274498139155845,0.4136602947230237,1.5325168693250606,0.5918451531722055,0.002867959720827639,0.0009593373209158016,0.0038272970338875893,0.03498000891394962,-2.2076156548559664
30,0.32316049093153904,0.13071389088490792,0.2852836644173574,0.37469572735175877,0.28249250471680853,0.3737003931941546,0.28523899992814694,0.3974704123325374,0.28925251388491374,0.4483109672272028,1.1195776106161524,0.6228150826671218,0.0019361752328317379,0.0006854732685031195,0.0026216484996606595,0.03267020149168881,-2.238274502468109
35,0.41569581039946807,0.09753290666561763,0.35537759967048893,0.3110076304060174,0.230883717677293,0.3056817063601318,0.3143800930416397,0.3986451110893013,0.31619219898271556,0.20914248498169039,1.4778792125371558,0.4764239858011909,0.0011700631357191014,0.0004981014372369828,0.001668164572029491,0.03134810508870169,-2.3389046619296074
40,0.5288736111772141,0.08191556517622162,0.44684980242997796,0.3825561970755942,0.26883776180079133,0.37271546166817143,0.28201994128179564,0.40059429341838604,0.2911690757295673,0.2333126137963033,0.9821599046113718,0.48846172064222715,0.0009619297275290592,0.0004557352772673767,0.0014176650071982295,0.029428558111862055,-2.410796992647648
45,0.5333830333783574,0.11381858282388897,0.44371886501716495,0.3758193491557299,0.2685253662076623,0.3637330505886287,0.28570653611955477,0.4069469538794076,0.2976021982654156,0.25449921579847207,1.050352458835905,0.5021703738917384,0.0010260903511676589,0.0005024347719339858,0.0015285251222521765,0.029925474798179266,-2.389535619711876
50,0.47788673139707005,0.12523339544342454,0.39483550221318686,0.35349965206350675,0.23993852310441519,0.334942319418381,0.30124050146300996,0.45371545123724694,0.3244385778352294,0.28194180562135374,0.5970121518611544,0.5984494916999386,0.0014607206709872115,0.0007385164679828449,0.0021992371396860107,0.029340662426522952,-2.3123693598628043
55,0.5604100470608625,0.11236760016577389,0.4814374222407449,0.35945006097468896,0.3256120755588713,0.3651024493683305,0.30559041423451266,0.3456620338529678,0.30157606154433114,0.25925693325619437,1.332074436744407,0.35106256307060557,0.0008730528120664531,0.0003743987365264729,0.0012474515467023593,0.029172700028738965,-2.4671668882608415
60,0.32839842569820854,0.06384933946762725,0.24689507669814426,0.34772686060613356,0.315684748669406,0.35542743180266934,0.2980451936730468,0.3524460914142509,0.2941407627289935,0.27582624589007204,1.2290438577600076,0.47956572053494106,0.0008469905419333372,0.0004298484662391275,0.0012768390129203908,0.027781670126665527,-2.4945570524275302
65,0.37687920310496864,0.2954664038382963,0.3678293468454894,0.4037348601980509,0.33950564665575017,0.4024594735087357,0.2756450567135112,0.35144619285075107,0.2783821862437071,0.33728538932986546,1.638586259448503,0.3628803410266011,0.0011046047750103752,0.0003586697539645684,0.0014632745319380774,0.027270943078961832,-2.552980915760994
70,0.5508072592322163,0.09615136550352166,0.44247230631741363,0.3912362586864034,0.3641923316482994,0.40177770800086926,0.2779999839053321,0.3156735301909979,0.27452685459961274,0.3118842929299668,0.8116638591942783,0.41515883144276416,0.0007786399975448148,0.0004707820184768934,0.001249422014366428,0.02727287455698724,-2.550742109847069
75,0.4219369017650316,0.0723576836486862,0.37763441986605656,0.38502594348820174,0.330027414558849,0.3845895295360056,0.27804197923659735,0.3362134233026597,0.2780596917918978,0.33333033509384086,1.2434598764391802,0.38493997396839086,0.0007580604718401446,0.00038089501926806405,0.0011389554885667167,0.026380636599036358,-2.5448124628186224
80,0.6272912273105954,0.0639721086173756,0.47353010179241334,0.37647012053646056,0.33523985976040166,0.38938940674994316,0.2871588176474211,0.35881433715250016,0.2860468537739857,0.6207464946553599,1.9146794558980151,0.23346901155978214,0.0006193627425767772,0.00032758081957235844,0.0009469435629900545,0.0270133212993987,-2.591542831504345
85,0.7558300314919989,0.1788895545224525,0.6820871715980507,0.3606951212261862,0.31627784199969705,0.3660182479188288,0.29137709943740864,0.36187403765863935,0.2911351540193166,0.5481247671902278,1.8417451218648027,0.24267432083616808,0.0005306092059006915,0.00028739848042059747,0.0008180076835124055,0.026268111916491338,-2.6151595138788224
