summary_version,group,x_index,label,split,quantile_lo,quantile_hi,num_systems,num_configs,au_mean,eu_mean
occupied_ood_bins_v2,id,0,ID,id,0.0,1.0,2137,50000,4.580795562264495e-05,2.1457880901005265e-05
occupied_ood_bins_v2,q6,1,0.50-0.60,ood,0.5,0.6000000000000001,1879,5550,8.856557586144744e-05,4.276225572212852e-05
occupied_ood_bins_v2,q7,2,0.60-0.70,ood,0.6000000000000001,0.7000000000000001,2002,10975,0.0002565101246272705,0.00011087369713733096
occupied_ood_bins_v2,q8,3,0.70-0.80,ood,0.7000000000000001,0.8,1991,11126,0.0010485455365448536,0.00048545894168163027
occupied_ood_bins_v2,q9,4,0.80-0.90,ood,0.8,0.9,2003,11104,0.0022907661736489074,0.0075649279978662436
occupied_ood_bins_v2,q10,5,0.90-1.00,ood,0.9,1.0,2042,11245,0.11613403402866876,1.9977755779368982
