phase,source_epoch,epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,nll_energy,rmse_e_atom
pretrain,50,50,0.9888644053184915,0.9999999999947008,0.9999999999853358,0.4096242129118082,0.4096991914348361,0.4236821611858836,0.006410536428452142,0.007215134428610423,0.0063264776302042955,8829.59450521852,19984.381907617444,5699.122143838187,192.95646755198538,882.2056695277148
pretrain,55,55,0.02413904115797396,-0.008414207156533104,0.0194863345602356,0.4275835599628585,0.3810246181172036,0.4270771764069241,0.10768977512210073,0.12347236675657197,0.10710449033297031,8670.193710808006,24936.274698065303,6079.5884349309135,204.09779334264994,0.9325162038797669
pretrain,60,60,-0.018955268623668406,-0.007497986875730949,-0.018068276258355567,0.4302030031519465,0.39766160007406515,0.43107346084306103,0.10527874822083036,0.12136003172252227,0.10570504841706445,10457.32275000131,28620.914171123623,7244.926609424942,244.90122148990034,0.9310699386779979
pretrain,65,65,-0.005100366749663679,-0.011703319069542976,-0.0058898739896910595,0.4283039190610561,0.4406611861299961,0.4457299010846507,0.10764844978119706,0.11447274891367148,0.10478415652953804,11560.384939544563,27017.695042686748,7606.733838819072,253.81596121233403,0.9314604160182565
pretrain,70,70,-0.008861645995686477,-0.006801012854949712,-0.008666178870987156,0.4319016706618393,0.3613885924007561,0.4203779591599791,0.10455279797064752,0.13727082632179682,0.11024991957300817,12376.24564314585,21092.239761137436,7308.2323319876405,249.97130565611124,0.9333554897904406
pretrain,75,75,0.25428602428704467,0.005720589681189875,0.2511248846494618,0.423277439652545,0.4260407956023844,0.43884941189056476,0.1061928370573739,0.11499698061137283,0.10305703602121657,10341.43766295315,18120.532089012446,6214.329240893987,211.42740473026635,0.9306317705722499
pretrain,80,80,-0.00980769520030258,-0.011803360083585526,-0.010215501250708279,0.42240903540064584,0.42444754879809427,0.4328130021263465,0.10715330967513947,0.11711752638073267,0.10658518434501717,11345.473382775113,26913.16927257525,7547.601077945039,250.0175074109912,0.9298086257366858
pretrain,85,85,0.020018721010235795,0.020030869326571842,0.020022434857555237,0.42980724642442336,0.471624017983388,0.46291794411586473,0.10606643876806204,0.10956613609941762,0.09973127671698047,13045.654649423903,26968.63660768365,8198.461782750272,280.55488569847347,0.9343368433103434
pretrain,90,90,-0.027337338551831847,-0.02706040497624134,-0.027293628707799094,0.4198000859523193,0.40639412922402185,0.4260350483295324,0.10691530976085603,0.11617317673231849,0.1053976253722133,11411.916338240468,25044.424094572594,7413.937018000223,252.35233081718684,0.930946455860325
pretrain,95,95,-0.026817881713295882,-0.025846513593659103,-0.026747847668524293,0.4056647691674722,0.32800198759584986,0.39358822096031587,0.11015941069410051,0.14771242044648047,0.11481136006332203,13994.900345515582,25281.634629644268,8458.70392963548,294.9462377828896,0.9314935415648647
pretrain,100,100,-0.026257821128151795,-0.021853255022580675,-0.025954911266823675,0.4269728263186283,0.4102618488038446,0.43341595529872035,0.1070634626718491,0.12376021517905501,0.10662762251741319,13427.557317063018,34391.93422008019,9147.713015082698,306.1145727847874,0.9324209318065347
pretrain,105,105,-0.02529755480261094,-0.019624695775274703,-0.024854177815942853,0.41887591244167893,0.3720631496562312,0.41309804301528197,0.10797090577874023,0.1282648301282115,0.11023236959481017,15632.199634681074,32497.258216129267,9999.77133105405,342.3381682256639,0.9322251541667332
pretrain,110,110,-0.024405071939923945,-0.0018291624048612548,-0.02355623660189761,0.4198063449396753,0.43173455538413386,0.43754829441565235,0.10697942129602454,0.11282302474864042,0.1034298357502318,15787.140730213076,35314.4099775685,10277.437279546584,346.2118710409045,0.9329857939932341
pretrain,115,115,0.1360004861872336,-0.0007460945613646248,0.13059641127463595,0.422776725102228,0.427513399972617,0.44092474016282074,0.10655567581852984,0.11200356181990336,0.10141646428000073,14264.672995174264,25918.603452747408,8670.884763772436,295.6503418910086,0.9325777518605683
pretrain,120,120,0.2536073494519168,0.2252064797716822,0.22645926703667948,0.4180110904902259,0.42303566282535243,0.4318176883448777,0.10767302302601522,0.11639755586329534,0.1061589984336695,15926.031435898884,31909.838958065975,10021.417846978593,342.3139607945323,0.9330540847068569
pretrain,125,125,-0.01914174761216605,-0.008392650376312412,-0.019033237853803647,0.419574800641649,0.37603674094096884,0.41699054876770614,0.10660367423851608,0.1285973318280366,0.10871526040144,15359.792474207037,38549.88990822915,10392.61653992229,353.0108642020762,0.9324778774073577
pretrain,130,130,-0.021507109313789297,-0.021430162067228684,-0.02151284324273255,0.42532892756811985,0.4362812319053024,0.44536703799222116,0.1059705778908105,0.10951799306029367,0.10068480371435587,16723.052922187373,29575.111284160466,10045.90060657285,349.45268421722653,0.9336398254365124
pretrain,135,135,0.01261124194997862,0.20321111918593743,0.03631996592306216,0.42492873599779474,0.4340374333755166,0.44262849463670173,0.10622365981147547,0.11556399586227717,0.10457522359756968,13644.180629062095,26838.178586317426,8522.431835260633,285.84478047302963,0.9314055012685694
pretrain,140,140,-0.019594531915878382,-0.00617519278065989,-0.018208369832375032,0.4251405395339083,0.407191356233821,0.4323321696262244,0.10566575840501975,0.12272841640908133,0.10542713189197664,18488.510163005256,31075.36876538801,10917.872894071732,376.0508081268549,0.9320531434224077
pretrain,145,145,0.03334240957740222,0.0002676511954675091,0.0315363583887291,0.42134902307977723,0.4098686630184215,0.43164259076259853,0.10574590781415366,0.12610533504320426,0.10808866908520692,17964.427314107365,31886.261670241332,10820.974733034205,368.66596582148674,0.9315387939669904
pretrain,150,150,-0.02176629966066405,-0.02294098767152628,-0.022046181525791023,0.41631598763176886,0.4007824734483432,0.4235154512560295,0.10785625288852196,0.1262787998372816,0.10978907669524227,18952.268547527925,35830.03882361389,11655.06808678425,397.6500044475675,0.931918228160251
pretrain,155,155,-0.020336151942940004,-0.003446584836511511,-0.0197467392523202,0.41375651916994083,0.38799401608506323,0.4163783271451819,0.10743363034815269,0.11951465871468792,0.107766013999268,19735.87244196306,38952.38789647588,12334.407563478884,420.5706914475262,0.930541217762098
pretrain,160,160,-0.02056998723816435,-0.012306094473207055,-0.019749245325798647,0.42221536609803506,0.41110913848457914,0.4290292563251691,0.10658597157666566,0.1191933672025379,0.10569359688279945,19193.614707195375,44888.50942752975,12686.357193640719,433.12182022839187,0.931304202467326
pretrain,165,165,-0.01818809035505898,0.011069126885839567,-0.014906181630521825,0.4214154807230467,0.3877963251340996,0.42254907418770554,0.10538330276200225,0.12394941212107775,0.10631252363156402,19597.80913363457,34566.596033822345,11836.84872749744,411.241158389318,0.931203112151504
pretrain,170,170,-0.024552673636767608,-0.020884593173388463,-0.024457581528806942,0.4341477744824349,0.3687923358290888,0.4205011426646746,0.10340552452915121,0.12847573851190208,0.10750963776113018,20111.41459817051,34177.85071866505,11869.178442466335,410.7963274713814,0.9324684749124607
pretrain,175,175,0.9593195445694049,0.9616000130234912,0.9610234168785712,0.43284005231286865,0.34149531446157677,0.40905749576403627,0.10380077064265578,0.14074792906478883,0.11343068573628015,19049.98269946162,41316.09497383538,12262.478518512344,413.1420266147852,0.9445473743849848
pretrain,180,180,0.9802360702614995,0.9985121144079048,0.9985403004276631,0.4126041460088155,0.42280234455483623,0.4287502144471242,0.10616050671950295,0.11018283310018233,0.10288777074137806,21581.98580984895,39581.96675077049,13203.004851191678,454.856166824317,1.0034554262157884
pretrain,185,185,-0.02664094363125405,-0.02398299304432133,-0.02614220075608915,0.41278202292031135,0.3597153994552334,0.4062105261781433,0.10754778183831475,0.14048381075453661,0.11493469818502905,22626.649598309214,45863.32548114934,14290.908284053552,488.82172150390744,0.9318032457209542
pretrain,190,190,-0.026522448093923266,-0.02377453701669732,-0.026074767808291998,0.4172824671078516,0.41094799851739866,0.4300909495804829,0.10638117822321616,0.11231325462752997,0.10152098400337821,22314.68662058833,34189.776849155256,12695.72139469105,443.85213008893135,0.9304301260891854
pretrain,195,195,-0.021557227381538768,-0.02053916910352647,-0.021286840168180294,0.41159855128214395,0.33909953901746825,0.3939696800635869,0.10703417652107129,0.13196566987774383,0.11146605749487723,24338.493409638835,49471.997866158505,15292.064203496797,530.2351488322437,0.9309792225260746
pretrain,200,200,-0.02401032113526767,-0.023063766009085353,-0.023749865992873407,0.41277295127541314,0.4203797044630242,0.43046939686532937,0.10717400970216696,0.11326430672656249,0.10397628063326471,26989.063165186493,48081.72843551459,16240.577871245117,564.7779073961199,0.9315028673094057
pretrain,205,205,-0.019097806773786582,-0.016695444798003826,-0.01866317981338014,0.41209732831485557,0.42706414288106653,0.4326793363819242,0.10627387376152365,0.11704136482692035,0.10555521881488242,24455.577131854403,48514.410231875605,15175.797655539845,508.0768046019554,0.9322956638936
pretrain,210,210,-0.0023101229973800826,0.03234285129510495,0.002352757297501998,0.42926748228447387,0.369378006141184,0.42296723659527863,0.1034764903032101,0.1296173692049204,0.10608139873411856,21966.120227155883,42921.935296391595,13562.394906714831,465.73605970463154,0.9315999978921812
pretrain,215,215,-0.011845456937467634,0.028022766625297995,-0.010527290295895242,0.414367413754921,0.4103398921776318,0.42709987144816053,0.10686317641459739,0.11443073514147599,0.10489441092489563,28839.0453121277,54006.5328292366,17729.619539196985,613.4906926287085,0.9313540121299404
pretrain,220,220,-0.019441352094338466,0.03162753408502237,-0.017752879672316084,0.42988151160973737,0.4318973760748475,0.44497528164695327,0.10395500882251703,0.11698377546805919,0.10384801015086273,26123.62913484399,53075.66147808957,16502.966072598392,561.1512469600499,0.9314794548577889
pretrain,225,225,-0.01836002767527688,-0.021855050396482972,-0.019493184907019845,0.4219103723217026,0.38557401981041417,0.42450628737251384,0.10554007025889764,0.12394219446095522,0.10570035426112928,29628.873725109137,50332.74621442156,17460.919907566946,609.2155586438894,0.9321463599084151
pretrain,230,230,0.9268644093040111,0.9354575333534144,0.9352989881136654,0.416413502248446,0.3666657080058042,0.4046076769960232,0.10506963819537463,0.12661996476308593,0.10872517610498249,31684.831299613812,54918.8842422941,18999.86497452213,660.6924867365838,0.941215646734764
pretrain,235,235,0.003819611385046159,0.005644780179011878,0.004237598810422122,0.4264980146419514,0.4240989299701201,0.43973432042287786,0.10337077350494442,0.11594161684753657,0.10237784412799207,30857.085121154687,66461.91504760213,19869.626958517,690.8129821790457,0.9322257778101284
pretrain,240,240,-0.015876287395750133,-0.013702267300303559,-0.015582954107629832,0.4143900852063213,0.3286887646307047,0.38880395764461345,0.10553400277778406,0.13511923334687814,0.11208394743966354,31227.742097124607,65851.20756792993,19946.333693598513,690.7835553101957,0.9315862775389485
pretrain,245,245,-0.01569323250217552,-0.014024201411902814,-0.015445719585509004,0.4244163861038566,0.3292454865766474,0.40112408958949725,0.10393928857036225,0.14704736709255922,0.11546964554838358,35215.172561490486,57860.051137226554,20558.30386060298,723.7901403457522,0.9311720663629452
pretrain,250,250,-0.01886187247201346,-0.01864034655641849,-0.018846046130461074,0.40889930522323625,0.4026434194103781,0.42192189067849656,0.10659691026494912,0.11776309038039265,0.10403015639589605,33402.33541510387,63343.20542725143,20572.373575035635,718.7213629559993,0.9313170076999013
pretrain,255,255,-0.01287386472607296,-0.009031956320390283,-0.012531129600608287,0.4245532338066631,0.4474576684459149,0.44947323060766636,0.1034126228842323,0.11027422623262922,0.10128107704971893,36878.36247943633,65462.61427624914,22167.25070510976,776.1457644872606,0.9320292527064677
pretrain,260,260,-0.014619309195382246,-0.008260324693764427,-0.014083969912306036,0.41338424614600516,0.4072432812789674,0.42461231343797406,0.10550380785540894,0.1154290176608308,0.10352236862764896,36317.818603086875,67482.32876363202,22202.42891535355,779.0410034280897,0.9307976327606696
pretrain,265,265,-0.009285609621220148,0.001270066342290876,-0.008777249734485409,0.4216620536196848,0.4273255995764664,0.44081973860182344,0.10321902334018312,0.11699634415259497,0.10301085161506529,34957.454205067676,69187.48125246984,21759.28397601979,765.3305671445548,0.930767109294263
pretrain,270,270,-0.01150372883312911,-0.0025695509728935646,-0.01080126852939626,0.42089093687073437,0.4159721402806334,0.4336253116211062,0.10417384630053446,0.12153298756124659,0.10540502936657214,38714.5864504471,76420.73379420917,24203.973405825487,842.9511778646051,0.9311241833321826
pretrain,275,275,0.9515962855025842,0.9530957973748595,0.9530274861311095,0.4197022972329942,0.4341559614598075,0.4418283257385311,0.10363104305536977,0.1142621133794022,0.10241134951226921,39256.98998046249,75394.72948536937,24192.327576511852,849.8345771949589,0.943036712710712
pretrain,280,280,-0.01275351261428442,-0.013180592839460232,-0.01287126270617738,0.4211233243415193,0.4417909482704652,0.44594672235183525,0.10405749007745656,0.11102118421463414,0.10134377030396557,41261.28557796222,72603.69287347682,24680.25656773265,864.3905622361124,0.9307209055894536
pretrain,285,285,-0.01936491108096616,-0.02210441299890771,-0.020273582255283036,0.4104160211174241,0.2932572744187719,0.3680635788934194,0.10509120453108867,0.1426854885850054,0.11634773275685978,41707.436685536406,82336.8163727102,25978.931610304826,920.2959649566681,0.9315438019820459
pretrain,290,290,-0.020926052333057287,-0.021243024400501697,-0.02106863454635635,0.41190190199851984,0.45361208994120256,0.4524680036088702,0.10521210407002418,0.10553072166706631,0.09711249323816083,41376.42479064479,69355.16361554735,24136.76921097832,859.982258354485,0.9316402416940216
pretrain,295,295,-0.01882539060335779,-0.0233129914099173,-0.021332557618243726,0.41588757714887925,0.3613327325587968,0.411760411920656,0.1048796521294296,0.13339188857064366,0.10882919412481007,48743.199884052905,81421.89539743128,28448.41254756515,1008.0386014431537,0.9314793105108928
finetune,0,300,0.6509730440679469,0.5015006739785489,0.6117232616388653,0.34149744725236053,0.31387589767354707,0.3443055808129109,0.3110872604808996,0.319520753236365,0.30543494156257733,0.4717109719369244,1.042905442342128,0.6075260279509226,-0.07922340703807276,0.011825677420755784
finetune,5,305,0.5898072755314877,0.14243097991400971,0.48748362189333694,0.36864099866331335,0.3255932681863881,0.37426134928742305,0.23609316094367636,0.2662709547474942,0.23128575561445602,0.7726302294530226,0.4038203104371702,0.8222468948093176,-0.14306542116201018,0.008994956836362467
finetune,10,310,0.6221803216263267,0.02886514510960677,0.4557139148363964,0.3253701360376511,0.28224741730629793,0.3338435121707769,0.23440557714111288,0.2533159582860077,0.22818006937306112,0.7423422184821769,0.5090681876061002,0.8226362161896797,-0.17527308731313096,0.00852290463552012
finetune,15,315,0.8232796719941629,0.22050848695940192,0.5179197137577339,0.2752517474061937,0.2736441573544636,0.2874557413514287,0.22358212158345975,0.22239549073470927,0.21660304568518554,0.803676357614057,0.6046075061357956,0.8760399331867551,-0.1916840817055432,0.00854201469285407
finetune,20,320,0.7236853883215704,0.07324889117970318,0.607439473790413,0.2507496252483432,0.2527863927552077,0.26582882627565946,0.21472448968091482,0.21617574814605192,0.20949180592556677,0.8070293257911703,0.7584228032864445,0.8718389873852334,-0.2047146334548015,0.008233837060349353
finetune,25,325,0.9006840955653231,0.09641950013169384,0.8084192892803572,0.2301856979895069,0.25707629185304104,0.25672970533730716,0.20218943493597735,0.1880786508271101,0.188210581668447,0.8358833639505359,0.9372256476778974,0.897731545001338,-0.21148998436329422,0.008152374215085108
finetune,30,330,0.5792565781168654,0.523203059232205,0.5660309570034755,0.2767120213650435,0.2742684440289301,0.2918946115230983,0.1789406741939213,0.17504657787623054,0.17020642781509532,0.8525817572641416,0.6749253911387751,0.9068647931019894,-0.21967548530157655,0.008769065381528123
finetune,35,335,0.30764083606028797,0.17581461385429437,0.28938074303838335,0.37234825403949406,0.3324257763662716,0.37827533062785845,0.152484247443983,0.1626535008480197,0.14819575134387064,0.8547489572156635,0.7315278782616043,0.906349233894987,-0.22573691807823487,0.008237569171003859
finetune,40,340,0.35371364656448795,0.19769262376200714,0.32508283568113794,0.27286273796897403,0.29372369351376715,0.29501170923422193,0.16989318511508292,0.15732428943131582,0.16041143944610442,0.8667282961047122,0.7361880583034351,0.9131668906040981,-0.23055370454463409,0.008208348498629444
finetune,45,345,0.33316461964182253,0.21018147707208262,0.3233328589914517,0.3284422198678222,0.3257800541205163,0.3438395222620382,0.13574475582460677,0.13833071698664734,0.13005898300409952,0.8852838403832052,0.8925435318648679,0.9250327291307535,-0.2342201090943796,0.008149154594958052
finetune,50,350,0.3168133491631525,0.17907343881960527,0.3068291939953496,0.3195772855615759,0.2912439524704012,0.31990014876061196,0.1474663032968021,0.15501333669283024,0.14571987925691066,0.8445330927693521,0.8600517971566813,0.9002798268367223,-0.23796235126745888,0.008139807491316013
finetune,55,355,0.28427122927793563,0.13397415332747126,0.27197976792596606,0.31405121673068376,0.31386510560081216,0.3288226868608747,0.12323144363798477,0.12383486974775854,0.118054373449373,0.8845923056865294,0.9042924859706049,0.9224310177074841,-0.25118774865955346,0.008036559924513968
finetune,60,360,0.28055240530787107,0.15451914453364762,0.2730495799436059,0.3871299577445906,0.38868631887925686,0.40544542411377044,0.1178292015036837,0.11486491317789982,0.1105062113666596,0.8573281717454819,0.982413374454823,0.9141596477868712,-0.24978817377586382,0.00799316324980865
finetune,65,365,0.2608382921892618,0.1859676868762461,0.25817176695393773,0.3603847165599073,0.34735213872455456,0.3715396041136138,0.10472234912655963,0.10936314601096231,0.10150042820245386,0.9009324584028214,1.1086527952322873,0.9341266939100731,-0.257271946102551,0.007948035473120982
finetune,70,370,0.27442240178814076,0.08065628660744634,0.2563453879758572,0.4042501330878893,0.3360271035783025,0.3940452008550977,0.09953805162013589,0.11866241539428636,0.10222416274109322,0.8800687659580728,0.9538155823345514,0.9261843353361023,-0.25601695914126466,0.007943616402484244
finetune,75,375,0.25096368302231903,0.10089949111733122,0.24126039545414132,0.40392693326297086,0.36321920296819504,0.4027807406197194,0.09918800050246863,0.11149981798138019,0.09923822293574491,0.8837251037148228,1.0095053911008773,0.926820486385046,-0.2586341653887765,0.007912998221691668
finetune,80,380,0.3007095888603575,0.12917832519982198,0.28938492216642,0.3732981682817453,0.3567225651954918,0.3815171230899737,0.10124643913999307,0.10361061042910022,0.09824909258507425,0.893666517038524,1.0279600765846406,0.9299137848674363,-0.26287276493113604,0.00792203340005235
finetune,85,385,0.29938837162209414,0.13974163983073062,0.29030447606851706,0.4559222003672218,0.41388943044061643,0.4606162638075802,0.08531062010309406,0.09237547603404236,0.08280692573246204,0.8917413502455455,1.053813418978558,0.9282573642191689,-0.26560792374880987,0.007903927154721695
finetune,90,390,0.30733115091318275,0.19882728805527303,0.3030125254696152,0.30765293922442044,0.2729471717121539,0.30559753075038704,0.1123082069126187,0.12130904467802943,0.11308706115265385,0.871509674135217,1.0504167363118404,0.9123278902782956,-0.2684206736441236,0.007906024009528967
finetune,95,395,0.34991509166863055,0.2371494873355961,0.34597047924065727,0.35094629760910445,0.3176821513602159,0.35517589855953563,0.10271490632632718,0.11343471235307151,0.10148059607229167,0.8577088340699979,1.1119637189754192,0.9089834688584997,-0.26685839340522655,0.007941594289668114
