metric,bin_index,bin_left,bin_right,bin_center,density_mean,density_std,density_ci95_low,density_ci95_high,density_n
aleatoric_var,0,6.773374479962513e-06,0.00039072736944945063,0.00019875037196470657,2542.8130586343254,5.851948024518135,2535.548070324701,2550.07804694395,5
aleatoric_var,1,0.00039072736944945063,0.0007746813644189388,0.0005827043669341947,24.834625138126995,1.8750699370564725,22.50679154914602,27.16245872710797,5
aleatoric_var,2,0.0007746813644189388,0.0011586353593884269,0.0009666583619036828,9.786526007821232,3.298465041081669,5.691597299848366,13.881454715794098,5
aleatoric_var,3,0.0011586353593884269,0.001542589354357915,0.001350612356873171,6.313887746981439,0.984350196989774,5.091851487645996,7.535924006316882,5
aleatoric_var,4,0.001542589354357915,0.0019265433493274031,0.001734566351842659,3.683101185739173,1.6217257516944426,1.6697855209186945,5.696416850559652,5
aleatoric_var,5,0.0019265433493274031,0.0023104973442968912,0.002118520346812147,2.946480948591338,1.7291293722886025,0.7998274542551571,5.09313444292752,5
aleatoric_var,6,0.0023104973442968912,0.0026944513392663794,0.0025024743417816353,1.9993977865441228,1.1406818710722229,0.5832812346506158,3.41551433843763,5
aleatoric_var,7,0.0026944513392663794,0.0030784053342358675,0.0028864283367511234,1.57847193674536,1.3414432011871977,-0.08688276801607464,3.2438266415067947,5
aleatoric_var,8,0.0030784053342358675,0.0034623593292053556,0.0032703823317206115,0.9470831620472158,0.7804174126142598,-0.021777695143512688,1.9159440192379442,5
aleatoric_var,9,0.0034623593292053556,0.0038463133241748437,0.0036543363266900997,0.7366202371478344,0.4706094068184496,0.15237515762715215,1.3208653166685167,5
aleatoric_var,10,0.0038463133241748437,0.004230267319144332,0.004038290321659588,0.6313887746981439,0.2353047034092248,0.3392662349378028,0.923511314458485,5
aleatoric_var,11,0.004230267319144332,0.00461422131411382,0.004422244316629076,0.9470831620472158,0.7804174126142598,-0.021777695143512688,1.9159440192379442,5
aleatoric_var,12,0.00461422131411382,0.004998175309083308,0.004806198311598564,0.6313887746981438,0.5763764574295341,-0.08416239008058313,1.3469399394768709,5
aleatoric_var,13,0.004998175309083308,0.005382129304052796,0.005190152306568052,0.3156943873490719,0.28818822871476707,-0.042081195040291564,0.6734699697384354,5
aleatoric_var,14,0.005382129304052796,0.005766083299022284,0.00557410630153754,0.10523146244969064,0.23530470340922482,-0.18689107731065055,0.3973540022100318,5
aleatoric_var,15,0.005766083299022284,0.0061500372939917725,0.005958060296507028,0.4209258497987626,0.23530470340922482,0.12880331003842138,0.7130483895591038,5
aleatoric_var,16,0.0061500372939917725,0.006533991288961261,0.0063420142914765165,0.4209258497987626,0.4402147908268887,-0.12558537956995997,0.9674370791674851,5
aleatoric_var,17,0.006533991288961261,0.006917945283930749,0.006725968286446005,0.2104629248993813,0.28818822871476707,-0.14731265748998218,0.5682385072887448,5
aleatoric_var,18,0.006917945283930749,0.007301899278900237,0.007109922281415493,0.2104629248993813,0.28818822871476707,-0.14731265748998218,0.5682385072887448,5
aleatoric_var,19,0.007301899278900237,0.007685853273869725,0.007493876276384981,0.2104629248993813,0.288188228714767,-0.14731265748998212,0.5682385072887447,5
aleatoric_var,20,0.007685853273869725,0.008069807268839213,0.007877830271354469,0.3156943873490719,0.47060940681844965,-0.2685506921716105,0.8999394668697542,5
aleatoric_var,21,0.008069807268839213,0.008453761263808701,0.008261784266323957,0.4209258497987626,0.44021479082688875,-0.12558537956995997,0.9674370791674851,5
aleatoric_var,22,0.008453761263808701,0.00883771525877819,0.008645738261293445,0.5261573122484532,0.9113311975882032,-0.6052284192951621,1.6575430437920686,5
aleatoric_var,23,0.00883771525877819,0.009221669253747677,0.009029692256262933,0.6313887746981439,0.6860252031050155,-0.22028746367314767,1.4830650130694356,5
aleatoric_var,24,0.009221669253747677,0.009605623248717166,0.009413646251232421,0.2104629248993813,0.28818822871476707,-0.14731265748998218,0.5682385072887448,5
aleatoric_var,25,0.009605623248717166,0.009989577243686654,0.00979760024620191,0.3156943873490719,0.28818822871476707,-0.042081195040291564,0.6734699697384354,5
aleatoric_var,26,0.009989577243686654,0.010373531238656142,0.010181554241171398,0.2104629248993813,0.288188228714767,-0.14731265748998212,0.5682385072887447,5
aleatoric_var,27,0.010373531238656142,0.01075748523362563,0.010565508236140886,0.10523146244969064,0.23530470340922482,-0.18689107731065055,0.3973540022100318,5
aleatoric_var,28,0.01075748523362563,0.011141439228595118,0.010949462231110374,0.0,0.0,0.0,0.0,5
aleatoric_var,29,0.011141439228595118,0.011525393223564606,0.011333416226079862,0.10523146244969064,0.23530470340922482,-0.18689107731065055,0.3973540022100318,5
aleatoric_var,30,0.011525393223564606,0.011909347218534094,0.01171737022104935,0.10523146244969064,0.23530470340922482,-0.18689107731065055,0.3973540022100318,5
aleatoric_var,31,0.011909347218534094,0.012293301213503582,0.012101324216018838,0.4209258497987626,0.9412188136368993,-0.7475643092426022,1.5894160088401272,5
aleatoric_var,32,0.012293301213503582,0.01267725520847307,0.012485278210988326,0.2104629248993813,0.47060940681844965,-0.3737821546213011,0.7947080044200636,5
aleatoric_var,33,0.01267725520847307,0.013061209203442559,0.012869232205957815,0.0,0.0,0.0,0.0,5
aleatoric_var,34,0.013061209203442559,0.013445163198412047,0.013253186200927303,0.10523146244969064,0.23530470340922482,-0.18689107731065055,0.3973540022100318,5
aleatoric_var,35,0.013445163198412047,0.013829117193381535,0.01363714019589679,0.10523146244969064,0.23530470340922482,-0.18689107731065055,0.3973540022100318,5
aleatoric_var,36,0.013829117193381535,0.014213071188351023,0.014021094190866279,0.0,0.0,0.0,0.0,5
aleatoric_var,37,0.014213071188351023,0.014597025183320511,0.014405048185835767,0.10523146244969064,0.23530470340922482,-0.18689107731065055,0.3973540022100318,5
aleatoric_var,38,0.014597025183320511,0.01498097917829,0.014789002180805255,0.0,0.0,0.0,0.0,5
aleatoric_var,39,0.01498097917829,0.015364933173259487,0.015172956175774743,0.10523146244969064,0.23530470340922482,-0.18689107731065055,0.3973540022100318,5
aleatoric_var,40,0.015364933173259487,0.015748887168228975,0.015556910170744231,0.0,0.0,0.0,0.0,5
aleatoric_var,41,0.015748887168228975,0.016132841163198464,0.01594086416571372,0.2104629248993813,0.47060940681844965,-0.3737821546213011,0.7947080044200636,5
aleatoric_var,42,0.016132841163198464,0.016516795158167952,0.016324818160683208,0.0,0.0,0.0,0.0,5
aleatoric_var,43,0.016516795158167952,0.01690074915313744,0.016708772155652696,0.10523146244969064,0.23530470340922482,-0.18689107731065055,0.3973540022100318,5
aleatoric_var,44,0.01690074915313744,0.017284703148106928,0.017092726150622184,0.0,0.0,0.0,0.0,5
aleatoric_var,45,0.017284703148106928,0.017668657143076416,0.017476680145591672,0.2104629248993813,0.288188228714767,-0.14731265748998212,0.5682385072887447,5
aleatoric_var,46,0.017668657143076416,0.018052611138045904,0.01786063414056116,0.0,0.0,0.0,0.0,5
aleatoric_var,47,0.018052611138045904,0.018436565133015392,0.01824458813553065,0.10523146244969064,0.23530470340922482,-0.18689107731065055,0.3973540022100318,5
aleatoric_var,48,0.018436565133015392,0.01882051912798488,0.018628542130500136,0.0,0.0,0.0,0.0,5
aleatoric_var,49,0.01882051912798488,0.01920447312295437,0.019012496125469625,0.10523146244969064,0.23530470340922482,-0.18689107731065055,0.3973540022100318,5
epistemic_var,0,4.751607889375009e-07,0.00014180181176584483,7.113848627739117e-05,6443.129107578214,50.656009291356625,6380.241447986559,6506.016767169868,5
epistemic_var,1,0.00014180181176584483,0.00028312846274275216,0.00021246513725429848,417.1152046837029,34.683087485725025,374.05736752079775,460.1730418466081,5
epistemic_var,2,0.00028312846274275216,0.00042445511371965946,0.0003537917882312058,110.92577067668044,14.807119947120977,92.54325038355054,129.30829096981034,5
epistemic_var,3,0.00042445511371965946,0.0005657817646965668,0.0004951184392081131,41.74010958452407,9.006706005727741,30.558599843547263,52.92161932550088,5
epistemic_var,4,0.0005657817646965668,0.0007071084156734742,0.0006364450901850205,21.15594595379987,5.386602219129963,14.468668147056096,27.84322376054364,5
epistemic_var,5,0.0007071084156734742,0.0008484350666503814,0.0007777717411619279,10.577972976899943,3.8621769139690136,5.783215741851176,15.37273021194871,5
epistemic_var,6,0.0008484350666503814,0.0009897617176272888,0.0009190983921388351,6.57549671537023,3.5879056019715536,2.1212376985179713,11.029755732222489,5
epistemic_var,7,0.0009897617176272888,0.0011310883686041961,0.0010604250431157426,5.431932069218886,1.195968533990518,3.9471790636014665,6.916685074836306,5
epistemic_var,8,0.0011310883686041961,0.0012724150195811035,0.0012017516940926497,3.4306939384540334,1.27854414272995,1.843426209595967,5.0179616673120995,5
epistemic_var,9,0.0012724150195811035,0.0014137416705580109,0.0013430783450695573,2.5730204538405252,1.8637823479236404,0.25920001103759116,4.886840896643459,5
epistemic_var,10,0.0014137416705580109,0.0015550683215349182,0.0014844049960464644,1.1435646461513445,1.1959685339905182,-0.3411883594660754,2.6283176517687643,5
