phase,source_epoch,epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,nll_energy,rmse_e_atom
pretrain,145,145,0.11908373187834312,-0.006415352025886214,0.10599993878476076,0.3588931716938426,0.34850649236485404,0.36251461617647945,0.11440908987203527,0.1275793611264558,0.11665880786626515,16268.854490048892,23510.35062776635,9001.836262118628,328.9267554329157,0.925987215653092
pretrain,150,150,0.0037934364743893514,-0.015246094308119388,-0.0013713741642947404,0.35367807817192387,0.33551545950212186,0.35261293453363285,0.11625043686714538,0.1283561861322311,0.1176429319027637,17087.504231884446,25994.053035643916,9646.903582340827,354.02176484199765,0.9264681699260242
pretrain,155,155,-0.0020961700348529145,-0.015075870297543589,-0.00738525935886179,0.3501062718353825,0.31350637154062994,0.3418221329710815,0.11622529428004694,0.12991477781105526,0.11894540224786798,17787.856413812046,27391.40741816159,10018.354169570912,366.7431164730132,0.9250507204134593
pretrain,160,160,-0.008057980181575436,-0.013995349575521059,-0.009692411987256387,0.36135411561738096,0.3360655668219013,0.354780926528778,0.11462201545437214,0.12741330454753305,0.11665634754216679,17322.011523546164,31129.53608157166,10429.947550818299,380.71008773605826,0.9259537303558113
pretrain,165,165,-0.005797257536725199,0.010924875123870099,-0.0032219219343975003,0.3608634189925991,0.32541520746605884,0.351217810685155,0.11398734657224328,0.12981357449751393,0.11648225890449959,17698.660544569237,25372.494680526375,9777.059432345082,363.3321655597508,0.9258773862936714
pretrain,170,170,-0.015849185431919925,-0.006218693719733888,-0.0154224636268591,0.3713986011028913,0.30300587254282996,0.3437124389377155,0.11230035719270962,0.1344887294299247,0.11845538080215381,18267.945541578367,25282.4992202905,9883.568775486152,366.82180486658217,0.9271052353418473
pretrain,175,175,0.04052210727736785,0.03953502047666501,0.04052250237452082,0.3700367643310898,0.28969827489117794,0.3403026587827156,0.11250330501035875,0.14293766041162537,0.12249073613603774,17258.31761124825,28324.39339328734,9965.498851008771,362.9101032015443,0.9262517523982258
pretrain,180,180,0.8351354890941434,0.8603916625752461,0.8590185514879463,0.3508496628686091,0.34287626560174855,0.3525872396571935,0.115018349603048,0.12070813161192337,0.11425208972769606,19536.724953988232,27644.437482488072,10689.67482159796,394.1997577278793,0.9330009678131798
pretrain,185,185,-0.026465756515939312,-0.02404253809317131,-0.026410490711229015,0.3484922288573374,0.30711020386456533,0.3365329995052537,0.11661367927063361,0.1403829596532121,0.12358997431288368,20495.056954851992,30946.599893216484,11504.830755859713,421.3391880970836,0.9264126120201048
pretrain,190,190,-0.02672829461091716,-0.022277666589968693,-0.02654737237059175,0.3535489036863104,0.31814248503520276,0.3449012136103867,0.11526561425516024,0.1255534472814817,0.11498638301205241,20211.920378283412,23898.310626386294,10232.689363546497,382.6623810661197,0.9250218354971284
pretrain,195,195,-0.014598145232952265,-0.018433004006911842,-0.015429193580545092,0.34822442649238383,0.28467375957316987,0.3213012856116033,0.11571334360961613,0.1379149855939671,0.1223073585062464,22044.127592006575,32931.19022310172,12137.279237146642,450.3725878720403,0.9255929701369506
pretrain,200,200,-0.01686368890164461,-0.01813249383585538,-0.018426539476435914,0.34959034127523814,0.32755139191657995,0.3461826326889849,0.1155453134670746,0.12468853327697825,0.11613211439809057,24430.988772558067,32078.15768691147,12814.667906024892,477.291514136219,0.926121972130937
pretrain,205,205,-0.0012349828557766016,-0.013995213576412324,-0.0038160663286163007,0.345588959177048,0.34550558834420037,0.3517273916400502,0.11558523181329208,0.12609318924506288,0.11727441906350297,22189.264332674113,30764.55714836066,11870.468839820363,426.8773778272152,0.9270430365552075
pretrain,210,210,0.005277218073701787,-0.0028705492573979207,0.0033015850498487012,0.36570636417392494,0.30006717160524254,0.3424687886460079,0.11264221585451129,0.13540386447749533,0.11779199116634212,19889.690456059136,28592.197886498776,10847.307002500265,401.02232689446805,0.9261986300635467
pretrain,215,215,0.009055503611409223,-0.020860084068222574,0.0007060815930262002,0.3498450511056743,0.3189958631310024,0.3390951248532992,0.11656591033292578,0.12768152918189676,0.11907610798120599,26235.840229861602,33877.1168027572,13634.841605237698,504.16796049425005,0.9259886574083006
pretrain,220,220,-0.0029158974991146344,0.025087526836663914,0.0018000975414056838,0.3688599798494706,0.338280736038598,0.359698148648297,0.1126707472365368,0.12923546701131397,0.11671120538524359,23743.42221781773,32909.60442215552,12735.71213898009,464.35208457044956,0.9261318865412673
pretrain,225,225,-0.0013459667280130395,-0.023759257596406912,-0.005616001720683574,0.35814560111508154,0.3014878013650329,0.3351551114941684,0.1144091262508724,0.13531758953960266,0.12065554259438174,26929.020439446882,32080.798934096,13567.325515426031,505.8498916990757,0.9268126261114739
pretrain,230,230,0.26541663042493974,0.2648961094115042,0.26515544525323614,0.35297740007394257,0.2935365562711289,0.32380445646655776,0.1139911912321908,0.13389846517305393,0.12097588153094414,28837.704408263624,33724.68205044329,14431.60733299524,538.3050827693552,0.9270168102007161
pretrain,235,235,-0.017523925933778255,-0.023942373796380215,-0.018526249673528578,0.3601781802423289,0.30857097916207354,0.3392458066142591,0.11312964375422631,0.1290309000781368,0.11749442390073703,28079.232619462415,39163.111562000835,14989.363655094445,555.9017421169043,0.9268132038449809
pretrain,240,240,-0.023307416811483586,-0.025977025950403753,-0.023605798990532903,0.35052236884589677,0.26252872772259994,0.30496289482996297,0.11507517227464667,0.14193637153677766,0.12597380916008002,28452.782923519684,37670.052351909144,14832.106424044528,549.3283011697292,0.9262147810935338
pretrain,245,245,-0.017766314592162734,-0.026265388812537892,-0.01919901343547012,0.357894771241434,0.2697004992039004,0.31552091242319874,0.11389835204826085,0.15017613316173026,0.12790435150036264,32151.1305023435,34617.28003326293,15409.183066256635,581.3689623092771,0.9257909372325877
pretrain,250,250,-0.017234577554726748,-0.023229869821262822,-0.01798942836124275,0.3430175625102745,0.2828247165090148,0.31499441549471024,0.11638977441327264,0.13299667033346596,0.12114471317292408,30517.714724363173,35508.49015714454,15087.858520242715,567.7148923181892,0.9259304162587946
pretrain,255,255,-0.01936223248413915,-0.0218817716765932,-0.019668889761362607,0.35934410713982456,0.31686603085402426,0.34105195273329403,0.11320615534731604,0.12793793079387134,0.11801352065704859,33729.351630944846,36751.83351452783,16167.666483027899,607.9536383422911,0.9266333219140549
pretrain,260,260,-0.016053016217839087,-0.020421597980435503,-0.017023133681548033,0.34937733969071877,0.2971308855141795,0.3261748937755107,0.11544074580203272,0.134242492830611,0.12019066157148259,33164.61003467779,38001.53131722127,16021.619361509162,604.1667911250651,0.9254138611504612
pretrain,265,265,-0.006053085958395453,-0.02378989612867386,-0.01217380191159521,0.35415810389559677,0.2994745526551699,0.32689534868046066,0.11381906803279952,0.13380569843490936,0.12078313418961914,32078.153357568688,37827.996977631534,15787.685123854906,596.3730057313741,0.925429356285904
pretrain,270,270,-0.008809186689793361,-0.018931729493812614,-0.013968100706903934,0.3563289815987355,0.30013399018276393,0.32826138353495654,0.11352228774538708,0.13516707697626107,0.12183100351815981,35418.4337092648,39284.976683434135,17014.347554118103,638.0166287581444,0.9258607663607747
pretrain,275,275,0.09646651159319755,0.09730206501296472,0.09708236764734868,0.35373164875635466,0.3021727030857976,0.33001022296123717,0.11340679937536005,0.1329193013865824,0.12033305443538607,35952.22636156271,40390.85358599667,17227.52206355284,651.3535481504202,0.9264424001895085
pretrain,280,280,-0.010048101280124176,-0.02274771458624279,-0.014914713508525326,0.35635678929077547,0.3125868435317999,0.3350648858640592,0.11383007451848524,0.1261786809658061,0.11784475151444422,37851.392930421425,38947.43562775743,17404.526427453107,654.040694144541,0.9254394533713562
pretrain,285,285,-0.010684149845927944,-0.023171519163360358,-0.013408234679938957,0.34415311260454584,0.23126797287520215,0.2783977458976551,0.11520327960692946,0.1501239200215425,0.131138770130163,38183.79123471177,41996.04920686732,18085.472379943018,689.8718367012202,0.9262569266001083
pretrain,290,290,-0.01613442873257406,-0.031691645898807956,-0.021166163004413305,0.34917263840491575,0.31207907289139397,0.3312157210674684,0.11518128375293535,0.1277140435314019,0.11775084884646253,37888.1884862566,36683.69468476072,16982.180841204743,647.7998970828116,0.9264004497021581
pretrain,295,295,-0.014955122201687142,-0.02515732146319195,-0.01822709269209085,0.3496769667232622,0.27332270517100477,0.30434389643521126,0.11445635874221033,0.1386654390570769,0.12531022762981128,44791.037196582736,40730.27619523397,19351.96486027522,737.4935159915387,0.9261758318655245
finetune,0,300,0.5563193244713445,0.4714695826879039,0.522007102707116,0.39961338910342864,0.37808958898553235,0.4110503109566287,0.2762042560071847,0.2887422698737165,0.26793286807972866,0.21559477086762016,1.3136391002482906,0.3575225154645731,-0.0644891515410034,0.01635046860101927
finetune,5,305,0.25343569507276853,0.09127809398940641,0.18631130520342126,0.4433494958198781,0.5084855589178988,0.5021904658864462,0.22824372040504778,0.2060046180466318,0.2012329993227926,1.2417334482200502,1.070378998815943,0.2315715414714668,-0.09748411010323912,0.014601418853502725
finetune,10,310,0.18373388212897884,0.007471723678097169,0.11222142627676424,0.4325370621081584,0.5189219431637083,0.5158931249224218,0.23449202228259902,0.20383464336300539,0.19931687223186442,4.125172961426441,0.9607233134488321,0.305024647181053,-0.10142696468598807,0.014382427456740543
finetune,15,315,0.2107811400709879,0.04878064432768159,0.14614633406023197,0.431658372022857,0.5239840353097386,0.5222618048238182,0.23676883753289368,0.2009549861607447,0.1966022322777235,7.180429286596341,0.8189619487466874,0.35287342075267375,-0.10261900082566426,0.014246416887646088
finetune,20,320,0.17881006830237886,0.005999562521680143,0.08512486185963589,0.43158789637891065,0.52676936191,0.5271173257856784,0.24006110507762068,0.20218542329618588,0.19746925350289307,10.595934744654949,0.8647552755373727,0.40556428385757737,-0.1020015054377378,0.014198993868995051
finetune,25,325,0.2345634968741323,0.06694898098867093,0.13245839953688718,0.4283149394586265,0.5323254922215461,0.5319053031113914,0.24294534543759722,0.19907812886585968,0.19635521956873936,13.535244356423508,0.8105973470513844,0.4443687701351804,-0.10155402856007277,0.014214970669686893
finetune,30,330,0.19458506502586245,0.05227593209940228,0.110488309698086,0.4175683039499531,0.5291960856714475,0.5293538539241727,0.24591210251439927,0.19985337058978275,0.19508921339181526,16.24157903359036,0.8835102903231927,0.4737516861010634,-0.10119915924989037,0.014200480077477684
finetune,35,335,0.26389151892496043,0.1392229527951392,0.18538316024763588,0.41195201481010524,0.5300225985434053,0.5297067390393707,0.24689374639427353,0.19807723392325158,0.1941238122948484,19.656191173797215,0.8931601411714942,0.5222395619160207,-0.10100800082276892,0.014313927739378472
finetune,40,340,0.30734577692895476,0.15439201701519906,0.20893598956702902,0.4194715942423351,0.535702330972172,0.5363338369411772,0.24444467752908838,0.19594239136336544,0.192724694999501,21.75595462389648,0.8716879604964519,0.5405566913739013,-0.10090630021609831,0.014258160913469249
finetune,45,345,0.26957074080768095,0.12018339335045702,0.17460945655795185,0.41554164054968346,0.5375212684154291,0.5360060625736286,0.2458098579700429,0.1963077417174463,0.19313278722974803,24.83931234755357,0.8752465103867197,0.5608488967345941,-0.10048687834761004,0.01422376184113604
finetune,50,350,0.2565992244928078,0.10574793736791532,0.16104486762874076,0.41223306179729163,0.5330818542099829,0.5323241560442299,0.24745883214685105,0.19794526815655702,0.19472070306480094,28.37861080195232,0.8835281634110425,0.5830528652883538,-0.09996598839496873,0.014256394800810535
finetune,55,355,0.4677134725723395,0.339314730869064,0.37784924184807206,0.41548410145247483,0.5354329903363868,0.5365949696280432,0.2459678711780456,0.19523148856919104,0.19181529510894751,37.092408394550375,0.9255648074662903,0.6440308321513065,-0.09874137248354091,0.014500685421286009
finetune,60,360,0.39261846620970653,0.25734228193651687,0.30026237333234834,0.4145562802527383,0.5337469232375261,0.5336625699212071,0.24694285589629,0.19716865899057795,0.19392023423967672,41.12576449310523,0.8991278293388856,0.6487385243471383,-0.09844558862900157,0.014370529973812097
finetune,65,365,0.33706904063451776,0.2001228886845397,0.2439408678344812,0.41134216592716355,0.536742529566805,0.5360617270438692,0.2476042792834744,0.193905866686133,0.191588799281534,45.12895872780664,0.8726613639064851,0.6401655396405521,-0.09976862476497918,0.014304141701932461
finetune,70,370,0.5864782163823538,0.4662301066923203,0.4969052699748806,0.4106700599360054,0.5381031112671769,0.5369072483314213,0.24712677895893972,0.19398945964729775,0.19126173180587214,48.144576139604524,0.8978113064055264,0.6650797304067928,-0.09877067175972624,0.014673649271133097
finetune,75,375,0.9049143248061504,0.8650317446336447,0.8745539110031251,0.4149326956705672,0.5328332895447921,0.5340836154371498,0.2438730604277236,0.1950084330714587,0.1912141758677872,50.53984220959826,0.9287220174837496,0.6737256952119747,-0.0974178459643881,0.0160028726134211
finetune,80,380,0.8904508036310832,0.8450169858949227,0.8556952131249583,0.4123686461389756,0.538235551470406,0.5378894084198864,0.24423630379136105,0.19223850702254763,0.18983731925168792,53.8312483763153,0.9029189780063104,0.6835490153615542,-0.09877218264318544,0.01585456392291364
finetune,85,385,0.9025759724591051,0.8610049142663546,0.870633120431466,0.41993707138085146,0.5359836585932007,0.5368099058008585,0.24111125623434557,0.19274583192287764,0.18973272847778788,56.72094514430185,0.9099413398614636,0.6819010674826131,-0.0980930808437417,0.015946674295080374
finetune,90,390,0.9172565371248155,0.8813656111281566,0.8894461630219249,0.4139201086489677,0.5370849076757407,0.5365951216736965,0.2426588051492704,0.19265279551313894,0.18994180364106455,58.856816866693556,0.9390850777559149,0.70136146643053,-0.09798864737499634,0.016128090809436783
finetune,95,395,0.9281367717145497,0.8947919981769988,0.9022383234973956,0.41387046421664725,0.5366224993683563,0.536691443937578,0.2431648650038176,0.19281494052242937,0.1899068017045058,61.18364784688764,0.9219038541861828,0.7043298935802977,-0.09745771438864176,0.016312035341662784
