uncertainty_type,bin_index,count,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,count_geometric_mean,count_geometric_ci95_low,count_geometric_ci95_high,count_geometric_n,rmse,rmse_mean,rmse_std,rmse_ci95_low,rmse_ci95_high,rmse_n,rmse_geometric_mean,rmse_geometric_ci95_low,rmse_geometric_ci95_high,rmse_geometric_n,rmv,rmv_mean,rmv_std,rmv_ci95_low,rmv_ci95_high,rmv_n,rmv_geometric_mean,rmv_geometric_ci95_low,rmv_geometric_ci95_high,rmv_geometric_n,mse,mse_mean,mse_std,mse_ci95_low,mse_ci95_high,mse_n,mse_geometric_mean,mse_geometric_ci95_low,mse_geometric_ci95_high,mse_geometric_n,mean_variance,mean_variance_mean,mean_variance_std,mean_variance_ci95_low,mean_variance_ci95_high,mean_variance_n,mean_variance_geometric_mean,mean_variance_geometric_ci95_low,mean_variance_geometric_ci95_high,mean_variance_geometric_n,ence_term,ence_term_mean,ence_term_std,ence_term_ci95_low,ence_term_ci95_high,ence_term_n,ence_term_geometric_mean,ence_term_geometric_ci95_low,ence_term_geometric_ci95_high,ence_term_geometric_n,uncertainty_min,uncertainty_min_mean,uncertainty_min_std,uncertainty_min_ci95_low,uncertainty_min_ci95_high,uncertainty_min_n,uncertainty_min_geometric_mean,uncertainty_min_geometric_ci95_low,uncertainty_min_geometric_ci95_high,uncertainty_min_geometric_n,uncertainty_max,uncertainty_max_mean,uncertainty_max_std,uncertainty_max_ci95_low,uncertainty_max_ci95_high,uncertainty_max_n,uncertainty_max_geometric_mean,uncertainty_max_geometric_ci95_low,uncertainty_max_geometric_ci95_high,uncertainty_max_geometric_n
aleatoric,0,334.0,334.0,0.0,334.0,334.0,5,334.0000000000001,334.0000000000001,334.0000000000001,5,0.0021546350363072335,0.0021546350363072335,0.00012198048772065005,0.0020032005373028057,0.0023060695353116613,5,0.0021518462397699914,0.0020047109525731773,0.002309780486642614,5,0.001961754555815561,0.001961754555815561,0.0001511545506339603,0.0017741014805145831,0.002149407631116539,5,0.001957371797298171,0.0017863308604646542,0.0021447898805609204,5,4.654355531190326e-06,4.654355531190326e-06,5.22630868115658e-07,4.005527631283959e-06,5.303183431096693e-06,5,4.630442239612252e-06,4.018866003366856e-06,5.33508589647499e-06,5,3.866759095804994e-06,3.866759095804994e-06,6.219543631879813e-07,3.094624558938036e-06,4.6388936326719525e-06,5,3.831304352858272e-06,3.1909779430483916e-06,4.600123631756528e-06,5,0.31916954640496353,0.31916954640496353,0.1276281304454197,0.16072369695783134,0.4776153958520957,5,0.29885294905965953,0.18027311602465484,0.4954320817832908,5,1.5045639203281282e-06,1.5045639203281282e-06,1.4309837786716105e-06,-2.7195227218675846e-07,3.281080112843015e-06,5,6.927202957756308e-07,8.58301289546892e-08,5.5908270676466325e-06,5,5.6623526254103915e-06,5.6623526254103915e-06,1.6143712960833339e-06,3.6581672593920385e-06,7.666537991428744e-06,5,5.464928554503843e-06,3.7428380718358336e-06,7.979357784822012e-06,5
aleatoric,1,334.0,334.0,0.0,334.0,334.0,5,334.0000000000001,334.0000000000001,334.0000000000001,5,0.0027295693469453026,0.0027295693469453026,0.00015345965391023585,0.0025390545667411954,0.00292008412714941,5,0.002726127017686971,0.0025426042189803533,0.0029228963206641653,5,0.002687096245400806,0.002687096245400806,0.0002082010278597572,0.0024286219686102915,0.0029455705221913204,5,0.002680298681033371,0.0024249574987707367,0.002962526569307278,5,7.469388712086006e-06,7.469388712086006e-06,8.400012486704029e-07,6.426556611374856e-06,8.512220812797156e-06,5,7.431768516562859e-06,6.464836214376693e-06,8.543322901352117e-06,5,7.2551643664485956e-06,7.2551643664485956e-06,1.0788799150294203e-06,5.915772776274118e-06,8.594555956623072e-06,5,7.184001019549229e-06,5.880418870844427e-06,8.77656367385155e-06,5,0.09554755753016914,0.09554755753016914,0.07775613494970268,-0.0009839579659401132,0.19207907302627839,5,0.07192446735486582,0.02474418959426705,0.20906439407010183,5,5.6623526254103915e-06,5.6623526254103915e-06,1.6143712960833339e-06,3.6581672593920385e-06,7.666537991428744e-06,5,5.464928554503843e-06,3.7428380718358336e-06,7.979357784822012e-06,5,8.74540952173852e-06,8.74540952173852e-06,1.3525340294197923e-06,7.06628594255847e-06,1.042453310091857e-05,5,8.659096443823564e-06,7.109150784886967e-06,1.0546963131353817e-05,5
aleatoric,2,334.0,334.0,0.0,334.0,334.0,5,334.0000000000001,334.0000000000001,334.0000000000001,5,0.0032683914772764664,0.0032683914772764664,0.00018300649859490342,0.003041195325275985,0.003495587629276948,5,0.003264277398928544,0.003044379403870704,0.0035000588046312526,5,0.003107685204076993,0.003107685204076993,0.000264488510629231,0.0027793319908049627,0.003436038417349023,5,0.0030988575175508177,0.002792136900442662,0.00343927187544378,5,1.0709175951555818e-05,1.0709175951555818e-05,1.1943767895970243e-06,9.226399040798125e-06,1.219195286231351e-05,5,1.0655506937155702e-05,9.268245954712143e-06,1.2250411635876752e-05,5,9.713670665442959e-06,9.713670665442959e-06,1.6739488001966156e-06,7.635521916789257e-06,1.179181941409666e-05,5,9.602917914081216e-06,7.796028470813556e-06,1.1828591033218575e-05,5,0.12970112953506482,0.12970112953506482,0.10946188890574618,-0.006191967928865005,0.26559422699899465,5,0.09499704769342264,0.03097699423682418,0.29132713785827974,5,8.754015911800196e-06,8.754015911800196e-06,1.3441610263313064e-06,7.085287122406289e-06,1.0422744701194102e-05,5,8.668779904448234e-06,7.126299207891973e-06,1.0545129083065112e-05,5,1.0493244410629911e-05,1.0493244410629911e-05,2.0764670781314474e-06,7.915383331764996e-06,1.3071105489494826e-05,5,1.0327293321351005e-05,8.051762507637522e-06,1.324591817556157e-05,5
aleatoric,3,333.8,333.8,0.4472135954999579,333.2448,334.3552,5,333.7997600478609,333.24452289967473,334.35592230739786,5,0.0036024217423732754,0.0036024217423732754,0.000249971896235445,0.0032920903969347126,0.003912753087811838,5,0.0035956048900145517,0.0033023919877466145,0.003914851590322028,5,0.0034068665617044344,0.0034068665617044344,0.00018173887504220422,0.0031812441199031514,0.0036324890035057174,5,0.003402944070960992,0.0031829884557722796,0.003638099387099077,5,1.3027431169049741e-05,1.3027431169049741e-05,1.8271409544655653e-06,1.0759099731618346e-05,1.5295762606481136e-05,5,1.2928374525096556e-05,1.0905792840733034e-05,1.532606297424691e-05,5,1.1633162984221075e-05,1.1633162984221075e-05,1.228575560562795e-06,1.01079294982804e-05,1.315839647016175e-05,5,1.1580028350088569e-05,1.01314155095796e-05,1.323576715041068e-05,5,0.1573702954773134,0.1573702954773134,0.06795750935425608,0.07300343012899346,0.24173716082563335,5,0.1443721923140539,0.0795857823742369,0.2618976567391698,5,1.0493244410629911e-05,1.0493244410629911e-05,2.0764670781314474e-06,7.915383331764996e-06,1.3071105489494826e-05,5,1.0327293321351005e-05,8.051762507637522e-06,1.324591817556157e-05,5,1.4138707168061008e-05,1.4138707168061008e-05,2.022650065683571e-06,1.1627658023385298e-05,1.6649756312736718e-05,5,1.4034246906293403e-05,1.1901273270236589e-05,1.6549496995365652e-05,5
aleatoric,4,333.8,333.8,0.4472135954999579,333.2448,334.3552,5,333.7997600478609,333.24452289967473,334.35592230739786,5,0.00412436957372213,0.00412436957372213,0.000180929733901788,0.003899751652279082,0.004348987495165178,5,0.004121190900106016,0.0039024846760805252,0.004352154036431681,5,0.003915707740275897,0.003915707740275897,0.00018286503428935883,0.003688687211251167,0.004142728269300627,5,0.003912368650164836,0.0036955504816208267,0.004141907553669597,5,1.7036612835532684e-05,1.7036612835532684e-05,1.4925171200105555e-06,1.5183705157036273e-05,1.8889520514029097e-05,5,1.6984214435116638e-05,1.5229386647043324e-05,1.894124475682857e-05,5,1.5359518803869094e-05,1.5359518803869094e-05,1.45788936807742e-06,1.354960026538705e-05,1.7169437342351137e-05,5,1.5306628454792623e-05,1.3657093362207925e-05,1.715539818314527e-05,5,0.17450573646629505,0.17450573646629505,0.10503513469602953,0.04410829915663017,0.30490317377595993,5,0.14285822060370967,0.0551635103552278,0.3699632431409269,5,1.4138707168061008e-05,1.4138707168061008e-05,2.022650065683571e-06,1.1627658023385298e-05,1.6649756312736718e-05,5,1.4034246906293403e-05,1.1901273270236589e-05,1.6549496995365652e-05,5,1.6276506913747433e-05,1.6276506913747433e-05,1.5015800929347533e-06,1.441234787210342e-05,1.8140665955391444e-05,5,1.622214897183899e-05,1.4488665627468138e-05,1.816303336903794e-05,5
aleatoric,5,333.0,333.0,0.0,333.0,333.0,5,333.0,333.0,333.0,5,0.004361510896683449,0.004361510896683449,0.0002259790592611697,0.004080965817186166,0.004642055976180732,5,0.004356860174816959,0.004086704324720219,0.004644874959043095,5,0.004281119881400262,0.004281119881400262,0.0002653861897012349,0.003951652231031973,0.00461058753176855,5,0.004274400299232376,0.003952764056909454,0.004622208068842585,5,1.906363053006811e-05,1.906363053006811e-05,1.9836451474931522e-06,1.6601004623856584e-05,2.1526256436279634e-05,5,1.898223058290607e-05,1.670115223768694e-05,2.1574863385145598e-05,5,1.8384331302667906e-05,1.8384331302667906e-05,2.2415222071316952e-06,1.5601560067799143e-05,2.1167102537536668e-05,5,1.8270497918077828e-05,1.5624343689595282e-05,2.1364807431673504e-05,5,0.13690272692267777,0.13690272692267777,0.18151962951853692,-0.08844752924747742,0.36225298309283294,5,0.06633840331692473,0.01251767490146668,0.35156558939898147,5,1.6276506913747433e-05,1.6276506913747433e-05,1.5015800929347533e-06,1.441234787210342e-05,1.8140665955391444e-05,5,1.622214897183899e-05,1.4488665627468138e-05,1.816303336903794e-05,5,2.4198759644022315e-05,2.4198759644022315e-05,8.699917910456951e-06,1.3398116567673458e-05,3.499940272037117e-05,5,2.301462933363796e-05,1.4858683531338546e-05,3.564738169755158e-05,5
aleatoric,6,333.0,333.0,0.0,333.0,333.0,5,333.0,333.0,333.0,5,0.005221025120931139,0.005221025120931139,0.0007457239016977859,0.004295235041227157,0.006146815200635121,5,0.005177843202423587,0.0043258627879482515,0.0061976215019062374,5,0.0052499760450175365,0.0052499760450175365,0.0005702767377743069,0.004541997468341361,0.005957954621693712,5,0.0052258308306769325,0.004577103287251245,0.005966504611534342,5,2.7703986623444716e-05,2.7703986623444716e-05,7.790813289057619e-06,1.8031965062362286e-05,3.737600818452714e-05,5,2.681006022888415e-05,1.871308886015542e-05,3.8410512280890525e-05,5,2.7822420919375183e-05,2.7822420919375183e-05,6.145829834717949e-06,2.0192588645557996e-05,3.545225319319237e-05,5,2.7309307870853555e-05,2.094987450216616e-05,3.559917727946057e-05,5,0.09245399467572873,0.09245399467572873,0.06363125213473382,0.013458025991660558,0.1714499633597969,5,0.07375916144767888,0.027700253686308005,0.19640303511566432,5,2.4198759644022315e-05,2.4198759644022315e-05,8.699917910456951e-06,1.3398116567673458e-05,3.499940272037117e-05,5,2.301462933363796e-05,1.4858683531338546e-05,3.564738169755158e-05,5,3.0144419126810737e-05,3.0144419126810737e-05,4.271023453102289e-06,2.4842093247134715e-05,3.544674500648676e-05,5,2.992283834627318e-05,2.5369733167617214e-05,3.529308916185548e-05,5
aleatoric,7,333.0,333.0,0.0,333.0,333.0,5,333.0,333.0,333.0,5,0.005856789238133911,0.005856789238133911,0.0003488243558256773,0.005423736029771791,0.0062898424464960315,5,0.0058485153975538886,0.005432782204674052,0.006296061772179418,5,0.005717111122420776,0.005717111122420776,0.00033700184091680756,0.005298735151833743,0.006135487093007809,5,0.005709086875871162,0.005303123037206351,0.0061461279943100244,5,3.439932292489497e-05,3.439932292489497e-05,4.104554787801943e-06,2.930366205698235e-05,3.9494983792807586e-05,5,3.420513235542492e-05,2.9515122483423053e-05,3.9640393839099035e-05,5,3.277621577873241e-05,3.277621577873241e-05,3.831419101399086e-06,2.8019643289654378e-05,3.753278826781045e-05,5,3.259367295624435e-05,2.812311394774871e-05,3.777488932244137e-05,5,0.1365079946720015,0.1365079946720015,0.17052940076124912,-0.07519827780122523,0.34821426714522824,5,0.08351859011461758,0.023130772798753235,0.3015616882073855,5,3.0144419126810737e-05,3.0144419126810737e-05,4.271023453102289e-06,2.4842093247134715e-05,3.544674500648676e-05,5,2.992283834627318e-05,2.5369733167617214e-05,3.529308916185548e-05,5,3.3932494644812475e-05,3.3932494644812475e-05,3.7696814499559487e-06,2.9252567285547432e-05,3.861242200407752e-05,5,3.3751078581069226e-05,2.914519083737076e-05,3.908484633852112e-05,5
aleatoric,8,333.0,333.0,0.0,333.0,333.0,5,333.0,333.0,333.0,5,0.0060538552953964524,0.0060538552953964524,0.00019775826102228443,0.005808345347522825,0.00629936524327008,5,0.006051246385388336,0.005809000287697551,0.006303594595136284,5,0.006037771247249392,0.006037771247249392,0.00048093421655134194,0.005440708278421714,0.0066348342160770695,5,0.006021662902601595,0.005433576035090388,0.006673399595109387,5,3.668045060144172e-05,3.668045060144172e-05,2.3790180385570076e-06,3.372698311230995e-05,3.9633918090573487e-05,5,3.6617582816675406e-05,3.374448434247023e-05,3.9735304819831375e-05,5,3.6639719810631354e-05,3.6639719810631354e-05,5.60963029580358e-06,2.9675560465814566e-05,4.3603879155448144e-05,5,3.626042411256826e-05,2.9523748529108578e-05,4.453426215600613e-05,5,0.16667351036336636,0.16667351036336636,0.10320083108843654,0.038553296673875886,0.29479372405285686,5,0.14713542294748497,0.07601519441616185,0.2847961233567858,5,3.3932494644812475e-05,3.3932494644812475e-05,3.7696814499559487e-06,2.9252567285547432e-05,3.861242200407752e-05,5,3.3751078581069226e-05,2.914519083737076e-05,3.908484633852112e-05,5,4.093113075034784e-05,4.093113075034784e-05,9.49129307759562e-06,2.914802314873293e-05,5.2714238351962744e-05,5,3.996853338294701e-05,2.9297581297138853e-05,5.4526127757165984e-05,5
aleatoric,9,333.0,333.0,0.0,333.0,333.0,5,333.0,333.0,333.0,5,0.006984270051442293,0.006984270051442293,0.00040740213422114284,0.006478494584874216,0.00749004551801037,5,0.006974753250138237,0.006486884712903658,0.007499313623309092,5,0.006688344156355776,0.006688344156355776,0.0005387618153291446,0.006019490251017004,0.0073571980616945485,5,0.006671184792736322,0.006040907095110175,0.007367222478038238,5,4.891280935064809e-05,4.891280935064809e-05,5.691669596751039e-06,4.184680108991203e-05,5.5978817611384146e-05,5,4.8647182900313896e-05,4.2079673278503175e-05,5.623970482074935e-05,5,4.496615898878386e-05,4.496615898878386e-05,7.290762786522767e-06,3.591493259538183e-05,5.401738538218589e-05,5,4.450470653883636e-05,3.649255853175245e-05,5.4275967040911884e-05,5,0.11544189325975238,0.11544189325975238,0.10782069252928081,-0.018413716441322392,0.24929750296082714,5,0.07089571468421677,0.015183332518945656,0.3310342017679062,5,4.093113075034784e-05,4.093113075034784e-05,9.49129307759562e-06,2.914802314873293e-05,5.2714238351962744e-05,5,3.996853338294701e-05,2.9297581297138853e-05,5.4526127757165984e-05,5,4.814996062278917e-05,4.814996062278917e-05,9.310745250799353e-06,3.659099681833505e-05,5.970892442724329e-05,5,4.746159636882146e-05,3.758228421064799e-05,5.993789832600723e-05,5
