metric,uncertainty_type,value,value_mean,value_std,value_ci95_low,value_ci95_high,value_n,value_geometric_mean,value_geometric_ci95_low,value_geometric_ci95_high,value_geometric_n
ause,aleatoric,0.15502298575016513,0.15502298575016513,0.008809714320614339,0.14408603427994637,0.16595993722038388,5,0.15482099286153594,0.14420262108831564,0.16622124930691679,5
ause,epistemic,0.2054986666042602,0.2054986666042602,0.013481540543275845,0.1887618066676587,0.22223552654086168,5,0.20514382651090368,0.1890534099592489,0.22260370529474763,5
ause,total,0.15376589072124083,0.15376589072124083,0.010921763825657812,0.14020690383662635,0.16732487760585532,5,0.1534595080419293,0.14061482488261895,0.16747750906157757,5
ence,aleatoric,10.376121961307955,10.376121961307955,2.259944768576002,7.57047976228068,13.18176416033523,5,10.179077374846111,7.7519282607674915,13.366173256206784,5
ence,epistemic,10.716928043696173,10.716928043696173,1.6128835772666017,8.71458962843102,12.719266458961327,5,10.608109242802604,8.647736457139061,13.012882881546911,5
ence,total,8.257505783292363,8.257505783292363,1.7632231324348295,6.0685260810241,10.446485485560626,5,8.112887398100545,6.262793659734102,10.509517878168944,5
rmse,ensemble,0.05868921630406798,0.05868921630406798,0.003996552066420874,0.0537276370282942,0.06365079557984175,5,0.05857909937449691,0.05378832043674137,0.06379657992040982,5
spearman,aleatoric,0.6220414745786682,0.6220414745786682,0.01545836636746206,0.6028504546866629,0.6412324944706735,5,0.62188971429893,0.6031674020684098,0.6411931669791082,5
spearman,epistemic,0.5836851375970122,0.5836851375970122,0.017047067366191937,0.5625218011131806,0.6048484740808439,5,0.5834886977500716,0.5629172570165549,0.6048119082482878,5
spearman,total,0.6319116334777515,0.6319116334777515,0.020006466929176646,0.6070743061897443,0.6567489607657586,5,0.6316629342710244,0.6076439584467195,0.6566313331771011,5
