epoch,au_var,eu_var,tu_var,rmse_energy
0,0.016740302472189068,0.0028091855742648475,0.019549488033447415,0.08886703056620271
10,0.003020203748648055,0.0014350553683761974,0.00445525912080193,0.03224144274827444
20,0.008088592726434581,0.0006588959528384294,0.00874748867773742,0.020610653482596695
30,0.0012243098497798201,0.00033608090634770635,0.001560390764955082,0.015828933334668668
40,0.0004908543077501235,0.0002036860988052922,0.0006945404076977866,0.013335719568902725
50,0.0005744796069309814,0.00023482217449818563,0.0008093017830629833,0.010195235502383451
60,0.00034215427282106246,0.0001895777136360266,0.0005317319859925192,0.008945512751145258
70,0.00026583911606721815,0.0001467405349262208,0.00041257965080003484,0.007398439339498555
80,0.0002483316198216926,0.0001380729941314712,0.0003864046142909501,0.007137578082664881
90,0.00021091223565017573,0.00011163091143826023,0.00032254314710007746,0.007160225490816952
100,0.00016804995766287901,0.00010208419767332089,0.00027013415572728263,0.005707653351180225
110,0.00017411501307797154,0.0001024757686682733,0.00027659078174692696,0.00531875262555944
120,0.00013930336118646666,0.00010146704118828893,0.00024077040276606568,0.004842628230860136
130,9.758630383075797e-05,8.810595467339226e-05,0.0001856922581606341,0.004546462990956082
140,0.00010269969915316323,6.413959082083238e-05,0.00016683929009959683,0.003967504313357821
150,0.00010507571503567305,7.148021046507438e-05,0.00017655592533847084,0.0038384147582195293
160,9.073375196439883e-05,5.9307896895825254e-05,0.00015004164900783509,0.003623488969897892
170,7.107565923779476e-05,4.610393140267206e-05,0.00011717959052293736,0.0031970032629168904
180,5.8220110592264975e-05,4.1608962949476334e-05,9.982907330504531e-05,0.0029907149412094565
190,5.3050563360193336e-05,3.8495487238162695e-05,9.154605052499392e-05,0.002740069530868833
200,5.267406203020073e-05,5.390141965933708e-05,0.00010657548137533013,0.003135543278171353
210,4.9090290869935416e-05,3.219278574811142e-05,8.128307664810563e-05,0.002727625606132226
220,4.256880672373882e-05,3.131988101871457e-05,7.388868765756343e-05,0.0025862062568829045
230,3.622443195899905e-05,2.5007311404237953e-05,6.12317434297438e-05,0.0024143862017324273
240,9.53297164619471e-05,5.831062770685094e-05,0.00015364034374288168,0.003615182640503082
250,3.289759272302035e-05,2.2033661495265733e-05,5.493125406901527e-05,0.0022180493320507776
260,3.160480973119775e-05,3.168237647842034e-05,6.3287186319576e-05,0.002347961833539024
270,0.00011658231126771171,2.7496986867231498e-05,0.00014407929808221524,0.0022970648661950204
280,2.2971225339279043e-05,1.4962614499148685e-05,3.793383980346334e-05,0.001926578078802534
290,2.3452432701333238e-05,2.1269419488589846e-05,4.4721852253496766e-05,0.002000664005192025
