epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
0,0.11204409293981561,-0.0015578809551160572,0.19717820863060462,0.16228706423815095,-0.1033288582691682,0.20829919074993825,0.44891836211099245,0.7615625441097339,0.408695139252576,0.9424707707553879,0.6585694019669807,0.9501347706682648,0.002594185812884699,0.00040191310589485197,0.002996098918273397,0.012263462380786811,-1.9613851661267487
5,0.08472813626759683,0.03562862700082608,0.10354531606386166,-0.050057058527448094,0.457872947404259,0.06824681515242613,0.5494699479352583,0.440529234791013,0.4994960785472359,0.9733340859074376,0.610869859117076,0.9745186031893052,0.0067989515518580654,0.00031487211792567823,0.007113823673917332,0.013475705653175116,-1.5411856129549553
10,0.07184660161696789,-0.03393971236900502,0.03011150566377477,0.09642442146166345,0.041960838606232224,0.12741688441127136,0.46997939619572326,0.5363639391564841,0.47065792829530856,0.9471008793717777,0.5781144726177581,0.9510779062352838,0.003633400006894616,0.00030223900448881843,0.003935639021000353,0.013882993936175606,-1.825466895794523
15,0.12234560524043006,0.22545214559346013,0.23148060488556596,0.026670586498863436,0.2071750154058243,0.12712614804416575,0.5308111096811289,0.40874373451680773,0.4705044147223745,0.9699185274253295,0.6913302296316242,0.9708880601158051,0.0032608642465556444,0.00010034322476712987,0.003361207470162839,0.009931934437908168,-1.9143149438111677
20,0.07918863235153996,0.17532351314100522,0.1652906241389038,-0.16189573260380785,0.3598851553800021,-0.01812019555363123,0.5836881697144206,0.36345289359593563,0.5066448114401171,0.9542631019792825,0.5039668442741231,0.9565274349103423,0.0038767525453822335,0.00019381098361496909,0.004070563526635152,0.01332938723619873,-1.8113406934599945
25,0.09499498513970771,0.06041231963292501,0.12742762153817472,-0.15873553720925535,0.3923508022916785,0.16751772210364616,0.5668234975164808,0.4187476609598537,0.42818310906003976,0.9362573737782599,0.4839753905483503,0.9414254429084212,0.0025753199372548557,0.000221499790432458,0.002796819724439495,0.012832104986044285,-1.9914974568546682
30,0.16589982947455992,-0.057819697139023754,0.07322834800260869,-0.11911782132818273,0.24884315491332215,0.21615355965806196,0.6258435577559248,0.6324491403975416,0.4390777329987599,0.9588447940411622,0.722689642571747,0.9613278895964207,0.002266116584043788,0.00014850443059939594,0.002414621011880429,0.009679057311842739,-2.0748587532319887
35,0.22703879046526093,0.2144922466658694,0.289796620485143,-0.03699071520862522,-0.21209219902611848,-0.10403012175318832,0.5682524251604488,0.7749126276164755,0.6040583309621121,0.9693155824787272,0.7698656893007096,0.9724135012316406,0.0027972907604028783,0.00032182745382432703,0.00311911822013233,0.009317127707848965,-1.9526217388070148
40,0.17869182642068324,-0.004264122882158505,0.2797591594391109,0.027121621879799263,0.0034409052756626196,0.12061083269574942,0.5880906167917002,0.5751608159862525,0.5143127260276947,0.9580578318259417,0.8029740275786801,0.9628724550192709,0.0019277788381483676,0.0002544436579320472,0.002182222497851952,0.00905494318906599,-2.1264109286709107
45,0.18547187597617104,0.31515407880694324,0.23702880224338496,-0.042034044224869026,0.12390045169412431,-0.02770274875979613,0.684052440815637,0.6951444936044178,0.6679605054487479,0.9582568402814015,1.1071300574125682,0.9592175975555749,0.0017713793006766101,3.885042681666665e-05,0.0018102297238816601,0.008699514282682118,-2.218798999855484
50,0.42061985092271864,0.004672457646047702,0.40254973114372605,-0.14163401269024647,0.09844287377456953,-0.04520345433867843,0.6090702187496854,0.5067765959019851,0.524306358967904,0.9154343538671662,0.5754790263940207,0.9249947903225536,0.0012342815695708428,0.0001565793868275764,0.0013908609585917514,0.010280385096112801,-2.33392407272173
