epoch,au_var,eu_var,tu_var,rmse_energy
0,0.021540253033861517,0.003703055542812217,0.025243308590352537,0.10943183796456381
10,0.002614258190029068,0.0009256966078042752,0.0035399548012414015,0.03896077118769829
20,0.0022774969074409457,0.0008372867841066182,0.00311478368928656,0.0326524522645856
30,0.0012817322935559786,0.05116361878829648,0.052445351095192015,0.08022697606342559
40,0.0023479911298811204,0.00047260691372212025,0.002820598047770909,0.026648626851873046
50,0.0021952118843357312,0.0006858897336678637,0.0028811016327061224,0.024368951073485894
60,0.0011488833429437364,0.00035539098108511096,0.001504274327326857,0.0233517436572157
70,0.0008905157168119331,0.00021535663611975907,0.0011058723546360852,0.021134710118719965
80,0.0009699717990064528,0.0004467432485003883,0.0014167150420165853,0.022837595857071683
90,0.0007336986565183906,0.00024492171720930854,0.000978620373229205,0.021093638947424137
100,0.002459338626213139,0.1239712879579407,0.12643062841845093,0.11826305778030431
110,0.001943636662166682,0.0008971352803298941,0.0028407719412789447,0.02163988366798159
120,0.0018079943432345318,0.00054587800002937,0.002353872346265416,0.019722260556092573
130,0.0014429839802032802,0.000279251445769205,0.001722235390098649,0.01979069321509156
140,0.001629327297643249,0.00017970328939607042,0.001809030606354645,0.01843908202629552
150,0.00107158496667289,0.0001204792346573413,0.001192064231220138,0.01809049012839074
160,0.001035147355731533,0.00013953193478328103,0.0011746792718775397,0.017493480633243692
170,0.0010080244861033862,0.00014667468156289942,0.0011546991490387882,0.01795559849903611
180,0.002546428183183525,0.0010187012313952436,0.003565129354804958,0.019843104432476555
190,0.001866828548605008,0.0005887489053871377,0.002455577420671034,0.01884601413782694
200,0.001377559607520925,0.0001902601814289028,0.001567819806119951,0.01683035978985991
210,0.0013019868868967023,0.00013617958141621785,0.001438166461840592,0.017038447305392775
220,0.0016242521041454892,0.0001715452238087437,0.001795797321731152,0.017138973397811383
230,0.0015473933104158278,0.00020358672575216587,0.0017509800004472708,0.016724478871461036
240,0.0013012982280476535,0.00015131920930322167,0.0014526174255910518,0.016362672630608158
250,0.0013277782635851508,0.00015813556917603365,0.0014859138311943752,0.01648619462937501
260,0.0011784630407987607,0.00014278605496328964,0.0013212490960084324,0.016355297690864305
270,0.0010301893276671763,0.00010600901117184094,0.0011361983408987727,0.016532992656244624
280,0.0010845031242901315,8.691472409452672e-05,0.0011714178397643992,0.016188008756655978
290,0.0010254285976593564,0.00010207545335682653,0.0011275040624343091,0.01578471559858439
