epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-3.6881520559310914,-3.464448258399963,0.009231802667819375,0.012033907740748254
5,-4.396576554894447,-3.8330256452560425,0.00386372003170467,0.008928859323943522
10,-4.773789150500297,-3.9043475530147553,0.003069612617110863,0.008609398498693476
15,-5.046309568762779,-3.9046103605031965,0.002805944574781353,0.0085378870752731
20,-5.201810566401481,-3.9061088000535964,0.0027105757385368565,0.008505609817435271
25,-5.346650366711616,-3.909140748500824,0.002640493058119228,0.008465423362579423
30,-5.4919590120077135,-3.8971041153669357,0.002623189912661009,0.008510650737137618
35,-5.561754603242874,-3.8960329364538193,0.002626863517083786,0.008509571631818319
40,-5.6245610703706745,-3.8971424210071564,0.0025822604221235833,0.00848778367592029
45,-5.731646925354004,-3.8814431879520415,0.002598248625736365,0.008535898566973359
50,-5.787310766553879,-3.8839365664720535,0.0025819284837762316,0.00854295282837719
55,-5.9299038121700285,-3.8820053327083586,0.002566329458472611,0.008537839515757506
60,-5.964888875293732,-3.86357469189167,0.0025577824066940016,0.008552153007225057
65,-5.915475203967095,-3.8688168730735777,0.0025477169161390177,0.008533950574291706
70,-6.05878003950119,-3.8782518280744553,0.002549887332942933,0.008556552546486906
75,-6.080052908730507,-3.8641280913352967,0.0025406810846683864,0.008550838983043742
80,-6.107783745098114,-3.864498316526413,0.0025380147551168197,0.008552362581157224
85,-6.118340366911888,-3.855603539943695,0.002529738628811471,0.008546866713315861
90,-6.1228962424516675,-3.8565793805122377,0.0025356470666671057,0.008561916399735987
95,-6.142175002884865,-3.878912164568901,0.002525926465262044,0.008534757345117787
