epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
0,0.5942661872519488,0.8218317812525288,0.639671074634377,0.30883691183221224,0.28377250104554125,0.31149644035079216,0.3316004113783465,0.33021812497626185,0.3220001585713679,0.3973677127767916,1.0920293504725886,0.5424264445642862,0.00010102478192084163,2.972065235920809e-05,0.00013074543455568347,0.009232459557667999,-3.6880505905389787
5,0.8190780849660351,0.4340963502593064,0.7674679693585915,0.32259812476986993,0.2872011181970908,0.32777091593276,0.2968977597406595,0.32669174844082005,0.29345659003674607,0.7836639787451752,0.2543338317812174,0.8316418825691112,5.181282030239345e-05,1.6374100029804595e-05,6.818692072724843e-05,0.0038628472129206234,-4.396649375057221
10,0.9153646488906153,0.5226525881011249,0.8904670267606637,0.2428828560232411,0.24612200690419977,0.25628626617358086,0.3429614432173167,0.353155037431633,0.33521764807499066,0.768642478743235,0.3845828035447603,0.8396489169979529,2.926232672000424e-05,1.023909253271853e-05,3.950141941331822e-05,0.003068636937824004,-4.773700430750847
15,0.9559227312181678,0.891067534916151,0.9544972605273276,0.19787406261085114,0.2264236909861902,0.22056024463816176,0.37610244930589304,0.3592729209015335,0.3604533528291964,0.7846181945152156,0.6031272000301092,0.8565156956423942,2.1135668589556643e-05,4.6602248034432135e-06,2.5795893195686402e-05,0.0028059520759494954,-5.046301634001732
20,0.9507639779850918,0.9048847194105054,0.9503321182637717,0.20070230631215094,0.19777380699522373,0.212093711000086,0.35921816002785767,0.36235590041146115,0.350241819437489,0.8197808096681959,0.7415193259545726,0.8834928816509071,1.849357494894548e-05,4.239898903303896e-06,2.273347401655883e-05,0.002710551996469504,-5.201823640727997
25,0.9646223432950404,0.9062471394828433,0.9625359554420577,0.24404354663885794,0.23648494581370202,0.26050766197672337,0.33273785355205243,0.33314713574424304,0.3186109435030389,0.8350516841984413,0.7917522214597223,0.8967940889385031,1.7394643262235832e-05,3.883872561577561e-06,2.127851596617347e-05,0.0026405238757859677,-5.346738323521614
30,0.9681840390553484,0.9114558510361014,0.9658583892949174,0.28516760471764907,0.3006576327643355,0.31205636088135497,0.30607101672256115,0.2877221313197146,0.28279799174558373,0.8427783387009679,0.7704473645633971,0.8963200131017075,1.5915871289763573e-05,3.454757706317224e-06,1.9370629263084994e-05,0.002623204611042694,-5.491950898909569
35,0.9635021440190902,0.9164421145223535,0.9624544791163511,0.2621424589921845,0.2532862965411082,0.27719496572260166,0.3004262920455495,0.3170559034662973,0.2959569290793665,0.7979668369165616,0.7019115131367921,0.868631654897903,1.4581102409169943e-05,3.25643798735058e-06,1.7837540279242605e-05,0.0026268910290777915,-5.561796368813515
40,0.9584586910143634,0.9190843792667968,0.9591919765053023,0.331044784289457,0.3368544689505867,0.35848791286843473,0.2725703444557507,0.26587229843134735,0.2518296952862999,0.8547390109269927,0.8584629866072916,0.908370097907291,1.3925392721580465e-05,3.1423161341635365e-06,1.7067709131447374e-05,0.0025810917217673423,-5.624512329459191
45,0.957569571888834,0.9259036488323504,0.9593078195738608,0.33539146830594074,0.3049000153718712,0.34486301962105587,0.2546142590075691,0.2644536831875962,0.24322907737597005,0.8640015320217691,0.8381561547028137,0.9080323002266547,1.31552775307739e-05,2.9956247490201095e-06,1.615090223418747e-05,0.0025982556511986716,-5.731798815464973
50,0.9565265411257186,0.9226752070710027,0.958819777595045,0.34401439163029285,0.32891671215409984,0.3557183085039528,0.2593874280371128,0.2579953985665497,0.24566256208680642,0.869463776836908,0.8623146005011151,0.9125192479692721,1.2369501941032014e-05,2.9172568597413574e-06,1.5286758842563587e-05,0.0025820694085935867,-5.7873192814588545
