uncertainty_type,bin_index,count,rmse,rmv,mse,mean_variance,ence_term,uncertainty_min,uncertainty_max
aleatoric,0,9,0.006100484307196413,0.01967650654017186,3.7215908782349695e-05,0.00038716490962542593,0.9038758217567927,0.00038140368997119367,0.0003918243164662272
aleatoric,1,9,0.005517777295864215,0.019913887973779878,3.0445866286754608e-05,0.0003965629342322548,0.9232256379540419,0.00039442681008949876,0.0004001692868769169
aleatoric,2,9,0.008308762098339629,0.020081217960401597,6.903552760680516e-05,0.0004032553147731556,0.8288044197368114,0.00040166854159906507,0.00040395502583123744
aleatoric,3,9,0.005876491852794085,0.02013679745726893,3.4533156495955256e-05,0.00040549061183507246,0.914836113369744,0.0004048481641802937,0.00040656179771758616
aleatoric,4,9,0.006948913148051568,0.020195451910978393,4.828739393916395e-05,0.00040785627788864076,0.8816068390827906,0.000406801700592041,0.0004085026157554239
aleatoric,5,9,0.007313911815216523,0.020256587258847863,5.3493306040763855e-05,0.00041032932737531763,0.8696332373244311,0.000408711755881086,0.00041182577842846513
aleatoric,6,9,0.00876153798048422,0.020346449088770893,7.676454778346751e-05,0.0004139779905219459,0.8145685289049248,0.00041258783312514424,0.0004151672183070332
aleatoric,7,9,0.005482701357002505,0.02040559399478698,3.0060014170077113e-05,0.0004163882662800865,0.9278077299376707,0.00041543247061781585,0.0004172816115897149
aleatoric,8,9,0.004373103754528288,0.02045691319605725,1.9124036447869406e-05,0.0004184852975110213,0.954301772220885,0.00041757640428841114,0.0004195341025479138
aleatoric,9,9,0.006151628536789002,0.020509741518334436,3.7842533654636805e-05,0.00042064949714889127,0.9100378488239528,0.0004195884976070374,0.0004215629305690527
aleatoric,10,8,0.006108653766836344,0.020554585351272397,3.731565084308386e-05,0.0004224909789627418,0.911677047082289,0.00042175804264843464,0.00042343579116277397
aleatoric,11,8,0.0054473957093764905,0.020606041550443183,2.96741200145334e-05,0.00042460894837859087,0.9301142377525325,0.0004235621599946171,0.00042576584382914007
aleatoric,12,8,0.005952543870622498,0.020683048219455664,3.543277853168547e-05,0.0004277884836483281,0.9171722010150847,0.0004267070908099413,0.00043055444257333875
aleatoric,13,8,0.009972699959696884,0.02083443036363771,9.945474448613822e-05,0.000434073488577269,0.7708803990492168,0.000430562999099493,0.0004392564878799021
aleatoric,14,8,0.021219978320141476,0.021210926179230816,0.00045028747990727425,0.0004499033893807791,0.0008537177882206417,0.00044075073674321175,0.00047080134390853345
epistemic,0,9,0.004984618205764272,0.002180848209081276,2.484641865723663e-05,4.75609891105301e-06,4.2241173116678485,4.097714736417402e-06,5.498598511621822e-06
epistemic,1,9,0.006226236230467216,0.0024378942003418936,3.8766017597582606e-05,5.943328132060641e-06,5.522611024699026,5.609262643702095e-06,6.379746082529891e-06
epistemic,2,9,0.007052897387892876,0.0025887412368589156,4.974336156414615e-05,6.7015811914138285e-06,6.422630591699482,6.401759947038954e-06,7.003906830505002e-06
epistemic,3,9,0.008016615322061627,0.002698578429913212,6.426612122191323e-05,7.282325542392856e-06,7.8249448404632025,7.036188435449731e-06,7.637846465513576e-06
epistemic,4,9,0.008018201263513816,0.0027989289832457145,6.429155150221454e-05,7.834003453252888e-06,7.206730043694194,7.683178409934044e-06,8.014251761778723e-06
epistemic,5,9,0.004944274109499382,0.002886160287296845,2.4445846469865905e-05,8.329921203969408e-06,1.9347032068222771,8.12025973573327e-06,8.63273180584656e-06
epistemic,6,9,0.017205508447744766,0.0030373678756147474,0.00029602952094541653,9.225603611816445e-06,31.08782139374085,8.790870197117329e-06,9.485904229222797e-06
epistemic,7,9,0.008156079283405896,0.0031627019885461256,6.652162927720282e-05,1.0002683868353617e-05,5.6503780538004635,9.50666162680136e-06,1.0463118087500334e-05
epistemic,8,9,0.005201722956951441,0.0033144329613533203,2.7057921720875634e-05,1.0985465855305341e-05,1.4630654791765823,1.0685587767511606e-05,1.1285359505563974e-05
epistemic,9,9,0.005319893159459015,0.003445540398168269,2.8301263228058815e-05,1.1871748635409555e-05,1.3839169862176308,1.1535058547451627e-05,1.2151675946370233e-05
epistemic,10,8,0.0058685494163228736,0.0035950985200535026,3.4439872251823545e-05,1.2924733368890884e-05,1.664648567120031,1.2222922123328317e-05,1.3536133337765932e-05
epistemic,11,8,0.006624748731854992,0.003777606125947541,4.388729576021433e-05,1.4270308042796387e-05,2.0754273578816345,1.3714609849557746e-05,1.4580972674593795e-05
epistemic,12,8,0.015341501173924913,0.0038943485718667763,0.00023536165826953948,1.51659507992008e-05,14.519083596258424,1.4588656085834373e-05,1.60133458848577e-05
epistemic,13,8,0.0052588697611462105,0.004068453016076,2.7655711164698005e-05,1.6552309944017907e-05,0.6708067489210426,1.6034242435125634e-05,1.7319991457043216e-05
epistemic,14,8,0.005693808500264707,0.004458970888439882,3.2419455237686634e-05,1.9882421383954352e-05,0.6305587036722804,1.7427442799089476e-05,2.687425512704067e-05
total,0,9,0.005194339728847586,0.019982081384884432,2.6981165218684408e-05,0.000399283576472145,0.9324260580485791,0.00039472419302910566,0.00040319960680790246
total,1,9,0.005994676155929563,0.020167729019779104,3.593614221447044e-05,0.00040673729381524026,0.9116477816002917,0.0004035596502944827,0.0004108193388674408
total,2,9,0.007845068967175815,0.020305375670800343,6.154510709974501e-05,0.0004123082811323305,0.8507303638657888,0.0004112398892175406,0.00041399593465030193
total,3,9,0.006305565217000106,0.02038446645748748,3.9760152705841596e-05,0.00041552647275643214,0.9043137915086636,0.00041484154644422233,0.00041645465535111725
total,4,9,0.00827887236803298,0.020448228047593633,6.853972768618e-05,0.0004181300302863949,0.8360803512743769,0.0004168763116467744,0.0004192734195385128
total,5,9,0.009149768728598226,0.020505802715811563,8.371826778683398e-05,0.0004204879450197849,0.8009020977215058,0.0004196040390525013,0.00042125771869905293
