epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-1.878128755610922,-1.8545019131786418,0.01537765906653601,0.019903184478431663
5,-1.5263408028561136,-1.5043216808786932,0.012445586410570307,0.021931852785366496
10,-1.7238682197487873,-1.6963380170318316,0.009280204622818863,0.018965481237478644
15,-1.8572061086046523,-1.8206032851956926,0.008927347034518848,0.018743933200943773
20,-1.7677612467088561,-1.7486312636789285,0.011879190576693883,0.017691795276905002
25,-1.9961003566133804,-1.9556827950027753,0.007746274194674114,0.01714096840860241
30,-1.6643103817234868,-1.640703727614205,0.008043754753525364,0.018286354709740233
35,-1.681247659697049,-1.657416136759632,0.007853950758123993,0.018176805554124407
40,-1.958210045012875,-1.915412479976438,0.007907831606683137,0.018275070731518614
45,-2.3393390164859054,-2.2521643503656925,0.007271003114432959,0.017695965754848688
50,-2.1616008088208627,-2.109826960653629,0.00713396696482972,0.01649230789261734
55,-3.0470478265181833,-2.7307655788817495,0.006485349470942449,0.016629472778772872
60,-2.385118641369585,-2.299892708940326,0.006372658397763129,0.016659908511377795
65,-2.6673560971799106,-2.499731763353888,0.0074036649142964345,0.017761700528804422
70,-3.1986094771951867,-2.7251081106797703,0.00611741526083645,0.01619592935760059
75,-3.2693436532780744,-2.7668821406814286,0.006192447600678324,0.015813966627305567
80,-3.390146745460621,-2.718284597936666,0.005855263774231834,0.015919620439484194
85,-3.1521047011665675,-2.7334495580421305,0.005907409782388481,0.016082355441777996
90,-3.344814573509106,-2.752896101969593,0.005928015060051183,0.016134676189320105
95,-3.227874249651812,-2.5847142327506587,0.00845267626756433,0.018086369129345223
100,-3.5104920000269795,-2.732491916080691,0.005581994577875959,0.015405772825896285
105,-3.424872159266817,-2.804954429842391,0.005619739895469032,0.015544740897156005
110,-3.5364992155545,-2.7337895339390017,0.005407519082228108,0.015147665793612512
115,-3.5377068035844443,-2.712826575873033,0.00540472228570407,0.015029324689335197
120,-3.546731009690658,-2.734728939128372,0.005365915591788489,0.01517258155245989
125,-3.5291808570640675,-2.665892043203678,0.005436365165047856,0.014774302095344347
130,-3.513972849085711,-2.886077988822505,0.005391494921756499,0.015143063301584726
135,-3.5880488250566565,-2.7208818399681234,0.005233241038242355,0.014790750560789675
140,-3.589541103874428,-2.691138465449495,0.005265068471420334,0.014900121686845
145,-3.711061290036077,-2.676966649181438,0.005473845045399538,0.015015477302285035
150,-3.6985268997109455,-2.748924876159092,0.005425563734221677,0.014910857218318082
155,-3.6377141268356987,-2.9502248404160984,0.005086604850450132,0.014382095018889526
160,-3.6528976022333337,-2.879107358320704,0.005103144376013908,0.014255081874373157
165,-3.7109698489092398,-2.868438828666255,0.005056633625286939,0.014349664417555698
170,-3.71072869611823,-2.7389568022961885,0.00503161596824423,0.014256683051234684
175,-3.7269893787909245,-2.779249389216585,0.005533498397311517,0.014765254457129
180,-3.79633678180584,-2.7693933271012217,0.005224338417513845,0.014474757133363698
185,-3.680210529894069,-2.9727605693745165,0.005774597980680435,0.013615206405246614
190,-3.7438444320706354,-3.011669896683603,0.005008859628723022,0.014226473205011629
195,-3.7689251360685927,-2.9232470584365555,0.005171697132839866,0.014363171615396311
200,-3.748942776693814,-2.9619452548476883,0.005012467961632208,0.013546700959410627
205,-3.7499508246131565,-3.027431416061689,0.00491827677051656,0.01390417441870214
210,-3.8126187956851463,-2.9020850523462833,0.0048451031072945456,0.013724955528187768
215,-3.784850912508757,-2.9949930928788095,0.004906003996258514,0.01393677672732824
220,-3.8037276395853015,-3.041017991191936,0.004896488663403856,0.013476969683052781
225,-3.8636728411135466,-2.9025351686297722,0.00486161523681094,0.013613510418531536
230,-3.8437333259029667,-3.051728608473292,0.0048153600290784405,0.013626947481092222
235,-3.8827180451241095,-3.0485682307549244,0.004791803222642707,0.013571899985479259
240,-3.876033731819927,-2.9570858253622956,0.004911605486965814,0.013705096439106227
245,-3.8208743955778037,-3.254095293440909,0.0048363441255157595,0.01358705296821528
250,-3.9076088687647945,-3.138103764012175,0.004783803595755883,0.013147342773109989
255,-3.877603148031926,-3.1506571049960153,0.004761749764842239,0.01314485420952814
260,-3.904997494255287,-3.1894416539174206,0.004734659064723268,0.013429265564760536
265,-3.8437357242556587,-3.2971224694881798,0.00478039212133253,0.013553395201660072
270,-3.913148536543915,-3.307993133113069,0.0046801725621753954,0.013178356164572321
275,-3.896400705282239,-3.0985879988040566,0.004912197728735919,0.013169811416795992
280,-3.90413400332133,-3.1714358509711498,0.004679875937530049,0.013155140585548732
285,-3.881131057117296,-3.012004060565301,0.00488672555779736,0.013827161149454405
290,-3.9279629213222558,-3.187742737104308,0.004770966037983297,0.013470312632472009
295,-3.9742768816325977,-3.317819874241667,0.004619861628563913,0.013205174876781656
