uncertainty_type,bin_index,count,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,rmse,rmse_mean,rmse_std,rmse_ci95_low,rmse_ci95_high,rmse_n,rmv,rmv_mean,rmv_std,rmv_ci95_low,rmv_ci95_high,rmv_n,mse,mse_mean,mse_std,mse_ci95_low,mse_ci95_high,mse_n,mean_variance,mean_variance_mean,mean_variance_std,mean_variance_ci95_low,mean_variance_ci95_high,mean_variance_n,ence_term,ence_term_mean,ence_term_std,ence_term_ci95_low,ence_term_ci95_high,ence_term_n,uncertainty_min,uncertainty_min_mean,uncertainty_min_std,uncertainty_min_ci95_low,uncertainty_min_ci95_high,uncertainty_min_n,uncertainty_max,uncertainty_max_mean,uncertainty_max_std,uncertainty_max_ci95_low,uncertainty_max_ci95_high,uncertainty_max_n
aleatoric,10,3300.0,3300.0,0.0,3300.0,3300.0,5,0.040953160607467835,0.040953160607467835,0.002993037762066409,0.03723740915845039,0.04466891205648528,5,0.011948719600085669,0.011948719600085669,0.00035115700713434194,0.011512770486904012,0.012384668713267325,5,0.00168432798377718,0.00168432798377718,0.0002495236975415506,0.0013745530613037376,0.0019941029062506225,5,0.00014287054907639906,0.00014287054907639906,8.390541497128296e-06,0.00013245398597080342,0.0001532871121819947,5,10.785396797854347,10.785396797854347,1.5332148661939797,8.881964294289107,12.688829301419586,5,0.00012186727108201011,0.00012186727108201011,6.745620909011702e-06,0.00011349281921746779,0.00013024172294655244,5,0.00016784166218712925,0.00016784166218712925,1.0650639124956585e-05,0.0001546192671131037,0.0001810640572611548,5
aleatoric,11,3300.0,3300.0,0.0,3300.0,3300.0,5,0.05431951056597976,0.05431951056597976,0.0019561385375084033,0.05189103315171303,0.05674798798024649,5,0.014341670679214649,0.014341670679214649,0.00046115828453399937,0.013769158836664235,0.014914182521765063,5,0.0029536704105099267,0.0029536704105099267,0.00021017279832986137,0.0026927482498088663,0.003214592571210987,5,0.0002058536514417607,0.0002058536514417607,1.3228360687980054e-05,0.0001894311054193037,0.0002222761974642177,5,13.384593392956216,13.384593392956216,1.2336837971555847,11.853018210374708,14.916168575537723,5,0.0001678663189522922,0.0001678663189522922,1.066381961566852e-05,0.0001546275607611412,0.0001811050771434432,5,0.00025425304775126276,0.00025425304775126276,1.6705869097420536e-05,0.00023351329695607756,0.00027499279854644793,5
aleatoric,12,3300.0,3300.0,0.0,3300.0,3300.0,5,0.07303085358389869,0.07303085358389869,0.003973101291717429,0.06809838762276105,0.07796331954503632,5,0.018489150310128825,0.018489150310128825,0.0006545565427806175,0.017676541310293906,0.019301759309963744,5,0.005346134002292247,0.005346134002292247,0.0005824737628735837,0.004623013246569507,0.006069254758014987,5,0.00034219143460469435,0.00034219143460469435,2.437020170211303e-05,0.0003119366835837934,0.0003724461856255953,5,14.68175385176615,14.68175385176615,2.035461619233965,12.154799612516499,17.2087080910158,5,0.0002542738453485072,0.0002542738453485072,1.67003403091677e-05,0.0002335409583501047,0.0002750067323469097,5,0.0004641493840608746,0.0004641493840608746,3.5651121162806365e-05,0.00041988976702606116,0.000508409001095688,5
aleatoric,13,3300.0,3300.0,0.0,3300.0,3300.0,5,0.11227690750730712,0.11227690750730712,0.003608068747974754,0.10779761665158945,0.1167561983630248,5,0.027512239565273766,0.027512239565273766,0.0009402048524084718,0.026345008203549136,0.028679470926998397,5,0.012616518487476492,0.012616518487476492,0.0008129368110230111,0.01160728593725538,0.013625751037697604,5,0.0007576305140286091,0.0007576305140286091,5.112300299856613e-05,0.000694163098121736,0.0008210979299354822,5,15.689809770895101,15.689809770895101,1.1730433999637149,14.233517515442157,17.146102026348046,5,0.0004642990999855101,0.0004642990999855101,3.5640336610266005e-05,0.0004200528715945811,0.0005085453283764391,5,0.0012551528867334127,0.0012551528867334127,0.00012214123626993163,0.001103518824040718,0.0014067869494261073,5
aleatoric,14,3300.0,3300.0,0.0,3300.0,3300.0,5,0.16169603403668678,0.16169603403668678,0.005434627323606602,0.15494913474644223,0.16844293332693133,5,0.06388631143037031,0.06388631143037031,0.006944935041741122,0.05526441805777709,0.07250820480296352,5,0.02616923556251056,0.02616923556251056,0.0017337787000717706,0.02401681009073186,0.028321661034289264,5,0.0041200464863654675,0.0041200464863654675,0.0009042293395278556,0.0029974774626204985,0.0052426155101104365,5,5.625462204631135,5.625462204631135,1.600427246214258,3.6385878876622995,7.61233652159997,5,0.0012556068133562804,0.0012556068133562804,0.00012174577442785902,0.0011044637026760647,0.001406749924036496,5,0.020066107623279095,0.020066107623279095,0.005092344127542105,0.013744140920878962,0.026388074325679228,5
epistemic,0,3300.0,3300.0,0.0,3300.0,3300.0,5,0.004475143840929673,0.004475143840929673,0.0009690807446423554,0.003272064071353468,0.005678223610505878,5,0.002003268181670146,0.002003268181670146,3.8058127136744546e-05,0.001956020351105651,0.002050516012234641,5,2.077820638872006e-05,2.077820638872006e-05,8.903403617072315e-06,9.724942941591664e-06,3.183146983584845e-05,5,4.014242144524939e-06,4.014242144524939e-06,1.5383083295296497e-07,3.82326655855241e-06,4.205217730497469e-06,5,4.146074744258885,4.146074744258885,2.1057767093692776,1.531826785775403,6.760322702742368,5,4.3367035686969755e-07,4.3367035686969755e-07,1.3548462565395945e-07,2.654709440611812e-07,6.018697696782139e-07,5,5.94290904700756e-06,5.94290904700756e-06,1.6906537191148004e-07,5.733020315024092e-06,6.1527977789910285e-06,5
epistemic,1,3300.0,3300.0,0.0,3300.0,3300.0,5,0.00563292949584102,0.00563292949584102,0.0005855367466491034,0.0049060061531457895,0.006359852838536251,5,0.0027684830808619486,0.0027684830808619486,2.677254716235511e-05,0.0027352459021757272,0.00280172025954817,5,3.20041773304569e-05,3.20041773304569e-05,6.593426880156534e-06,2.3818669016984235e-05,4.018968564392956e-05,5,7.665071984444115e-06,7.665071984444115e-06,1.488327766432259e-07,7.48030131015381e-06,7.84984265873442e-06,5,3.164116961507671,3.164116961507671,0.7811851402135173,2.1943029974181436,4.133930925597198,5,5.9437751588120594e-06,5.9437751588120594e-06,1.6905845158002804e-07,5.73389501817747e-06,6.153655299446649e-06,5,9.436486470804084e-06,9.436486470804084e-06,1.6006281297669032e-07,9.237774100118416e-06,9.635198841489752e-06,5
epistemic,2,3300.0,3300.0,0.0,3300.0,3300.0,5,0.00855045469517008,0.00855045469517008,0.0020829522911436525,0.005964542451714895,0.011136366938625266,5,0.003374358126645429,0.003374358126645429,2.8013143617168435e-05,0.003339580790954494,0.003409135462336364,5,7.658122769190056e-05,7.658122769190056e-05,3.581584770017066e-05,3.2117108436079287e-05,0.00012104534694772184,5,1.1386920555830302e-05,1.1386920555830302e-05,1.89271849833438e-07,1.1151946189923452e-05,1.1621894921737152e-05,5,5.688262579844808,5.688262579844808,3.029525384611013,1.92721302665386,9.449312133035756,5,9.437501466891262e-06,9.437501466891262e-06,1.605547567238784e-07,9.238178365290462e-06,9.636824568492063e-06,5,1.3481266796588897e-05,1.3481266796588897e-05,2.520879264412639e-07,1.3168308473835485e-05,1.379422511934231e-05,5
epistemic,3,3300.0,3300.0,0.0,3300.0,3300.0,5,0.012301455501722725,0.012301455501722725,0.0013442435741569591,0.010632624232097305,0.013970286771348145,5,0.003987101249099893,0.003987101249099893,4.445400829267975e-05,0.003931913156312812,0.004042289341886975,5,0.0001527714000901941,0.0001527714000901941,3.3657932566445405e-05,0.00011098625681877886,0.00019455654336160937,5,1.589855729765656e-05,1.589855729765656e-05,3.5547187932855495e-07,1.5457251421920428e-05,1.633986317339269e-05,5,8.63586399683784,8.63586399683784,2.266524746649697,5.8220529857188135,11.449675007956866,5,1.3482980466505979e-05,1.3482980466505979e-05,2.528269904399251e-07,1.3169104621708993e-05,1.3796856311302965e-05,5,1.853484645835124e-05,1.853484645835124e-05,4.604688812673827e-07,1.7963190485786616e-05,1.910650243091586e-05,5
epistemic,4,3300.0,3300.0,0.0,3300.0,3300.0,5,0.015067346487502293,0.015067346487502293,0.0011241693719196125,0.013671729624396825,0.01646296335060776,5,0.00465515728765827,0.00465515728765827,6.343134547881847e-05,0.004576409496079015,0.004733905079237525,5,0.00022803593559585735,0.00022803593559585735,3.380412756485133e-05,0.0001860692963593558,0.0002700025748323589,5,2.1673708201309304e-05,2.1673708201309304e-05,5.938898660225134e-07,2.0936414753763097e-05,2.241100164885551e-05,5,9.51480286355588,9.51480286355588,1.494900321337646,7.658936524164284,11.370669202947477,5,1.853652320278343e-05,1.853652320278343e-05,4.601707830828813e-07,1.796523730866387e-05,1.9107809096902986e-05,5,2.5139078206848354e-05,2.5139078206848354e-05,7.311906513125046e-07,2.423133064797804e-05,2.6046825765718666e-05,5
