uncertainty_type,bin_index,count,rmse,rmv,mse,mean_variance,ence_term,uncertainty_min,uncertainty_max
aleatoric,0,3334,0.0027857325983715914,0.00286232320164612,7.760306109630138e-06,8.192894110681695e-06,0.0528003896068373,3.0221840461308602e-06,1.0470177585375495e-05
aleatoric,1,3334,0.0038816713389904314,0.003479942749657587,1.506737238393977e-05,1.2110001540894409e-05,0.24420895679150662,1.0470413144503254e-05,1.3756832231592853e-05
aleatoric,2,3334,0.004705572659387443,0.003968293854335982,2.214241405277461e-05,1.5747356114360724e-05,0.406103595547823,1.3757105989498086e-05,1.7921014659805223e-05
aleatoric,3,3334,0.005409718517075783,0.004531079639525962,2.9265054433992614e-05,2.0530682699726725e-05,0.4254301652804828,1.7921707694767974e-05,2.335418867005501e-05
aleatoric,4,3334,0.008632471710845876,0.005148136853655869,7.451956783855433e-05,2.6503313063969757e-05,1.8117076404255603,2.3358368707704358e-05,2.9759339668089524e-05
aleatoric,5,3333,0.008503477726330354,0.005780278267723858,7.230913344219645e-05,3.3411616852320724e-05,1.1641913877380632,2.9760300094494596e-05,3.733158882823773e-05
aleatoric,6,3333,0.011838304284900904,0.006466574431636809,0.0001401454483419031,4.181658487989892e-05,2.351432182814874,3.733691482921131e-05,4.660491686081514e-05
aleatoric,7,3333,0.01714376786306655,0.007224467365398191,0.0002939087765427134,5.219292871370348e-05,4.631199164065042,4.660530248656869e-05,5.8243778767064214e-05
aleatoric,8,3333,0.01882370685746852,0.008100162611610754,0.00035433193985590734,6.561263433453677e-05,4.4003614311427866,5.824770778417587e-05,7.367299258476123e-05
aleatoric,9,3333,0.021667540770553453,0.00916635463274944,0.00046948232304359607,8.402205725332712e-05,4.587608044731676,7.36783622414805e-05,9.587874956196174e-05
aleatoric,10,3333,0.03111155311266701,0.01058791781975181,0.0009679287370823004,0.00011210400375781792,7.6342031028021955,9.589222463546321e-05,0.00013144178956281394
aleatoric,11,3333,0.03847762091518924,0.012803660098727637,0.0014805273112930087,0.0001639337119237502,8.03125595046393,0.00013145837874617428,0.00020659259462263435
aleatoric,12,3333,0.061419653108106716,0.01706307632625278,0.003772373787920163,0.0002911485737155281,11.956868514856707,0.00020665493502747267,0.00042018081876449287
aleatoric,13,3333,0.1061567485577583,0.028146519204498125,0.011269255264355118,0.0007922265433291817,13.224788804725238,0.00042057689279317856,0.0014674485428258777
aleatoric,14,3333,4.865732359296757,0.6176867777676575,23.675351392307583,0.3815369554289915,61.052577228561134,0.0014682643814012408,448.54669189453125
epistemic,0,3334,0.0055876113044770305,0.0013428459895745558,3.12214000899195e-05,1.8032353517164679e-06,16.314101600881106,1.9520522087645986e-08,3.1137838050199207e-06
epistemic,1,3334,0.0126660098177056,0.002101864184737524,0.00016042780470221465,4.417833051082337e-06,35.313686562445135,3.1150507311394904e-06,5.777776095783338e-06
epistemic,2,3334,0.009820544432092257,0.0027057280996583832,9.644309294269821e-05,7.320964549280967e-06,12.173550055254731,5.7780744100455195e-06,8.973479452833999e-06
epistemic,3,3334,0.017348850471288986,0.0032795699566238582,0.0003009826126751441,1.0755579100389815e-05,26.983859340891797,8.974373486125842e-06,1.2681595762842335e-05
epistemic,4,3334,0.017006219944589934,0.0038781291561548795,0.0002892115168037685,1.5039885751818557e-05,18.22963522304671,1.2682043234235607e-05,1.753397191350814e-05
epistemic,5,3333,0.017908716212140418,0.004525834103559741,0.00032072211636698106,2.0483174332944402e-05,14.657832675433665,1.7534344806335866e-05,2.3747086743242107e-05
epistemic,6,3333,0.028184196019614926,0.005254031721462073,0.0007943489052720777,2.7604849330129717e-05,27.77570153607301,2.3751557819196023e-05,3.190934512531385e-05
epistemic,7,3333,0.02910307816733896,0.00608435863101755,0.0008469891588142415,3.7019419950837755e-05,21.879590224240506,3.1910836696624756e-05,4.255175736034289e-05
epistemic,8,3333,0.036868478748294464,0.0070263315919801,0.0013592847252134406,4.93693356404576e-05,26.532975835703215,4.2551902879495174e-05,5.691110709449276e-05
epistemic,9,3333,0.0409484376336566,0.008142202500546068,0.0016767745446374636,6.629546155989863e-05,24.292448460027394,5.69230287510436e-05,7.636680675204843e-05
epistemic,10,3333,0.056668130893405826,0.009472168823293391,0.003211277058952176,8.972198221697132e-05,34.791418999041554,7.636919326614588e-05,0.00010454819130245596
epistemic,11,3333,0.06142843655175752,0.011128850864690624,0.0037734528171932988,0.00012385132156852524,29.46760235905516,0.00010456204472575337,0.00014627932978328317
epistemic,12,3333,0.07338599176307406,0.013355649671047187,0.005385503787049974,0.00017837337813574286,29.192306964952937,0.000146282312925905,0.0002161866577807814
epistemic,13,3333,0.09115453531205314,0.01687550715814319,0.008309149307956343,0.00028478274184454204,28.177151867201854,0.00021622465283144265,0.0003805404994636774
epistemic,14,3333,4.864952661847205,9.827483226341396,23.667764402014207,96.57942656402149,0.7549398951305111,0.0003806138120125979,293197.65625
total,0,3334,0.002873525553168186,0.0033662816945982162,8.257149104710531e-06,1.1331852447387037e-05,0.2713328078486839,3.2861580621101893e-06,1.5301780877052806e-05
total,1,3334,0.0037237478593051916,0.004305994794965773,1.3866298119679997e-05,1.854159117427233e-05,0.25215166328764754,1.5302504834835418e-05,2.1928157366346568e-05
total,2,3334,0.005096546743548016,0.005071234503171327,2.5974788709169886e-05,2.5717419386155332e-05,0.010007587431307604,2.1935538825346157e-05,2.982105070259422e-05
total,3,3334,0.006860105287308367,0.005865241285870973,4.7061044552956216e-05,3.440105534148539e-05,0.3680116521368379,2.9821145290043205e-05,3.932256731786765e-05
total,4,3334,0.00761565254953324,0.006727748900719149,5.799816375521213e-05,4.5262605271127714e-05,0.2813704250516977,3.932307299692184e-05,5.169074211153202e-05
total,5,3333,0.00863318085112972,0.007677737873529281,7.453181160831287e-05,5.8947658854625916e-05,0.26437271736473705,5.169593350728974e-05,6.693524483125657e-05
total,6,3333,0.011056555233465815,0.008727857509897564,0.0001222474136306803,7.61754967130753e-05,0.6048128191554921,6.693549948977306e-05,8.633789548184723e-05
total,7,3333,0.014663758550539516,0.009925916522103544,0.00021502581482852075,9.852381880376812e-05,1.1824754403480036,8.634189725853503e-05,0.00011164940951857716
total,8,3333,0.014629672518330833,0.011308197029547879,0.00021402731799360442,0.00012787532005907547,0.673718727700769,0.00011164962779730558,0.0001455934252589941
total,9,3333,0.02135431976351342,0.012936489631838794,0.00045600697256237976,0.00016735276399467263,1.724824865019235,0.00014559589908458292,0.00019199858070351183
total,10,3333,0.026382536297848428,0.014999722388359088,0.0006960382215072899,0.00022499167172784087,2.0936177155448052,0.0001920073409564793,0.00026366737438365817
total,11,3333,0.03974443145607792,0.017831421771952096,0.0015796198317668763,0.00031795960240924725,3.9679890772216413,0.0002636697608977556,0.0003876120026689023
total,12,3333,0.06539672413542078,0.022589935932872566,0.004276731527644326,0.0005103052054512871,7.380732710461399,0.0003876322880387306,0.0006862884620204568
total,13,3333,0.09971433863989818,0.033732041653503304,0.00994294933039229,0.0011378506341136818,7.7383607586924255,0.0006864177994430065,0.0019252968486398458
total,14,3333,4.865859643756399,9.846864873144304,23.67659007273715,96.96074782996318,0.7558126293099762,0.0019254650687798858,293423.65625
