epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-1.2530769916681144,-1.2581328988075255,0.012202955372467498,0.004632692498716273
5,-1.8842224130263696,-1.90139741897583,0.012232956426149673,0.005633684613282385
10,-1.6889115379406856,-1.7034441351890564,0.014462426267363764,0.0077393737868515465
15,-1.730540083004878,-1.7444183230400085,0.01221273714372289,0.004411974039404267
20,-1.9615205902319688,-1.98765487074852,0.014750660234421838,0.008221330903993783
25,-2.0033915299635665,-2.023006319999695,0.012975802323139858,0.00800574438790066
30,-2.104043009647956,-2.1335005521774293,0.012359469087709631,0.0047491825809755
35,-1.811404025554657,-1.82646484375,0.011797274700215453,0.004574748081508027
40,-1.8145920239962063,-1.8292892813682555,0.011785751312796341,0.004669194439654711
45,-1.9028121343025794,-1.9182972192764283,0.012284757309204968,0.006944159898872277
50,-1.9169084301361672,-1.934723699092865,0.011567114699235126,0.004203249416317982
55,-1.804032252385066,-1.8189788818359376,0.011890426580753982,0.004398383994818802
60,-2.1280208009939927,-2.15295615196228,0.011277834733671518,0.0043524274878080456
65,-2.077846531684582,-2.097051239013672,0.012678922846242953,0.008379277563426282
70,-2.0332108387580283,-2.0521530866622926,0.011255682992075734,0.005038249048105576
75,-1.9550371747750503,-1.9717340469360352,0.011205190817380997,0.004159549816686698
80,-1.9604573231477005,-1.9777851104736328,0.011218232087514228,0.004256396747274067
85,-2.1029128588162935,-2.1232390880584715,0.011230450888527027,0.0054344922186080865
90,-2.7474700790185196,-2.81116464138031,0.011109825552091635,0.004570696337794041
95,-2.2014398923287026,-2.224382209777832,0.01071942684119657,0.004691201725280552
100,-2.009635773071876,-2.0266905307769774,0.011843634489554755,0.007074390790807374
105,-2.265715864988474,-2.2951154708862305,0.011944284671968933,0.005963619099278104
110,-2.34349869122872,-2.3737377882003785,0.010978318008638048,0.004668834149174896
115,-2.758493358355302,-2.802624249458313,0.010523957740579385,0.004999349605831663
120,-2.354792675605187,-2.3815974473953245,0.010598618698875881,0.0045928346750279915
125,-2.4340452221723705,-2.465385985374451,0.010512514415734092,0.004538380463287787
130,-2.202508154282203,-2.2233540773391725,0.010359267334987685,0.004364127044272136
135,-2.4190038644350493,-2.4474679231643677,0.010092452544823348,0.00452379478680786
140,-2.744306542323186,-2.793303656578064,0.010695039796656194,0.0050427931644948165
145,-2.3603249604885397,-2.3775867938995363,0.01479764017814773,0.012822192515813421
150,-2.4893395075431237,-2.518420100212097,0.010062304026847841,0.005051356379858002
155,-2.5991081191943244,-2.6351523876190184,0.010005635792688022,0.0048561009289348365
160,-2.761511045235854,-2.8024772882461546,0.009762679169244115,0.004998117619692429
165,-2.980021296097682,-3.0316501379013063,0.009904037367506684,0.005668260194513937
170,-3.0528087680156415,-3.11023063659668,0.009663785998129382,0.00474160578740458
175,-2.9620356367184564,-3.013714408874512,0.009504282006474232,0.004639139904704336
180,-3.171858516106239,-3.247804307937622,0.00968880007864168,0.0046266915560207855
185,-3.0340853003355175,-3.083807277679443,0.009351962697453135,0.005098996689559316
190,-3.3431989330511827,-3.4253822803497314,0.009205391666369855,0.004690544063881971
195,-3.19594753247041,-3.2724210023880005,0.009612988668652754,0.004646553070310984
200,-3.278696983594161,-3.3525148391723634,0.009010805548854677,0.004750615132649948
205,-3.3295928872548615,-3.407449173927307,0.009119009235458147,0.004837986705289508
210,-3.350684311756721,-3.436979293823242,0.008992025138843899,0.004719091049005292
215,-3.439613891564883,-3.5280350923538206,0.008731795467664394,0.004649811469506672
220,-3.3807181275807894,-3.4691769599914553,0.009271645243723203,0.004957779927000949
225,-3.323953042580531,-3.4082976818084716,0.009174924448254336,0.004705212823531929
230,-3.3121641204907344,-3.395550847053528,0.009411452089307243,0.004980613435251804
235,-3.33188612644489,-3.415306258201599,0.009703620341779583,0.005583102091843455
240,-3.3265617911632246,-3.4009313344955445,0.008782508843864324,0.005160557652584121
245,-3.385990435343522,-3.471675753593445,0.009179983977104966,0.005624343905001581
250,-3.2306986258580133,-3.306351923942566,0.009303024305124842,0.004553510027860154
255,-3.3469243517288794,-3.4298247575759886,0.008733556493041717,0.004503014464232846
260,-3.295115805589236,-3.368589925765991,0.008706314942602315,0.004859612902570456
265,-3.3557547064927906,-3.4396559715271,0.008968331491375055,0.0044420258648441985
270,-3.502292811870575,-3.5892554998397825,0.008477395344515238,0.004840775978465612
275,-3.3262097175304706,-3.4002415895462037,0.00930735496500197,0.0050624939251056765
280,-3.3911548880430367,-3.4702605247497558,0.009058702409001277,0.005874248343369197
285,-3.5886162409415614,-3.6853870868682863,0.00841869945101942,0.0045841552099536815
290,-3.352902125395261,-3.4234357118606566,0.008812102558810122,0.004639364492005436
295,-3.454364603299361,-3.5419681787490847,0.009009835538507165,0.00473414596941574
