epoch,au_var,eu_var,tu_var,rmse_energy
0,0.012785051777385748,4.9268040731056735e-05,0.012834319823349897,0.012202955372467498
10,0.004844820105399077,0.00037296681884282196,0.005217786907003476,0.014462426267363764
20,0.0028505343209522275,7.326900841480193e-05,0.002923803321587352,0.014750660234421838
30,0.0021362564777239012,7.558013989742344e-05,0.002211836609058082,0.012359469087709631
40,0.003974141166187249,0.00011044629612185347,0.004084587469696999,0.011785751312796341
50,0.0032119684512368764,9.835175873237088e-05,0.003310320216517609,0.011567114699235126
60,0.0020677895159818805,6.357561707353363e-05,0.0021313651339509164,0.011277834733671518
70,0.002302818867163016,0.0002980791950204338,0.002600898061735699,0.011255682992075734
80,0.002899184669009768,0.0001362548761580211,0.0030354395437125975,0.011218232087514228
90,0.0004860808884796615,7.468877383171975e-05,0.0005607696617237078,0.011109825552091635
100,0.002666725879176878,7.11166128894547e-05,0.0027378425002098083,0.011843634489554755
110,0.0013360726467978497,3.5823051327427564e-05,0.0013718956982931838,0.010978312543440125
120,0.0012801971823836748,7.2731476561435e-05,0.001352928657657825,0.010598618698875881
130,0.0017648073584915927,9.994038913506442e-05,0.0018647477451640253,0.010359267334987685
140,0.0005735706054390623,1.2725316932679002e-05,0.000586295923522602,0.010695039796656194
150,0.0009702805877448274,5.891306273742185e-05,0.0010291936475998508,0.010062304026847841
160,0.0005420334921487106,4.222676420445518e-05,0.0005842602587878131,0.009762679169244115
170,0.00025714556708967743,6.317272365357405e-05,0.0003203182905473603,0.009663785998129382
180,0.00017850707193317177,6.137468592966727e-05,0.0002398817579467924,0.00968880007864168
190,0.00014641744917473542,2.830532289758244e-05,0.00017472277277892528,0.009205391666369855
200,0.00013545196253779489,5.917633363703946e-05,0.0001946282964826633,0.009010805548854677
210,0.0001467216463284925,2.8317271251300833e-05,0.00017503891828640078,0.008992025138843899
220,0.00011879381753925163,3.950333161460899e-05,0.00015829714774064576,0.009271645243723203
230,0.00014559743397582608,3.9988657898412876e-05,0.00018558609288167924,0.009411452089307243
240,0.00014932231127974004,3.7670370833299015e-05,0.00018699268313447157,0.00878249416099106
250,0.00018815441743264764,3.9778677329685216e-05,0.00022793309483229397,0.009303024305124842
260,0.00015484705089385478,4.869989967958715e-05,0.000203546949957784,0.008706314942602315
270,9.036321148764378e-05,4.0301763510797174e-05,0.0001306649762577413,0.008477395344515238
280,0.00011574756303721538,3.2918934882148345e-05,0.00014866649989226762,0.009058702409001277
290,0.00014280265375138978,4.101284636048009e-05,0.00018381550068555114,0.008812102558810122
