uncertainty_type,bin_index,count,rmse,rmv,mse,mean_variance,ence_term,uncertainty_min,uncertainty_max
aleatoric,0,3334,0.0018675846962909377,0.0017569034612406889,3.487872597820114e-06,3.0867097721195124e-06,0.12996454325705523,6.903428584337234e-07,4.67823286141668e-06
aleatoric,1,3334,0.0026403726351441116,0.002373649657723216,6.971567652417859e-06,5.634212697609541e-06,0.23736323539502255,4.67823286141668e-06,8.085274386927079e-06
aleatoric,2,3334,0.003040527545703428,0.003010305563191909,9.244807756181312e-06,9.061939583784156e-06,0.020179804853741146,8.085274386927079e-06,9.877925793954008e-06
aleatoric,3,3334,0.003588395256411918,0.0033239437340627062,1.2876580516239556e-05,1.1048601947214726e-05,0.1654488574896709,9.877925793954008e-06,1.2824668159381042e-05
aleatoric,4,3334,0.00400533814809936,0.003617780746406322,1.604273368062001e-05,1.3088337529068282e-05,0.22572738095959258,1.2824668159381042e-05,1.4765242590232099e-05
aleatoric,5,3333,0.004482456487816849,0.004097231081255263,2.0092416165171355e-05,1.678730253320417e-05,0.19688175783035358,1.4765242590232099e-05,1.7579536991737164e-05
aleatoric,6,3333,0.004876173476341745,0.00437248032050334,2.377706777137874e-05,1.9118584153188988e-05,0.24366258405242386,1.7579536991737164e-05,2.183876000344753e-05
aleatoric,7,3333,0.005808548110488858,0.004757328090428059,3.3739231151863685e-05,2.263217055997588e-05,0.4907642668410343,2.183876000344753e-05,2.2757410670744887e-05
aleatoric,8,3333,0.006176260075534703,0.005429627024077424,3.814618852064394e-05,2.9480849620591863e-05,0.2939311116053957,2.2757410670744887e-05,3.995974922831031e-05
aleatoric,9,3333,0.007319473047612004,0.006584813971185715,5.3574685694718554e-05,4.335977503512259e-05,0.2355849552107134,3.995974922831031e-05,4.7082514909829964e-05
aleatoric,10,3333,0.008256584982348363,0.0076345261086832395,6.817119557074052e-05,5.828598890416605e-05,0.16959833490734366,4.7082514909829964e-05,6.66357186578569e-05
aleatoric,11,3333,0.009167569663740214,0.008398915838627074,8.404433353952985e-05,7.054178726434071e-05,0.19141202397652826,6.66357186578569e-05,7.803868235013133e-05
aleatoric,12,3333,0.013213773781855797,0.010446493564619356,0.00017460381755805967,0.00010912922779563361,0.5999729960981707,7.803868235013133e-05,0.00012927060015499592
aleatoric,13,3333,0.014811336038643815,0.012645156507419934,0.00021937567524962909,0.00015989998309714467,0.37195558748965535,0.00012927060015499592,0.0001845653914819354
aleatoric,14,3333,0.08077559681876657,0.04332029055087709,0.006524697041427932,0.0018766475734124108,2.4767833523284923,0.0001845653914819354,0.08995157107710838
