metric,bin_index,bin_left,bin_right,bin_center,density_mean,density_std,density_ci95_low,density_ci95_high,density_n
aleatoric_var,0,5.0193066272186115e-06,0.0006343322719112621,0.00031967578926924036,1566.4477183318784,2.658885744930225,1563.146804897136,1569.7486317666207,5
aleatoric_var,1,0.0006343322719112621,0.0012636452371953056,0.0009489887545532838,8.68672181924499,1.9042563541072348,6.32265431673894,11.05078932175104,5
aleatoric_var,2,0.0012636452371953056,0.001892958202479349,0.0015783017198373272,3.3514181741654747,0.7506584448057434,2.419502032192577,4.283334316138372,5
aleatoric_var,3,0.001892958202479349,0.0025222711677633926,0.0022076146851213708,2.5296144839486523,0.7261658652530703,1.6281050208076944,3.43112394708961,5
aleatoric_var,4,0.0025222711677633926,0.003151584133047436,0.0028369276504054144,1.5087802125074448,0.39119324650740267,1.0231275117703305,1.994432913244559,5
aleatoric_var,5,0.003151584133047436,0.0037808970983314793,0.0034662406156894575,1.0914580260692162,0.42768823181933946,0.5604980805410852,1.622417971597347,5
aleatoric_var,6,0.0037808970983314793,0.004410210063615523,0.004095553580973501,0.8025426662273641,0.32421134483238134,0.4000456481085243,1.205039684346204,5
aleatoric_var,7,0.004410210063615523,0.0050395230288995665,0.004724866546257545,0.7254985702695373,0.19341111752734938,0.4853854486388367,0.965611691900238,5
aleatoric_var,8,0.0050395230288995665,0.00566883599418361,0.005354179511541588,0.4237425277680483,0.10980473107511769,0.2874238037705104,0.5600612517655863,5
aleatoric_var,9,0.00566883599418361,0.006298148959467654,0.005983492476825632,0.449423893087324,0.16525364927677041,0.24426728112007545,0.6545805050545725,5
aleatoric_var,10,0.006298148959467654,0.006927461924751697,0.0066128054421096755,0.3338577491505835,0.07731114735114356,0.23787867015731323,0.4298368281438538,5
aleatoric_var,11,0.006927461924751697,0.00755677489003574,0.007242118407393718,0.35311877314004075,0.13807466111134845,0.18170392211494962,0.5245336241651319,5
aleatoric_var,12,0.00755677489003574,0.008186087855319784,0.007871431372677762,0.21187126388402416,0.13352149099404276,0.04610901393046812,0.3776335138375802,5
aleatoric_var,13,0.008186087855319784,0.008815400820603827,0.008500744337961805,0.2375526292032998,0.1464063081001569,0.05579433053991595,0.41931092786668367,5
aleatoric_var,14,0.008815400820603827,0.00944471378588787,0.009130057303245849,0.13482716792619717,0.133135031454136,-0.030455306057407927,0.30010964190980227,5
aleatoric_var,15,0.00944471378588787,0.010074026751171914,0.009759370268529893,0.07704409595782696,0.1391896832094571,-0.0957550159106266,0.24984320782628053,5
aleatoric_var,16,0.010074026751171914,0.010703339716455958,0.010388683233813936,0.07704409595782696,0.17227583582671785,-0.13683031442110064,0.29091850633675453,5
aleatoric_var,17,0.010703339716455958,0.011332652681740002,0.01101799619909798,0.07704409595782696,0.17227583582671785,-0.13683031442110064,0.29091850633675453,5
aleatoric_var,18,0.011332652681740002,0.011961965647024045,0.011647309164382023,0.09630511994728372,0.21534479478339735,-0.17103789302637587,0.36364813292094333,5
aleatoric_var,19,0.011961965647024045,0.012591278612308089,0.012276622129666067,0.05136273063855131,0.1148505572178119,-0.0912202096140671,0.19394567089116974,5
aleatoric_var,20,0.012591278612308089,0.013220591577592132,0.01290593509495011,0.08346443728764588,0.18663215547894438,-0.1482328406228591,0.31516171519815084,5
aleatoric_var,21,0.013220591577592132,0.013849904542876176,0.013535248060234154,0.03210170664909457,0.07178159826113245,-0.057012631008791954,0.1212160443069811,5
aleatoric_var,22,0.013849904542876176,0.01447921750816022,0.014164561025518198,0.07062375462800805,0.15791951617449138,-0.12542778821934228,0.26667529747535834,5
aleatoric_var,23,0.01447921750816022,0.015108530473444261,0.014793873990802241,0.07062375462800824,0.1579195161744918,-0.1254277882193426,0.2666752974753591,5
aleatoric_var,24,0.015108530473444261,0.015737843438728305,0.015423186956086283,0.06420341329818914,0.1435631965222649,-0.11402526201758391,0.2424320886139622,5
aleatoric_var,25,0.015737843438728305,0.01636715640401235,0.016052499921370325,0.05136273063855131,0.1148505572178119,-0.0912202096140671,0.19394567089116974,5
aleatoric_var,26,0.01636715640401235,0.016996469369296392,0.016681812886654372,0.06420341329818914,0.1435631965222649,-0.11402526201758391,0.2424320886139622,5
aleatoric_var,27,0.016996469369296392,0.017625782334580436,0.017311125851938412,0.06420341329818914,0.1435631965222649,-0.11402526201758391,0.2424320886139622,5
aleatoric_var,28,0.017625782334580436,0.01825509529986448,0.01794043881722246,0.05778307196837022,0.1292068768700384,-0.10262273581582552,0.21818887975256596,5
aleatoric_var,29,0.01825509529986448,0.018884408265148523,0.0185697517825065,0.03210170664909457,0.07178159826113245,-0.057012631008791954,0.1212160443069811,5
aleatoric_var,30,0.018884408265148523,0.019513721230432567,0.019199064747790547,0.05778307196837022,0.1292068768700384,-0.10262273581582552,0.21818887975256596,5
aleatoric_var,31,0.019513721230432567,0.02014303419571661,0.019828377713074587,0.05136273063855131,0.1148505572178119,-0.0912202096140671,0.19394567089116974,5
