epoch,train_loss,train_loss_mean,train_loss_std,train_loss_ci95_low,train_loss_ci95_high,train_loss_n,val_loss,val_loss_mean,val_loss_std,val_loss_ci95_low,val_loss_ci95_high,val_loss_n,train_rmse_e_atom,train_rmse_e_atom_mean,train_rmse_e_atom_std,train_rmse_e_atom_ci95_low,train_rmse_e_atom_ci95_high,train_rmse_e_atom_n,val_rmse_e_atom,val_rmse_e_atom_mean,val_rmse_e_atom_std,val_rmse_e_atom_ci95_low,val_rmse_e_atom_ci95_high,val_rmse_e_atom_n
50,-3.4492446579730514,-3.4492446579730514,0.02577312623117452,-3.4812410906118023,-3.4172482253343004,5,-3.352127394491434,-3.352127394491434,0.027112957559507822,-3.385787180751309,-3.318467608231559,5,55.8116674153052,55.8116674153052,124.75545205525412,-99.06785252335817,210.6911873539686,5,0.14218317211740814,0.14218317211740814,0.26242974888876186,-0.1836141606317351,0.4679805048665514,5
55,-3.4651105217756033,-3.4651105217756033,0.035405260447046304,-3.509064911351405,-3.4211561321998016,5,-3.3647832055699824,-3.3647832055699824,0.03177866143418758,-3.4042352996158636,-3.3253311115241013,5,0.01725670805905106,0.01725670805905106,0.0010914564549100202,0.015901703135534375,0.01861171298256775,5,0.019033674000473528,0.019033674000473528,0.0025220215504643054,0.015902672664853547,0.02216467533609351,5
60,-3.524100819341779,-3.524100819341779,0.036638444749531346,-3.5695861639950404,-3.478615474688518,5,-3.4125720868015295,-3.4125720868015295,0.03410573797222807,-3.4549131647846623,-3.3702310088183967,5,0.2976363060039901,0.2976363060039901,0.6282191781814072,-0.48227577903983326,1.0775483910478134,5,0.8453025940973712,0.8453025940973712,1.848018513273215,-1.4489476006496385,3.1395527888443806,5
65,-3.5499821131911276,-3.5499821131911276,0.04941546758739442,-3.6113296837493305,-3.4886345426329246,5,-3.4348472985702756,-3.4348472985702756,0.04027940901844341,-3.4848527727152177,-3.3848418244253335,5,0.027226380342399565,0.027226380342399565,0.02357434275809632,-0.002040339701437535,0.056493100386236665,5,0.04555392803157403,0.04555392803157403,0.05950308014161822,-0.02831705985217768,0.11942491591532574,5
70,-3.5633006436007024,-3.5633006436007024,0.030456429673028786,-3.6011112332710855,-3.5254900539303193,5,-3.4461869182878737,-3.4461869182878737,0.02832052398059702,-3.48134585592359,-3.4110279806521575,5,0.017787710491223924,0.017787710491223924,0.0024541610248968162,0.014740955618981137,0.02083446536346671,5,0.018484286377003376,0.018484286377003376,0.0022328509827013307,0.01571228016326139,0.021256292590745362,5
75,-3.5913962730726006,-3.5913962730726006,0.04960150026375518,-3.652974796676406,-3.529817749468795,5,-3.4671969642829894,-3.4671969642829894,0.03741671625710298,-3.513648505727564,-3.4207454228384147,5,0.016377214533264736,0.016377214533264736,0.000830007562637373,0.015346789243396032,0.01740763982313344,5,0.018234007523344593,0.018234007523344593,0.0021870683620477866,0.015518838828056023,0.020949176218633164,5
80,-3.604293550138712,-3.604293550138712,0.01940975371469199,-3.628390078891041,-3.5801970213863834,5,-3.4780189079666144,-3.4780189079666144,0.01903636240654155,-3.5016518845005598,-3.454385931432669,5,0.01706993932587785,0.01706993932587785,0.0024026523408378353,0.01408713067905689,0.020052747972698813,5,0.01936039123450616,0.01936039123450616,0.003652848864190521,0.014825507434447875,0.023895275034564442,5
85,-3.6255272631658313,-3.6255272631658313,0.04095457489356968,-3.676370932074175,-3.5746835942574875,5,-3.4922961788463596,-3.4922961788463596,0.03527870747321232,-3.5360934573419533,-3.448498900350766,5,0.016882102836559266,0.016882102836559266,0.0006754829099055849,0.01604351448559395,0.017720691187524583,5,0.0479330764673141,0.0479330764673141,0.06615730540787787,-0.034198898794733236,0.13006505172936145,5
90,-3.6252535502206085,-3.6252535502206085,0.04882959784100141,-3.685873784028609,-3.564633316412608,5,-3.4910431503140926,-3.4910431503140926,0.03746263224540407,-3.5375516948483794,-3.444534605779806,5,0.01610183059660944,0.01610183059660944,0.0010087866885676554,0.01484945728969638,0.017354203903522502,5,0.018032197598984938,0.018032197598984938,0.0024805178341032177,0.014952721672152933,0.021111673525816943,5
95,-3.6865618153134583,-3.6865618153134583,0.02704997402554949,-3.7201434097240567,-3.65298022090286,5,-3.540431460857987,-3.540431460857987,0.022392072642386913,-3.5682304340022517,-3.5126324877137227,5,0.015927916867727,0.015927916867727,0.000954771023332245,0.014742602115474323,0.017113231619979682,5,0.01812742586473495,0.01812742586473495,0.0023275636699938086,0.015237837170241238,0.02101701455922866,5
100,-3.7085175941742663,-3.7085175941742663,0.019905672352385065,-3.733229788528933,-3.6838053998195996,5,-3.554400353627801,-3.554400353627801,0.014096241634921888,-3.571900343418942,-3.53690036383666,5,0.016035712850091716,0.016035712850091716,0.0006450787885614669,0.01523487014984031,0.01683655555034312,5,0.018096089800505852,0.018096089800505852,0.0024447278700546462,0.01506104585928366,0.021131133741728043,5
105,-3.717912966001272,-3.717912966001272,0.02695122839549773,-3.751371971174074,-3.68445396082847,5,-3.562683748468161,-3.562683748468161,0.02435352040760488,-3.5929177902467577,-3.5324497066895644,5,0.016569052158038604,0.016569052158038604,0.0019608060871806983,0.01413478014449284,0.019003324171584367,5,0.03719679572595523,0.03719679572595523,0.03772573386100909,-0.00963838024005409,0.08403197169196455,5
110,-3.723825606688261,-3.723825606688261,0.03166525477123482,-3.763136910337998,-3.684514303038524,5,-3.562127631801367,-3.562127631801367,0.026165646136295913,-3.5946113641410133,-3.5296438994617207,5,0.015561125850403734,0.015561125850403734,0.0007105215471818266,0.014679038259675765,0.016443213441131702,5,0.022610325195211035,0.022610325195211035,0.011137824898487515,0.00878310606354032,0.03643754432688175,5
115,-3.7049837734758855,-3.7049837734758855,0.044605784009715176,-3.7603602904945777,-3.6496072564571933,5,-3.5473617417252066,-3.5473617417252066,0.0364845260193035,-3.59265600167111,-3.502067481779303,5,0.01597755757370992,0.01597755757370992,0.0014903681802413444,0.014127317728597537,0.017827797418822303,5,0.02032309904304178,0.02032309904304178,0.006414177090960331,0.012360123058557179,0.028286075027526378,5
120,-3.7687860007606746,-3.7687860007606746,0.029983780403155257,-3.8060098129330693,-3.73156218858828,5,-3.5955893406283854,-3.5955893406283854,0.023980139277099563,-3.6253598428237885,-3.5658188384329823,5,0.016880571232712117,0.016880571232712117,0.002834400959403952,0.013361761812569562,0.02039938065285467,5,0.018272230905850607,0.018272230905850607,0.002736646875530808,0.01487477975368668,0.021669682058014533,5
125,-3.7675117841340304,-3.7675117841340304,0.03971963994506835,-3.816822324599261,-3.7182012436688,5,-3.592682749042511,-3.592682749042511,0.0306561827784237,-3.6307413251901193,-3.554624172894903,5,0.015782092502972904,0.015782092502972904,0.001222971686527861,0.014263816030180985,0.017300368975764823,5,0.020421205452539785,0.020421205452539785,0.005579807007884769,0.013494070674102767,0.027348340230976802,5
130,-3.7677724983433487,-3.7677724983433487,0.03252169213999684,-3.8081470389606586,-3.7273979577260388,5,-3.5895877112233636,-3.5895877112233636,0.022463837728476113,-3.6174757782060034,-3.561699644240724,5,0.022117312482821373,0.022117312482821373,0.015491353012860374,0.002885340827029244,0.0413492841386135,5,0.032655742358378585,0.032655742358378585,0.03502049287292432,-0.010820971763675448,0.07613245648043263,5
135,-3.738477198604226,-3.738477198604226,0.041923620948198126,-3.79052390421571,-3.686430492992742,5,-3.5701106187182665,-3.5701106187182665,0.02801963278148432,-3.6048960104791963,-3.5353252269573368,5,0.015539736368351228,0.015539736368351228,0.0007805195065246072,0.014570748765150103,0.016508723971552355,5,0.017847479192287616,0.017847479192287616,0.002316420560059682,0.014971724278112034,0.0207232341064632,5
140,-3.7996967892987725,-3.7996967892987725,0.027408454331748898,-3.833723424441595,-3.76567015415595,5,-3.613037010914087,-3.613037010914087,0.019879261611459493,-3.6377164172598255,-3.588357604568348,5,0.015317613579036743,0.015317613579036743,0.0008651872110977759,0.014243513988963948,0.016391713169109538,5,0.020735073630479058,0.020735073630479058,0.006780973150956345,0.012316733196972903,0.029153414063985212,5
145,-3.814220409325361,-3.814220409325361,0.014749329512836607,-3.8325311848203953,-3.7959096338303264,5,-3.6226935690474513,-3.6226935690474513,0.011315391253407197,-3.636741230583475,-3.6086459075114274,5,0.015175884384551416,0.015175884384551416,0.0009936437519441738,0.013942310502561825,0.016409458266541006,5,0.01727363935478058,0.01727363935478058,0.002361488229410384,0.014341934509128658,0.0202053442004325,5
150,-3.8367215722898242,-3.8367215722898242,0.03262087799516785,-3.877219248668983,-3.7962238959106656,5,-3.6384439240926496,-3.6384439240926496,0.024820843189051915,-3.669258130720594,-3.607629717464705,5,0.01509179542621831,0.01509179542621831,0.0009739546765866971,0.01388266484100786,0.01630092601142876,5,0.01732509360542344,0.01732509360542344,0.0023621666869677233,0.014392546478500053,0.02025764073234683,5
155,-3.8517270913573505,-3.8517270913573505,0.0335889103637885,-3.893426545984009,-3.810027636730692,5,-3.6452681618744136,-3.6452681618744136,0.022207358174895185,-3.6728378184831714,-3.617698505265656,5,0.014916331837323372,0.014916331837323372,0.0010410798400498163,0.013623867715007322,0.01620879595963942,5,0.017194573594657255,0.017194573594657255,0.0025102077165074653,0.014078238719714762,0.02031090846959975,5
160,-3.877016091375232,-3.877016091375232,0.03098827166297993,-3.9154869442303486,-3.8385452385201155,5,-3.661932708741426,-3.661932708741426,0.022555224059390717,-3.6899342286499928,-3.6339311888328596,5,0.015176727734365767,0.015176727734365767,0.0012666333290077883,0.01360424686316383,0.0167492086055677,5,0.017658442772217,0.017658442772217,0.003061228305472374,0.013858035154245952,0.021458850390188043,5
165,-3.8693582615091797,-3.8693582615091797,0.038610165870314066,-3.917291428807535,-3.8214250942108245,5,-3.65424451372087,-3.65424451372087,0.0232554912118451,-3.6831153907486183,-3.625373636693122,5,0.01991007706289421,0.01991007706289421,0.011255473687563935,0.005936801084221321,0.033883353041567095,5,0.017205863917279463,0.017205863917279463,0.002479956901758015,0.01412708436828836,0.020284643466270565,5
170,-3.8822419348083734,-3.8822419348083734,0.027782907730337297,-3.916733440717622,-3.8477504288991247,5,-3.6616903599286075,-3.6616903599286075,0.019792772576538203,-3.6862623931697014,-3.6371183266875136,5,0.014960554592314245,0.014960554592314245,0.000937754317680538,0.013796365483541313,0.01612474370108718,5,0.01731652383090266,0.01731652383090266,0.0024102478729359287,0.014324285597272857,0.020308762064532464,5
175,-3.8935577540643216,-3.8935577540643216,0.027664268894301108,-3.9279019740179777,-3.8592135341106655,5,-3.6697124489271635,-3.6697124489271635,0.011897620971033793,-3.6844829282452918,-3.6549419696090353,5,0.02197118150587602,0.02197118150587602,0.015436891282396446,0.002806822179086923,0.041135540832665116,5,0.01710580330481184,0.01710580330481184,0.0022022059122532188,0.014371841871648968,0.019839764737974715,5
180,-3.915258663335919,-3.915258663335919,0.019440204827926313,-3.939392996077746,-3.8911243305940926,5,-3.681410347160697,-3.681410347160697,0.015742617677827385,-3.700954255088985,-3.6618664392324094,5,0.03519404340974195,0.03519404340974195,0.04518666458497987,-0.02090361647811176,0.09129170329759566,5,0.017085190245147958,0.017085190245147958,0.0023679842157098884,0.014145420860247285,0.02002495963004863,5
185,-3.942195450595379,-3.942195450595379,0.03136704264722131,-3.98113653434814,-3.903254366842618,5,-3.6981744173586373,-3.6981744173586373,0.02288683900003971,-3.7265876255899673,-3.6697612091273073,5,0.014788270177739473,0.014788270177739473,0.0009934164292306879,0.013554978508928995,0.016021561846549952,5,0.017100479106181142,0.017100479106181142,0.00239784856328905,0.01412363418077188,0.020077324031590404,5
190,-3.943753488945842,-3.943753488945842,0.029215725000659127,-3.9800237872632094,-3.907483190628475,5,-3.6942611003041264,-3.6942611003041264,0.01684335830152629,-3.71517153912599,-3.673350661482263,5,0.014814320785192176,0.014814320785192176,0.0010481193231381503,0.013513117391418437,0.016115524178965914,5,0.017194366323480204,0.017194366323480204,0.002542731248963974,0.01403765462323197,0.020351078023728437,5
195,-3.96568957477355,-3.96568957477355,0.02024567586823265,-3.9908238715729945,-3.9405552779741053,5,-3.709185355297327,-3.709185355297327,0.01900257946193777,-3.7327763914899394,-3.6855943191047142,5,0.01471961449763308,0.01471961449763308,0.0010756559044022992,0.013384225403621932,0.016055003591644225,5,0.01724863611952154,0.01724863611952154,0.0024852004979218174,0.014163346829727749,0.02033392540931533,5
200,-3.9942020284616944,-3.9942020284616944,0.03966247176327911,-4.043441596633487,-3.944962460289902,5,-3.724017504526376,-3.724017504526376,0.03402293725107231,-3.7662557883170957,-3.6817792207356566,5,0.014796141165679377,0.014796141165679377,0.001113658729517832,0.013413572896624242,0.01617870943473451,5,0.01732282599160852,0.01732282599160852,0.0027276350376149276,0.013936562720272105,0.020709089262944937,5
205,-3.999488276192069,-3.999488276192069,0.03591210091942042,-4.044071890445058,-3.9549046619390804,5,-3.7274761861282584,-3.7274761861282584,0.022540157610457284,-3.755459001568687,-3.6994933706878297,5,0.014543608263389443,0.014543608263389443,0.0010566595866214204,0.013231802431913402,0.015855414094865485,5,0.017014718550282776,0.017014718550282776,0.002381500114609312,0.01405816965075091,0.01997126744981464,5
210,-3.975899141540885,-3.975899141540885,0.060529274014169604,-4.051044113140189,-3.900754169941581,5,-3.7063670971167086,-3.7063670971167086,0.03353759529275303,-3.7480028458817265,-3.664731348351691,5,0.01629856757348052,0.01629856757348052,0.00305909510380722,0.012500808250589076,0.020096326896371964,5,0.01706167865399254,0.01706167865399254,0.0023978263734975554,0.014084861276431469,0.020038496031553613,5
215,-4.058628896876812,-4.058628896876812,0.052876365007044214,-4.1242730502462805,-3.9929847435073427,5,-3.7564179150032997,-3.7564179150032997,0.029806560202587238,-3.793421714509833,-3.7194141154967664,5,0.014607349574336617,0.014607349574336617,0.0009677085421229383,0.013405973346080367,0.015808725802592866,5,0.017020757115381462,0.017020757115381462,0.002354204737882741,0.014098094469109966,0.01994341976165296,5
220,-4.0422256795837885,-4.0422256795837885,0.02977341048689057,-4.079188324880477,-4.0052630342871005,5,-3.746901455988288,-3.746901455988288,0.015660488816970616,-3.766343403815169,-3.727459508161407,5,0.014652261425208622,0.014652261425208622,0.0010943641595123187,0.013293646688369083,0.01601087616204816,5,0.0170967000049906,0.0170967000049906,0.0024507577207461525,0.01405417021553479,0.020139229794446413,5
225,-4.070267922858119,-4.070267922858119,0.04153065185483285,-4.121826771117251,-4.018709074598987,5,-3.760164150329828,-3.760164150329828,0.02270280631206564,-3.7883488884310204,-3.731979412228636,5,0.016617044274477678,0.016617044274477678,0.0039515481227297075,0.011711335817008076,0.02152275273194728,5,0.017067626468933766,0.017067626468933766,0.0024034298785482276,0.014083852536304963,0.02005140040156257,5
230,-4.090848226704479,-4.090848226704479,0.027520999113547752,-4.125014582248209,-4.056681871160748,5,-3.770525763070583,-3.770525763070583,0.01135884748309075,-3.7846273739922314,-3.7564241521489343,5,0.02106295222402581,0.02106295222402581,0.012603160908962619,0.0054165698084073614,0.036709334639644264,5,0.016848256299800014,0.016848256299800014,0.0023001996971765033,0.013992639018208415,0.019703873581391612,5
235,-4.112407745601654,-4.112407745601654,0.03137978977720191,-4.151364654469386,-4.073450836733922,5,-3.7826425581932073,-3.7826425581932073,0.018558396758031104,-3.805682157131473,-3.7596029592549414,5,0.014899162789531373,0.014899162789531373,0.0007238212940712335,0.014000564029314598,0.01579776154974815,5,0.017128840561621138,0.017128840561621138,0.0024811126347118097,0.014048626210686616,0.02020905491255566,5
240,-4.107743957424759,-4.107743957424759,0.026313451816417588,-4.140411185334373,-4.075076729515145,5,-3.77700388348043,-3.77700388348043,0.018701939353132344,-3.8002216855180695,-3.75378608144279,5,0.014519960580954625,0.014519960580954625,0.0011819465228303757,0.013052615410596345,0.015987305751312905,5,0.017003740882345603,0.017003740882345603,0.0025426439201773642,0.013847137597724294,0.02016034416696691,5
245,-4.113161862041116,-4.113161862041116,0.03131699454078124,-4.152040812824363,-4.0742829112578685,5,-3.77372518599391,-3.77372518599391,0.0240950238301143,-3.803638313334156,-3.743812058653664,5,0.01442945980018664,0.01442945980018664,0.0011069494790145774,0.013055220830412405,0.015803698769960874,5,0.01685175552954428,0.01685175552954428,0.0024476020300999964,0.013813143419390652,0.019890367639697905,5
250,-4.156340941816211,-4.156340941816211,0.02103736512484766,-4.182458093071995,-4.130223790560427,5,-3.8003093435740474,-3.8003093435740474,0.012875479686741772,-3.816293800205084,-3.784324886943011,5,0.01445668858446487,0.01445668858446487,0.001032315268078824,0.013175105370974624,0.015738271797955117,5,0.01692928878590666,0.01692928878590666,0.0024504494897779634,0.01388714165439162,0.0199714359174217,5
255,-4.15655651590085,-4.15655651590085,0.041372760100379984,-4.207919347082339,-4.105193684719361,5,-3.7937934779649973,-3.7937934779649973,0.02596303150632111,-3.8260256713449743,-3.7615612845850204,5,0.014324736539943544,0.014324736539943544,0.0010112629152869363,0.013069289084372262,0.015580183995514826,5,0.016856440517119115,0.016856440517119115,0.0023486452547652427,0.013940679774228675,0.019772201260009555,5
260,-4.191529774904131,-4.191529774904131,0.020431454296868417,-4.216894709109542,-4.166164840698721,5,-3.8152820157027243,-3.8152820157027243,0.006749920079781648,-3.8236618048370534,-3.806902226568395,5,0.014286597171873621,0.014286597171873621,0.0011165901456149862,0.01290038965250607,0.015672804691241174,5,0.01676288049921211,0.01676288049921211,0.002397370065615357,0.013786629611889138,0.019739131386535082,5
265,-4.213189014675975,-4.213189014675975,0.020831097887873327,-4.239050092388556,-4.187327936963394,5,-3.82279961868763,-3.82279961868763,0.0050726304415033285,-3.829097111539953,-3.816502125835307,5,0.014395579630769744,0.014395579630769744,0.0011847163320411072,0.012924795839382783,0.015866363422156703,5,0.016816781515719213,0.016816781515719213,0.0025109562222601087,0.013699517397126595,0.01993404563431183,5
270,-4.212546944875836,-4.212546944875836,0.024895198067249248,-4.243453460478262,-4.1816404292734095,5,-3.81853225715518,-3.81853225715518,0.01340263514101991,-3.835171158801217,-3.801893355509143,5,0.014281000929470797,0.014281000929470797,0.0011899193922890658,0.012803757721199524,0.015758244137742072,5,0.01676990053154066,0.01676990053154066,0.002388973235913053,0.013804074013909552,0.019735727049171765,5
275,-4.211781433376551,-4.211781433376551,0.024050837918922482,-4.241639705457161,-4.18192316129594,5,-3.8163974233627322,-3.8163974233627322,0.01500077866529434,-3.8350203641650142,-3.7977744825604502,5,0.021777426067145403,0.021777426067145403,0.016479325995907068,0.0013189205901390291,0.04223593154415178,5,0.016757009376102423,0.016757009376102423,0.0023039613227750977,0.013896722168208597,0.01961729658399625,5
280,-4.255666589416028,-4.255666589416028,0.024333954849377407,-4.285876341240032,-4.225456837592024,5,-3.8347619905745987,-3.8347619905745987,0.008175185270695407,-3.8449111964752287,-3.8246127846739686,5,0.014302388449401371,0.014302388449401371,0.0010371307122307501,0.013014827030820646,0.015589949867982096,5,0.016755512003275748,0.016755512003275748,0.0023754900021922872,0.013806424447601735,0.01970459955894976,5
285,-4.268509233326554,-4.268509233326554,0.018061469890927575,-4.290931914981017,-4.246086551672092,5,-3.841431086661815,-3.841431086661815,0.005108668522095896,-3.8477733195277386,-3.8350888537958916,5,0.014211228298495499,0.014211228298495499,0.0010858727278113178,0.012863155376412565,0.015559301220578432,5,0.016734492629384055,0.016734492629384055,0.0024467617953658123,0.013696923641195218,0.019772061617572893,5
290,-4.262793977761268,-4.262793977761268,0.014740716477286192,-4.28109406047463,-4.244493895047905,5,-3.8354922935926914,-3.8354922935926914,0.006622373655943739,-3.843713738313462,-3.8272708488719207,5,0.014301108720323797,0.014301108720323797,0.0012021053159781935,0.012808737115017456,0.01579348032563014,5,0.016745909687643907,0.016745909687643907,0.002427345706012225,0.013732445093680967,0.019759374281606845,5
295,-4.300158502697586,-4.300158502697586,0.01692180003433283,-4.321166324180648,-4.279150681214524,5,-3.8517625039815906,-3.8517625039815906,0.01502075972155524,-3.870410250564707,-3.8331147573984743,5,0.014235517345746004,0.014235517345746004,0.0010429896974949314,0.01294068220236933,0.015530352489122679,5,0.01673294102037039,0.01673294102037039,0.002352476186614843,0.013812424309896897,0.019653457730843885,5
