uncertainty_type,bin_index,count,rmse,rmv,mse,mean_variance,ence_term,uncertainty_min,uncertainty_max
aleatoric,0,3334,0.0017152342694271982,0.0032298018574353745,2.9420285990174544e-06,1.0431620038292996e-05,0.7179701150715148,4.736061328003416e-06,1.2462819540814962e-05
aleatoric,1,3334,0.00241199992180001,0.0037326146792499002,5.817743622763256e-06,1.3932412343751835e-05,0.5824309904686179,1.2465508007153403e-05,1.5255667676683515e-05
aleatoric,2,3334,0.002940081769595366,0.004073149191267185,8.644080811907019e-06,1.6590544334320526e-05,0.4789754550714058,1.5256991900969297e-05,1.790975329640787e-05
aleatoric,3,3334,0.0034826135084763885,0.0043877822821103505,1.212859684942222e-05,1.9252633355201514e-05,0.3700291993487001,1.790996248018928e-05,2.0633091480704024e-05
aleatoric,4,3334,0.0036201279380729113,0.004708711909173858,1.3105326288016028e-05,2.2171967843595718e-05,0.4089236291310314,2.063360807369463e-05,2.3804361262591556e-05
aleatoric,5,3333,0.0039240142816609315,0.005064470202287405,1.5397888082678955e-05,2.564885842985703e-05,0.3996657541391878,2.3806263925507665e-05,2.7653566576191224e-05
aleatoric,6,3333,0.00438747907739472,0.005478077393219512,1.924997265457642e-05,3.000933192610269e-05,0.3585337820255696,2.765650970104616e-05,3.258365541114472e-05
aleatoric,7,3333,0.005100673429391695,0.005957013335008353,2.601686943330244e-05,3.548600787346734e-05,0.2668414681620165,3.2584135624347255e-05,3.8639620470348746e-05
aleatoric,8,3333,0.00567292168612833,0.006492841961076043,3.2182040456945104e-05,4.215699673150979e-05,0.236614489834116,3.864355312543921e-05,4.592727782437578e-05
aleatoric,9,3333,0.006759605064480692,0.007105856662435016,4.569226062775302e-05,5.049319890707211e-05,0.09508088976804097,4.592917321133427e-05,5.537460310733877e-05
aleatoric,10,3333,0.007930132070046747,0.007820041899676548,6.28869946483839e-05,6.115305531269681e-05,0.028354091661011188,5.538294863072224e-05,6.758956442354247e-05
aleatoric,11,3333,0.00881081751351053,0.008684534681369161,7.763050525638386e-05,7.542114263190377e-05,0.029293677440860092,6.759345706086606e-05,8.426110434811562e-05
aleatoric,12,3333,0.010256076064481257,0.009822949377180201,0.00010518709624042535,9.64903344666449e-05,0.09013091126538456,8.429199078818783e-05,0.0001115079503506422
aleatoric,13,3333,0.012517104187402161,0.011722597318005975,0.00015667789723828072,0.0001374192878801209,0.14014487816994267,0.00011151809303555638,0.0001743924804031849
aleatoric,14,3333,0.06826654372508013,0.07016438678578063,0.004660320992168277,0.004923041173024627,0.053365424261714936,0.00017441385716665536,1.3185482025146484
