epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,nll_energy
0,0.6415590591082494,0.21052245003346245,0.6120147602766397,0.16373477498477795,0.3478560605788824,0.3145983215973937,0.27268560746998294,0.4129856690365524,0.22358194003185658,0.10094886157229543
5,0.27884618189476906,0.14408147758907427,0.24721088135831812,0.46672882319999925,0.36181635422049835,0.4653541081885969,0.19121225787896873,0.33686620019938224,0.19553043151376964,0.02789891253847435
10,0.8674887873149565,0.96149220276378,0.9620595873413541,0.46021764573981017,0.339754675057104,0.4542991950309296,0.1434032134819989,0.25261848257860475,0.1449978271050154,0.006145667891579665
15,0.18757948447731748,0.18116590601944704,0.18922799921053554,0.502405409932789,0.3817767787053142,0.49568137864790796,0.14559448214872303,0.2854844212066287,0.14787952097814375,-0.00691946627684041
20,0.45055610544794605,0.23288471042674985,0.44962609213395716,0.48876554231439195,0.3768411852324127,0.4793866250640796,0.1423154915178875,0.2521395796251142,0.14536074502280166,-0.01588217995058207
25,0.3482155955082247,0.21471060259614302,0.32594271944571684,0.5043157136105647,0.3754124535125012,0.4990061154625821,0.12942141614358948,0.24201095704069508,0.12983507739717332,-0.015502762619383343
30,0.7057628482773914,0.7637667946345853,0.7148630008793104,0.5031885835871723,0.3614164039280442,0.49229051031547266,0.11841360157188599,0.2611428310717507,0.12278319768001057,-0.020822206764535167
35,0.3959307690500707,0.46522143158777435,0.4268897682605417,0.4930731619874466,0.3909631417948685,0.48203673156897475,0.1160674955401961,0.20238891792072303,0.11835289488445336,-0.028266070515443425
40,0.6663196680862513,0.8035783745878341,0.7811001343231265,0.5046049449509178,0.41582708913499766,0.5036774952530645,0.11476413711247413,0.23458006257463918,0.11258626688226714,-0.02899455773009923
45,0.6946302196179313,0.7356661683580269,0.7404350625464543,0.499034048842789,0.36738386626656977,0.48319298169800456,0.10461926514372458,0.21410281255799937,0.10996749156591881,-0.028488756189297273
50,0.7771679342488298,0.8080949665040076,0.8210905994424734,0.4688615930908947,0.3603894495845609,0.4525838801754934,0.11403115597847374,0.2009845233281878,0.11914604688591562,-0.02698381307458541
55,0.898495200480829,0.887164747157787,0.900695800246653,0.5189232553267956,0.4119338430300834,0.5043251080973192,0.09838560012494438,0.1847857969039589,0.10285915886540424,-0.03219331841384845
60,0.8905791668631355,0.8828564574679705,0.892232930220259,0.4583255225623923,0.36465962086127035,0.45054782128720355,0.11027593290592211,0.18575807883643408,0.1085592202653258,-0.03408489454239543
65,0.3330929058762587,0.5971358004923268,0.48622895803175337,0.5293368607998761,0.3908221034662212,0.5163737216822379,0.10362835471143778,0.19495781694709657,0.10606929227694203,-0.026705613054189517
70,0.7816626772186016,0.917438281220131,0.9142712380347691,0.5208841077813555,0.38483929194220373,0.5010547097253025,0.09503237945888883,0.19946924322585768,0.09702392188125486,-0.03667400569570865
75,0.959915532157092,0.9997856112423688,0.9909206050634647,0.5067132039717909,0.40824500515846357,0.4910123862985849,0.04381909951697505,0.08066321275917207,0.04507571698442177,-0.03175841548580634
80,0.6922178744297177,0.8671882414599736,0.8425067417490052,0.4873721091850473,0.3848278593351412,0.4783895081713877,0.09771560544900554,0.17625216000877292,0.0983929924932048,-0.035260389659069254
85,0.9150977093695553,0.9125343948167379,0.9189693592002964,0.5163431939310709,0.3958139974796355,0.5021124577341572,0.09033756125747691,0.1887009104664491,0.09066469397124886,-0.03667188100194323
90,0.9401900126808896,0.9719798512468746,0.9708588257330438,0.5087982057486412,0.38000623427421765,0.48655551307384526,0.08649835012104957,0.16283782644893072,0.09184250215786155,-0.03543668934715489
95,0.24945904007446934,0.9103610901369101,0.5849567555316292,0.5067902356200114,0.3760889224222386,0.4823815771070614,0.0884034046689958,0.17551606419330745,0.09499527048806901,-0.036721026949609985
100,0.6413735506455562,0.643938295242864,0.6528762009989387,0.5315730747494998,0.43156139994849907,0.5182528257331555,0.09315046715883102,0.16657743571246725,0.09579560865980871,-0.03928617246741033
105,0.8839931664508637,0.9353486456449658,0.9275398307607098,0.5015365784056807,0.40482670559197803,0.4895320024921395,0.091350449992054,0.14876307338182365,0.09335409573162777,-0.036088527103432744
110,0.9734577975586762,0.9767100053370574,0.9774818477644245,0.5156256788823892,0.41641476231226027,0.5002870479478077,0.08501402695895349,0.14062567982055918,0.086720183926884,-0.03686818604490797
115,0.9746650346210589,0.9720254800284217,0.9733704797226637,0.52053143235525,0.4251803800712807,0.5082561793088147,0.08202459425817787,0.14346737846922636,0.08180763661836378,-0.041428428782945545
120,0.8890345897222899,0.8840900405365473,0.887356935432389,0.490630922751541,0.40730467698043504,0.480272590996667,0.0876548220617904,0.14514468689832757,0.0889619907995881,-0.04315610507806522
125,0.6416199472934355,0.955736376668507,0.8932208303105686,0.4728620228083323,0.37665755833037307,0.45789749474649744,0.09401362111514922,0.14914246555629024,0.09821758996303642,-0.03928121554447364
130,0.8864567632170005,0.8771345935999059,0.8824824524848042,0.49308707536054125,0.4119700499789162,0.48745837341258974,0.09225497280200275,0.14591112348160223,0.09173765068526965,-0.04102805473975452
135,0.8973294423628047,0.8910739326911418,0.8941348205490822,0.4977976617994025,0.3911950907288649,0.4817715313113394,0.09248360561687541,0.15897139100270394,0.09557605141718749,-0.04186045979814721
140,0.594084603566965,0.5742518304977299,0.5822223345279309,0.46940925612983025,0.3626461452619567,0.4498667782146089,0.09855485554461989,0.16036084802273576,0.10178604627714632,-0.04207264860238967
145,0.9097303488368355,0.9054461467698386,0.9077582200853983,0.4975657677831235,0.4097822144940756,0.48642516812661923,0.08973957164370172,0.1380601866574599,0.09070969506520155,-0.041698894668205484
150,0.24646460282124225,0.22522389789341837,0.23538728099979422,0.5138038956187841,0.4257610768154164,0.5053482789667469,0.09116376422841771,0.1391138989640994,0.09183459979899977,-0.0398693272384555
155,0.665030799753005,0.6530853867478816,0.6593484077125816,0.5058952664767281,0.42403814741169266,0.5015715025337742,0.09130291373433802,0.144642122877393,0.09072384345004764,-0.04297199022825334
160,0.8451898238309127,0.8362358575129252,0.8411013107956486,0.5126863421485974,0.4182631139129515,0.49813445163355113,0.09114246326706293,0.1567667418953823,0.09442298006879139,-0.034078810149778656
165,0.78560962370218,0.784741217390682,0.7867408896337993,0.5323322887544781,0.43771046377650263,0.519885243947068,0.08602613917577151,0.14241059967259756,0.08745413504245353,-0.04124493266790355
170,0.9037766944510346,0.9100227261985756,0.909615056078547,0.517742917640175,0.4369527133752658,0.5042868053998344,0.08231310832393102,0.15170975769062384,0.08406681199983115,-0.04554247365914314
175,0.9235856236506401,0.9211247826228772,0.9229540767999539,0.4920086529913902,0.41320242015663355,0.48461187928770316,0.08689283324255101,0.13337618198924323,0.08556559803297117,-0.044099583457314954
180,0.9530332264247862,0.9575937826756337,0.9588968264901496,0.528674233818044,0.4172530502700055,0.5118202758327351,0.07966656540362228,0.1326910499990933,0.08264006770881042,-0.047935201607516076
185,0.6772840996548305,0.6727531185512633,0.6762594358392531,0.49145075371757596,0.42002672648823164,0.4843384476772935,0.0878913355047761,0.1259291327344116,0.08749535853869128,-0.045439269229908895
190,0.4330690186105745,0.43773188645755073,0.4343228617462,0.5113207440395093,0.41353953198699306,0.495438500506323,0.0889183466602897,0.14522562386097515,0.09186075924335199,-0.04739316580261925
195,0.8637258400705007,0.8628642762410019,0.8636257677272837,0.5140135924436476,0.4173677546704567,0.49686483215704463,0.08429641277752803,0.14026947613348212,0.08614950293464407,-0.04451596584926443
