epoch,au_var,eu_var,tu_var,rmse_energy
0,0.001709743915800599,0.0006337635554845674,0.0023435074687543985,0.014134214851105692
10,0.006641176862615174,0.00033094057040558995,0.006972117430489996,0.015365033797873769
20,0.0032553753140719902,8.564299933968341e-05,0.003341018312705168,0.010108112545836028
30,0.0031084940438091324,5.686159934355047e-05,0.0031653556453091077,0.009557429444082539
40,0.0016077119722098545,0.0005102210021847724,0.0021179329738884732,0.010683351278528784
50,0.0010593779243366873,9.446083449934056e-05,0.0011538387573175673,0.008912503142999118
60,0.0005243415104906898,6.670454697113187e-05,0.0005910460573985525,0.009379550293441763
70,0.0002441772989898353,4.030653322263169e-05,0.00028448383293479035,0.007719190298966275
80,0.0002988170345222739,4.969260926768386e-05,0.0003485096442222973,0.007719268152984028
90,0.0001432032410841624,2.7320142322898153e-05,0.00017052338335433624,0.007268982768341826
100,0.00018327842977748293,2.915754091942369e-05,0.0002124359710158888,0.007053237914180551
110,0.0001253924576989105,1.987868142838335e-05,0.0001452711387832676,0.0065920627005968575
120,8.139275235842671e-05,4.259074341752094e-05,0.00012398349564940925,0.006463794372128149
130,6.684299447258219e-05,4.539133811519697e-05,0.00011223433250342023,0.0062984146061283025
140,8.240986772116099e-05,3.4877718713107534e-05,0.00011728758617064686,0.006438648559237713
150,6.288241166275575e-05,2.2812210701648956e-05,8.56946231447248e-05,0.006294370346033854
160,6.72759399331762e-05,2.9441943693002585e-05,9.671788412969613e-05,0.006120089157006814
170,7.69345697177493e-05,2.2079472074582936e-05,9.901404209549714e-05,0.006372154288665564
180,6.554510756108937e-05,2.39160064138823e-05,8.946111424913819e-05,0.006883890127875192
190,6.802314746892079e-05,1.2039974586329756e-05,8.006312232084937e-05,0.006164386510062937
200,5.449415420762439e-05,2.0097334231979693e-05,7.459148886930737e-05,0.00586487873255852
210,5.19105764502403e-05,2.0128089549278072e-05,7.203866625786759e-05,0.00598922033492945
220,5.984906826558037e-05,1.4614640187336708e-05,7.446370785845025e-05,0.005941133863852267
230,5.163549949297769e-05,1.8255777992464204e-05,6.989127698192454e-05,0.005750685869233941
240,5.478612315462247e-05,1.0957855470948835e-05,6.574397828418127e-05,0.005786724138506395
250,6.086145226288573e-05,1.8833387445698938e-05,7.969483952932194e-05,0.005751022433370823
260,5.2607917013633796e-05,1.0830326474483034e-05,6.34382439138658e-05,0.005753959492530223
270,5.334022883460789e-05,2.321668040510132e-05,7.65569089022735e-05,0.005731371782996962
280,4.6644342971073155e-05,6.152667372035743e-06,5.27970101045313e-05,0.005906671164832001
290,5.372531090540798e-05,1.232312799428642e-05,6.604843846340056e-05,0.005617642201895476
