phase,source_epoch,epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
pretrain,0,0,0.3224146641481167,0.31703132792283467,0.33676744131513736,0.4569608139387329,0.3344651978307705,0.4625656835676646,0.24146980407293345,0.3569891295421226,0.24089965023709908,0.7644093139690378,0.15092509985266575,0.8271314715506234,0.006945845180377364,0.002586254933495802,0.009532100116361398,0.048537679663633426,-1.5724968102121353
pretrain,5,5,0.14040996964367647,0.16120039754087676,0.14741521392280846,0.4854106671169031,0.41982423920084155,0.48268501477791875,0.21965301801397064,0.2876308437045468,0.22391104052091,0.551025145785665,0.34222139010666636,0.7091796990000104,0.001258283372772712,0.0004787834275304704,0.0017370667969271018,0.026870705595424517,-2.584495430727005
pretrain,10,10,0.4212971840253169,0.507738197648759,0.490937322646948,0.47777702711992276,0.4079002414831557,0.4744148685167894,0.20653029415050328,0.2755709197305197,0.20941755940377077,0.4964356705034593,1.0615138762498688,0.6609847256923039,0.001264901354535359,0.0010052877242935664,0.0022701890795446527,0.026765048208875868,-2.8633775590610506
pretrain,15,15,0.6551139161753523,0.6747007569059106,0.6653070206857337,0.49416467152859467,0.4268145981566306,0.49070482844042024,0.19418562369512588,0.2577416900057381,0.19804337768861965,0.5638124250214102,1.0192294042719117,0.6977460059257911,0.0028538166470205395,0.001358642598343872,0.004212459244793572,0.0265772758512721,-2.9501238279783726
pretrain,20,20,0.6361452357036228,0.6549786213558163,0.6498609273601237,0.48700094523409193,0.39019538718594504,0.4696522668390433,0.19534087205704864,0.26885640692639384,0.20510291440862055,0.5343974672274231,0.8337787141558225,0.695184174967634,0.0023031006318065556,0.0021028216962300805,0.004405922339176541,0.024687217154440604,-3.093273836634755
pretrain,25,25,0.24397745094323484,0.2572254152881244,0.24852637601044023,0.48732792870206226,0.4298553173462201,0.48248455266490137,0.20715334070875235,0.2648648644969587,0.21215669047863495,0.5289790844847972,0.6986090015099197,0.6760347408043688,0.0012151683767477153,0.00022927587015132304,0.0014444442491856535,0.020067317763559175,-3.1733417136281727
pretrain,30,30,0.9501688840000377,0.9672169862029439,0.9688201202416401,0.4613493454086996,0.38983322602825315,0.4530639153876787,0.2103637484797964,0.2736203097894237,0.2169533966519278,0.49451031100348464,0.7687473461289682,0.6718581216193235,0.0009760070544105474,0.001715330809987081,0.0026913378444454066,0.02309048851564925,-3.2094092765504123
pretrain,35,35,0.3786201836815264,0.19843676730146764,0.3665496506424815,0.4950591331524746,0.42973750126881516,0.4868150473666213,0.20014228963469322,0.25542530574792227,0.2047185766344916,0.48455043208113163,0.8867723575762803,0.6490500543919228,0.0006448262453752432,0.00020624660543939853,0.0008510728497744276,0.019013466209025214,-3.2673307926642896
pretrain,40,40,0.3950045525860524,0.46387291268446884,0.4739830787033834,0.5107392751548906,0.42193088455803024,0.4973622555564386,0.19098532093408993,0.2658086263787218,0.2013179785053183,0.5313545964283501,0.49098126860371494,0.7040675539285485,0.0013405720844288952,0.0006565844762798542,0.001997156559751347,0.020231965437148582,-3.2133831071037053
pretrain,45,45,0.3181823358948132,0.032374463760129306,0.11930381297466224,0.4947676984695035,0.43785020784932127,0.48842027110195957,0.19952373318838718,0.2557752368091809,0.20595023601491258,0.44096889004537054,0.5405164209401827,0.6473671600147172,0.00047086929197233987,0.0003188611739284147,0.0007897304651497325,0.018470694368554374,-3.3421209274971484
pretrain,50,50,0.3169314673790764,0.22122747368497608,0.3063577574060877,0.4038980568091257,0.3586605447965162,0.3969006301177505,0.24367662076607,0.2824861373712934,0.24942982526074492,0.37665022976220486,0.696915277745881,0.5944788697838941,0.000489304354204105,0.000150074069507329,0.0006393784261810287,0.018326486321608344,-3.307560312449932
pretrain,55,55,0.28328147063405223,0.12999485598733515,0.2828200241200895,0.5122027913560602,0.43560719886301713,0.5002838135219112,0.19471294755807253,0.2640454708025888,0.20372617004533694,0.5229714698623426,0.5036698856071848,0.6991864141510378,0.0004957119823315952,0.00015559077847416801,0.0006513027607399272,0.017898255009186036,-3.317571132156849
pretrain,60,60,0.3286674079672808,0.13585935965850268,0.3271466109949736,0.4619239888448834,0.40795522364347186,0.4548503063468948,0.2163453326036918,0.2610782364618959,0.2203850540070309,0.42942656393981754,0.8734341320719347,0.6180814156824863,0.0005393232385283227,0.00011843241797081873,0.0006577556566922067,0.017951830618791017,-3.3957069023120403
pretrain,65,65,0.28891089733777475,0.17460621655188283,0.28558317206188905,0.49336070323715375,0.4302517235404941,0.48211036204111196,0.20027783114108527,0.24761505570467252,0.2066494200335229,0.4007793135990906,0.5688898745942716,0.6210796351892927,0.0003919459245258622,0.00011039251709908967,0.000502338442438213,0.017773047108214125,-3.4160325211501124
pretrain,70,70,0.6760857845677626,0.9392308066252963,0.9327897539164187,0.5115721857613427,0.4640688918724158,0.5060591166556029,0.18802606256694093,0.22839141576268387,0.1924795603273595,0.5041234836274404,0.4446405329622714,0.6849941737723295,0.003179394717407522,0.0010078959892729045,0.004187290740941553,0.020274434470895015,-3.4222254465091226
pretrain,75,75,0.20167223169352064,0.04820312746123994,0.13731537934338048,0.5184160386436691,0.455278772834123,0.5081383008290853,0.18971485690763146,0.2485157502843565,0.19737366876101786,0.39077682538364267,0.7391817713737531,0.6187386478615856,0.00046954935870949157,0.0001594327670210987,0.0006289821277975534,0.017313027491698465,-3.488065610343218
pretrain,80,80,0.20748315239383144,0.17062682366399493,0.2177230263144862,0.4826296752651109,0.4286129580043026,0.47481590448002603,0.20302507233817715,0.24496395097382295,0.2069422773416621,0.44937153199746144,0.5070784419219266,0.6405992800931135,0.0005999066359708013,0.0001930513395805815,0.0007929579822359301,0.01753380650739601,-3.474098180630803
pretrain,85,85,0.15857242224093773,0.9979564474462912,0.8482519619385904,0.47715108260706574,0.4257103496607075,0.47151136974456137,0.19868993182581107,0.24170554771406205,0.2024114688494467,0.4877972530623124,0.4443259705280436,0.6931163652411495,0.006130440747460689,0.007726796211920475,0.013857237136118274,0.03439567387514438,-3.4341876009202004
pretrain,90,90,0.22269937477721546,0.05001985250935186,0.19346040146885385,0.5127581161261198,0.4264789833137829,0.49248348718084506,0.1913113372167371,0.25392689088935244,0.20427689779669544,0.40586734055862245,0.416532688846675,0.6372934857663702,0.0005692370230152847,0.00014113846212120506,0.0007103754836603002,0.017025840537123093,-3.5010953213608267
pretrain,95,95,0.25358946618969874,0.02560726330432171,0.2311488737874575,0.5095404994220915,0.44953361945223946,0.5041822880806733,0.19255001747891265,0.2469973492655779,0.1974563420119501,0.3915574942044114,0.8303684457392293,0.603171873192012,0.00037104365251467244,9.289565903686367e-05,0.00046393931213086035,0.016914425886756897,-3.546553977409601
pretrain,100,100,0.11604161227939136,0.13417488953744278,0.13098746960841917,0.5159454663832164,0.46826598233210226,0.5113764068359576,0.19128095269434825,0.23503053428799373,0.1962524801117979,0.4056085615825015,0.5227930637193455,0.6293370115759092,0.0004782521794234344,0.0001242302358941447,0.0006024824173262459,0.01691003160564028,-3.542247285259962
pretrain,105,105,0.6735095687267251,0.6649239501116657,0.6722942769188671,0.506312290638209,0.44833593410666744,0.4975242645178975,0.19114864125576994,0.2393933828277135,0.19708297289283183,0.4447743450729592,0.4100757213584621,0.662226651028677,0.001064797669599211,0.0005464172199065701,0.0016112148928672104,0.017830690237258213,-3.5349154871994255
pretrain,110,110,0.1777805082306345,0.0970249841166982,0.17206587730767717,0.501553100699394,0.4449726010739664,0.49281808807188576,0.1972634964221967,0.24588178513332615,0.20370479714454828,0.3505784931504145,0.713217561361412,0.594806748171637,0.0005793943559576837,0.00016752210988999877,0.0007469164682118299,0.0169207183873499,-3.56396384334445
pretrain,115,115,0.18298708200180616,0.044495374874564286,0.15551600832921397,0.49058954551987205,0.4487277099311852,0.48505364003933193,0.20331027014673625,0.24271767877388473,0.2075807157811696,0.3498818312927759,0.6429803140646138,0.6061919976862985,0.0004210871488695011,0.0001366575203506534,0.000557744667098541,0.016648188829550745,-3.5609006869757174
pretrain,120,120,0.26881782228725054,0.13194756512381411,0.2509012296105789,0.513651704013724,0.46717789882102473,0.5059607036515894,0.19106140616903794,0.2319908981410012,0.19662478207406314,0.3476937755751194,0.5878800693308671,0.5945650527430674,0.0005055341996874267,0.0001401091166357196,0.0006456433162903068,0.016558896111548746,-3.59578252515316
pretrain,125,125,0.1367327217048669,0.024809340204271692,0.11572600440798017,0.507521478046215,0.4467324256666918,0.49818505622719417,0.1938401432374769,0.24564163250380994,0.20032379095221975,0.38266827456103525,0.5240310260482175,0.6151258645552975,0.00036863141987341806,9.927185377385059e-05,0.00046790327601189344,0.01632349489283443,-3.5602140666770934
pretrain,130,130,0.1334578157755805,0.036672297808209665,0.12093373099786306,0.5144528327985989,0.47737546978550083,0.5129149999043403,0.1905401081667477,0.23102164246053292,0.1948115112668341,0.3423976354470633,0.7025708756908148,0.5772821709300413,0.00038345257011365903,8.789879907731688e-05,0.0004713513706948834,0.01658162061847836,-3.59942481631577
pretrain,135,135,0.2056800872062792,0.05916870038136727,0.1959086766638204,0.5113845664863921,0.4607059295992523,0.5057864995616783,0.19486491593372057,0.23737998110574088,0.198891828212991,0.42634968427545944,0.5863296896899627,0.6323117253801624,0.0003901410600609506,9.758188916236804e-05,0.00048772294822711044,0.016575976282148807,-3.543715652334094
pretrain,140,140,0.27780342699818816,0.1747916578904533,0.24796762154873347,0.5159111406193155,0.47389317876718906,0.5110657645865346,0.19089569972583498,0.22876914171662738,0.19473847622922152,0.3211931757513099,0.6418977644789403,0.5500456072272942,0.0004436293308559834,0.0001645681580034045,0.0006081974967738188,0.016801317283328367,-3.6266732460421323
pretrain,145,145,0.1968447374573185,0.13965711877949685,0.19865622958251175,0.5044496003091486,0.4667588306476017,0.5012705779085266,0.19342416225586917,0.23048088875131356,0.19713507003823708,0.33294585748203603,0.621985869022564,0.5745231114409353,0.0003921202481878663,8.68726746698053e-05,0.0004789929207676778,0.016457593302695098,-3.627194693439603
pretrain,150,150,0.2659035347996046,0.059206282696934155,0.25751957427875927,0.5061463664338662,0.46625871387227347,0.5055071052475872,0.195509941900389,0.2367101514936909,0.1993354535745541,0.30177093862316595,0.5372452114420002,0.5727052587298419,0.00028188446092783126,8.424366910584012e-05,0.0003661281289062026,0.016066480308390314,-3.5988192900693416
pretrain,155,155,0.1927758913928677,0.04404318190054051,0.18303583888218664,0.5000683887625935,0.467071604870677,0.4998615771877436,0.19517596877644738,0.2279001342936014,0.19732348409747338,0.29401639765021775,0.5426845879687182,0.5601850333461941,0.0003604204712214687,9.935201400601386e-05,0.00045977248502988914,0.016041228941471312,-3.6376157196128367
pretrain,160,160,0.22091990241945558,0.06435212218675633,0.21810272992508078,0.5194889975246136,0.4674384556890529,0.5114292245767925,0.18851994644164233,0.23877717246277025,0.19707186037955282,0.32205518838711295,0.5398685125840401,0.5733036018662199,0.0003223912444211692,8.343946991142047e-05,0.0004058307146255902,0.016132212300081095,-3.6277275940436127
pretrain,165,165,0.24086907048971345,0.0778463343581643,0.23323955094816917,0.5210990416015842,0.4831241445728588,0.5183627184318962,0.18769612213916878,0.2244957641936517,0.191068573577025,0.29655640009412715,0.7567067475287641,0.5147769390094463,0.00026173652610654243,7.075980049896543e-05,0.0003324963271222623,0.016126208623236174,-3.675965996874571
pretrain,170,170,0.2674182605766914,0.06245525543215549,0.2591409821594919,0.5124965548788193,0.4819413529163627,0.5139404773958266,0.195519176918085,0.227242918990698,0.19676311259439605,0.27031919708862123,0.5627636164478329,0.5017433850538098,0.00027268578323310977,8.806373199594873e-05,0.00036074951583870644,0.016070201922021413,-3.6236472889369726
