epoch,train_loss,val_loss,train_rmse_e_atom,val_rmse_e_atom
0,-3.4518543365061283,-3.2125751237869262,0.014542191293301348,0.018136435900685928
5,-4.2180712374687195,-3.572700032889843,0.010143378838512995,0.013355617868029471
10,-4.597130015063286,-3.613705493807793,0.009110574588914216,0.011937951113443177
15,-4.868873412203789,-3.6141365213394163,0.008768500653011307,0.011623468206557764
20,-5.044046888482571,-3.595374274969101,0.00879137763949937,0.011640261712021857
25,-5.165729448235035,-3.6029229301810264,0.008628467978571685,0.011576042725827514
30,-5.2504717044472695,-3.5870788949131964,0.008658596281164678,0.011604181011830007
35,-5.358866582977772,-3.586643606901169,0.008619470413553956,0.011597916988822255
40,-5.4371144161462786,-3.57658714145422,0.008635672515179138,0.011570830125341294
45,-5.440461312007904,-3.6025069374442102,0.008592172635059155,0.011580280071858275
50,-5.502163627099991,-3.5854636707901957,0.008608894904518272,0.011625405972083771
55,-5.719605494213104,-3.5634933803081514,0.008591476478356404,0.011600685190816184
60,-5.71190130045414,-3.578524944186211,0.00851849842697994,0.011575957898321197
65,-5.742350261712074,-3.5770641607046127,0.008519826826301105,0.011601739973980984
70,-5.784678916704655,-3.574272231221199,0.008532264962294955,0.011578366134313374
75,-5.820380666875839,-3.5710868738293646,0.008524060590737476,0.011609705345580286
80,-5.859228691995144,-3.5657189608216284,0.00852581190267859,0.01162850428166173
85,-5.853624816298485,-3.5621085106134416,0.008536945906653477,0.011622649467342818
90,-5.888280093932152,-3.560616359770298,0.008485375360202422,0.011621680405178246
95,-5.908013175415992,-3.5442149337530138,0.008525110963339765,0.011621963534542985
