epoch,au_var,eu_var,tu_var,rmse_energy
0,0.0003746415554332998,6.851864807434822e-05,0.00044316020243823003,0.014543118994042021
10,0.00014233615582788842,2.1268782396452934e-05,0.00016360493847814725,0.009110567566098595
20,0.00011848197031048358,1.1373898022992534e-05,0.00012985586703664467,0.008791396231231602
30,0.00011014249552263209,1.0614161285528212e-05,0.00012075665648646918,0.008659685853821897
40,0.00010812041157716977,9.705141323695443e-06,0.00011782555401814534,0.008636964068342745
50,0.00010407853125138331,9.484698487729303e-06,0.00011356322762013633,0.008609191522075422
60,0.00010320873415657558,9.261796165085201e-06,0.00011247053109809713,0.00851977912497636
70,0.00010005415892032943,8.843772777320069e-06,0.00010889793201217231,0.008533328373998922
80,9.956181490645691e-05,8.617207999644449e-06,0.00010817902371656487,0.008528020164845536
90,9.694928728962396e-05,8.385118762504895e-06,0.0001053344048140815,0.008486507035817898
