config_index,num_atoms,ref_energy,pred_energy,error,sq_error,aleatoric_var,epistemic_var,total_var,aleatoric_var_raw,epistemic_var_raw,total_var_raw
37,27.0,-523.3838500976562,-523.3839111328125,-6.103515625e-05,3.725290298461914e-09,0.00010056834435090423,3.644376920419745e-05,0.00013701211719308048,0.00010056834435090423,3.644376920419745e-05,0.00013701211719308048
38,28.0,-577.3189086914062,-577.4530639648438,-0.1341552734375,0.017997637391090393,0.004690644331276417,0.0004768446087837219,0.005167488940060139,0.004690644331276417,0.0004768446087837219,0.005167488940060139
39,34.0,-771.3045043945312,-771.32470703125,-0.02020263671875,0.00040814653038978577,0.00011132820509374142,3.5302342439536005e-05,0.0001466305402573198,0.00011132820509374142,3.5302342439536005e-05,0.0001466305402573198
40,34.0,-771.3302001953125,-771.3159790039062,0.01422119140625,0.00020224228501319885,0.00010267517063766718,1.2999773389310576e-05,0.00011567494220798835,0.00010267517063766718,1.2999773389310576e-05,0.00011567494220798835
41,26.0,-408.22674560546875,-408.2113952636719,0.015350341796875,0.0002356329932808876,0.00016839272575452924,8.768234692979604e-05,0.00025607505813241005,0.00016839272575452924,8.768234692979604e-05,0.00025607505813241005
42,28.0,-485.0813293457031,-485.26788330078125,-0.186553955078125,0.034802377223968506,0.001200861413963139,0.0017092835623770952,0.002910145092755556,0.001200861413963139,0.0017092835623770952,0.002910145092755556
43,29.0,-539.0635375976562,-539.08056640625,-0.01702880859375,0.00028998032212257385,0.00018368229211773723,0.00010529961582506076,0.0002889819152187556,0.00018368229211773723,0.00010529961582506076,0.0002889819152187556
44,31.0,-636.40966796875,-636.4277954101562,-0.01812744140625,0.000328604131937027,0.0001229772315127775,7.593799091409892e-05,0.00019891522242687643,0.0001229772315127775,7.593799091409892e-05,0.00019891522242687643
45,31.0,-636.4095458984375,-636.4223022460938,-0.01275634765625,0.00016272440552711487,0.00011367121624061838,8.212216198444366e-05,0.00019579337094910443,0.00011367121624061838,8.212216198444366e-05,0.00019579337094910443
46,31.0,-636.3992919921875,-636.4151611328125,-0.015869140625,0.0002518296241760254,0.00012141977640567347,5.318522380548529e-05,0.00017460499657317996,0.00012141977640567347,5.318522380548529e-05,0.00017460499657317996
47,33.0,-721.87158203125,-721.8746948242188,-0.00311279296875,9.689480066299438e-06,0.000108679014374502,4.4248812628211454e-05,0.00015292782336473465,0.000108679014374502,4.4248812628211454e-05,0.00015292782336473465
48,35.0,-797.505615234375,-797.5082397460938,-0.00262451171875,6.888061761856079e-06,0.00010428210225654766,9.299442172050476e-05,0.00019727653125301003,0.00010428210225654766,9.299442172050476e-05,0.00019727653125301003
49,34.0,-728.005126953125,-728.0114135742188,-0.00628662109375,3.9521604776382446e-05,0.00011774602171499282,3.185570312780328e-05,0.0001496017212048173,0.00011774602171499282,3.185570312780328e-05,0.0001496017212048173
50,27.0,-468.3499755859375,-468.705322265625,-0.3553466796875,0.12627126276493073,0.004334381315857172,0.021672118455171585,0.02600649930536747,0.004334381315857172,0.021672118455171585,0.02600649930536747
51,27.0,-468.3561096191406,-468.6915588378906,-0.33544921875,0.11252617835998535,0.004142915830016136,0.018873680382966995,0.02301659621298313,0.004142915830016136,0.018873680382966995,0.02301659621298313
52,28.0,-525.1295776367188,-525.1401977539062,-0.0106201171875,0.00011278688907623291,0.0001583609846420586,0.00011740680929506198,0.00027576778666116297,0.0001583609846420586,0.00011740680929506198,0.00027576778666116297
53,28.0,-432.7951354980469,-432.7959899902344,-0.0008544921875,7.301568984985352e-07,0.0003577785100787878,0.0001164855420938693,0.0004742640594486147,0.0003577785100787878,0.0001164855420938693,0.0004742640594486147
54,30.0,-503.1451721191406,-503.15142822265625,-0.006256103515625,3.9138831198215485e-05,0.00016298408445436507,0.00011219205043744296,0.00027517613489180803,0.00016298408445436507,0.00011219205043744296,0.00027517613489180803
55,34.0,-684.6823120117188,-684.6925659179688,-0.01025390625,0.00010514259338378906,0.00011862589599331841,5.7136454415740445e-05,0.00017576235404703766,0.00011862589599331841,5.7136454415740445e-05,0.00017576235404703766
56,36.0,-760.2926025390625,-760.3026123046875,-0.010009765625,0.00010019540786743164,9.676024637883529e-05,7.446874224115163e-05,0.0001712289813440293,9.676024637883529e-05,7.446874224115163e-05,0.0001712289813440293
57,31.0,-505.28948974609375,-505.2963562011719,-0.006866455078125,4.71482053399086e-05,0.00023053195036482066,0.00020154383673798293,0.0004320757871028036,0.00023053195036482066,0.00020154383673798293,0.0004320757871028036
58,35.0,-681.5243530273438,-681.5236206054688,0.000732421875,5.364418029785156e-07,9.707490244181827e-05,4.513263775152154e-05,0.00014220754383131862,9.707490244181827e-05,4.513263775152154e-05,0.00014220754383131862
59,37.0,-725.1907958984375,-725.1910400390625,-0.000244140625,5.960464477539063e-08,8.586071635363623e-05,1.7716922229737975e-05,0.0001035776367643848,8.586071635363623e-05,1.7716922229737975e-05,0.0001035776367643848
60,37.0,-725.1847534179688,-725.1763305664062,0.0084228515625,7.094442844390869e-05,8.661916217533872e-05,5.555469397222623e-05,0.00014217385614756495,8.661916217533872e-05,5.555469397222623e-05,0.00014217385614756495
61,37.0,-725.15185546875,-725.15625,-0.00439453125,1.9311904907226562e-05,8.822451491141692e-05,4.2630359530448914e-05,0.00013085486716590822,8.822451491141692e-05,4.2630359530448914e-05,0.00013085486716590822
62,29.0,-437.6706848144531,-437.6484375,0.022247314453125,0.0004949430003762245,0.00016750363283790648,4.818965680897236e-05,0.00021569328964687884,0.00016750363283790648,4.818965680897236e-05,0.00021569328964687884
63,30.0,-491.1022033691406,-491.1092224121094,-0.00701904296875,4.9266964197158813e-05,0.00016334564134012908,5.617183705908246e-05,0.00021951747476123273,0.00016334564134012908,5.617183705908246e-05,0.00021951747476123273
64,31.0,-541.259521484375,-541.2899169921875,-0.0303955078125,0.0009238868951797485,0.00012985541252419353,0.00014941990957595408,0.0002792753221001476,0.00012985541252419353,0.00014941990957595408,0.0002792753221001476
65,32.0,-588.201416015625,-588.236328125,-0.034912109375,0.0012188553810119629,0.00024370933533646166,0.00016484744264744222,0.0004085567779839039,0.00024370933533646166,0.00016484744264744222,0.0004085567779839039
66,36.0,-647.564208984375,-647.5742797851562,-0.01007080078125,0.00010142102837562561,9.537098230794072e-05,2.0693429178209044e-05,0.00011606440966716036,9.537098230794072e-05,2.0693429178209044e-05,0.00011606440966716036
67,37.0,-685.3246459960938,-685.3258666992188,-0.001220703125,1.4901161193847656e-06,0.00010219118848908693,6.438009586418048e-05,0.00016657129162922502,0.00010219118848908693,6.438009586418048e-05,0.00016657129162922502
68,33.0,-475.6436767578125,-475.6636657714844,-0.019989013671875,0.00039956066757440567,0.0003641625808086246,0.00010357210703659803,0.0004677347023971379,0.0003641625808086246,0.00010357210703659803,0.0004677347023971379
69,33.0,-475.6082763671875,-475.6104431152344,-0.002166748046875,4.694797098636627e-06,0.00022031702974345535,8.700294711161405e-05,0.0003073199768550694,0.00022031702974345535,8.700294711161405e-05,0.0003073199768550694
70,34.0,-521.7832641601562,-521.8151245117188,-0.0318603515625,0.0010150820016860962,0.000666337669827044,0.00017630010552238673,0.000842637789901346,0.000666337669827044,0.00017630010552238673,0.000842637789901346
71,35.0,-565.5493774414062,-565.5585327148438,-0.0091552734375,8.381903171539307e-05,9.865947504295036e-05,2.134107126039453e-05,0.0001200005499413237,9.865947504295036e-05,2.134107126039453e-05,0.0001200005499413237
72,35.0,-565.5753784179688,-565.5670166015625,0.00836181640625,6.991997361183167e-05,8.66641421453096e-05,3.553218994056806e-05,0.00012219633208587766,8.66641421453096e-05,3.553218994056806e-05,0.00012219633208587766
73,35.0,-565.5563354492188,-565.5626220703125,-0.00628662109375,3.9521604776382446e-05,9.037063136929646e-05,2.603083885333035e-05,0.00011640146840363741,9.037063136929646e-05,2.603083885333035e-05,0.00011640146840363741
74,35.0,-565.5166625976562,-565.5385131835938,-0.0218505859375,0.00047744810581207275,9.797986422199756e-05,3.9150378142949194e-05,0.00013713023508898914,9.797986422199756e-05,3.9150378142949194e-05,0.00013713023508898914
75,35.0,-565.5615234375,-565.5755004882812,-0.01397705078125,0.00019535794854164124,8.962277934188023e-05,2.7854926884174347e-05,0.00011747770622605458,8.962277934188023e-05,2.7854926884174347e-05,0.00011747770622605458
76,36.0,-606.6543579101562,-606.6652221679688,-0.0108642578125,0.00011803209781646729,9.277804929297417e-05,1.8257089323014952e-05,0.00011103513679699972,9.277804929297417e-05,1.8257089323014952e-05,0.00011103513679699972
77,34.0,-489.2030029296875,-489.19512939453125,0.00787353515625,6.199255585670471e-05,0.00011458713561296463,5.587227497017011e-05,0.00017045941785909235,0.00011458713561296463,5.587227497017011e-05,0.00017045941785909235
78,38.0,-653.072265625,-653.0760498046875,-0.0037841796875,1.4320015907287598e-05,0.00010057744657387957,4.4468419218901545e-05,0.00014504586579278111,0.00010057744657387957,4.4468419218901545e-05,0.00014504586579278111
79,40.0,-694.848876953125,-694.8543701171875,-0.0054931640625,3.0174851417541504e-05,9.89749823929742e-05,8.423589315498248e-05,0.0001832108828239143,9.89749823929742e-05,8.423589315498248e-05,0.0001832108828239143
80,31.0,-410.30609130859375,-410.3345642089844,-0.028472900390625,0.0008107060566544533,0.0011213499819859862,0.0002262066991534084,0.001347556710243225,0.0011213499819859862,0.0002262066991534084,0.001347556710243225
81,35.0,-597.064208984375,-597.094482421875,-0.0302734375,0.0009164810180664062,0.0003702241228893399,0.0005172634264454246,0.0008874875493347645,0.0003702241228893399,0.0005172634264454246,0.0008874875493347645
82,32.0,-380.5084533691406,-380.6272888183594,-0.11883544921875,0.01412186399102211,0.0011503862915560603,0.00012141303159296513,0.0012717993231490254,0.0011503862915560603,0.00012141303159296513,0.0012717993231490254
83,33.0,-431.2272033691406,-431.2380065917969,-0.01080322265625,0.0001167096197605133,0.00012029417848680168,3.206278051948175e-05,0.00015235695173032582,0.00012029417848680168,3.206278051948175e-05,0.00015235695173032582
84,34.0,-478.642333984375,-478.6413269042969,0.001007080078125,1.014210283756256e-06,0.00010798650328069925,4.280344728613272e-05,0.00015078994329087436,0.00010798650328069925,4.280344728613272e-05,0.00015078994329087436
85,38.0,-614.3143920898438,-614.3182983398438,-0.00390625,1.52587890625e-05,9.422189759789035e-05,2.673957533261273e-05,0.00012096147111151367,9.422189759789035e-05,2.673957533261273e-05,0.00012096147111151367
86,40.0,-658.0772705078125,-658.0853881835938,-0.00811767578125,6.58966600894928e-05,8.600996079621837e-05,1.3757683518633712e-05,9.976764704333618e-05,8.600996079621837e-05,1.3757683518633712e-05,9.976764704333618e-05
87,36.0,-462.8970947265625,-462.910888671875,-0.0137939453125,0.00019027292728424072,0.00014130500494502485,8.353641896974295e-05,0.0002248414239147678,0.00014130500494502485,8.353641896974295e-05,0.0002248414239147678
88,35.0,-481.17315673828125,-481.2479553222656,-0.074798583984375,0.0055948281660676,0.001603675656951964,0.00016362751193810254,0.0017673032125458121,0.001603675656951964,0.00016362751193810254,0.0017673032125458121
89,35.0,-481.120361328125,-481.15234375,-0.031982421875,0.0010228753089904785,0.0003800523409154266,0.0002024514105869457,0.0005825037369504571,0.0003800523409154266,0.0002024514105869457,0.0005825037369504571
90,40.0,-547.5230102539062,-547.5424194335938,-0.0194091796875,0.0003767162561416626,9.027483611134812e-05,0.00010268948972225189,0.00019296433310955763,9.027483611134812e-05,0.00010268948972225189,0.00019296433310955763
91,40.0,-547.3382568359375,-547.3744506835938,-0.03619384765625,0.0013099946081638336,0.0007033337606117129,0.0010448612738400698,0.0017481950344517827,0.0007033337606117129,0.0010448612738400698,0.0017481950344517827
92,17.0,-821.3345947265625,-821.3677978515625,-0.033203125,0.001102447509765625,0.00015981472097337246,0.00031023641349747777,0.00047005113447085023,0.00015981472097337246,0.00031023641349747777,0.00047005113447085023
93,16.0,-652.9696655273438,-652.9843139648438,-0.0146484375,0.00021457672119140625,0.0002940493286587298,0.00010751224908744916,0.00040156158502213657,0.0002940493286587298,0.00010751224908744916,0.00040156158502213657
94,16.0,-652.9631958007812,-652.9840698242188,-0.0208740234375,0.0004357248544692993,0.0003853460366372019,0.00014753620780538768,0.0005328822298906744,0.0003853460366372019,0.00014753620780538768,0.0005328822298906744
95,18.0,-745.896240234375,-745.8998413085938,-0.00360107421875,1.2967735528945923e-05,0.00029680764419026673,0.00017929970636032522,0.00047610735055059195,0.00029680764419026673,0.00017929970636032522,0.00047610735055059195
96,20.0,-820.1029052734375,-820.12841796875,-0.0255126953125,0.0006508976221084595,0.00024024970480240881,0.00010534189641475677,0.0003455916012171656,0.00024024970480240881,0.00010534189641475677,0.0003455916012171656
97,20.0,-820.0858154296875,-820.1095581054688,-0.02374267578125,0.0005637146532535553,0.00024372540065087378,0.00015594251453876495,0.00039966791518963873,0.00024372540065087378,0.00015594251453876495,0.00039966791518963873
98,18.0,-807.757080078125,-807.7445678710938,0.01251220703125,0.00015655532479286194,0.0003464650653768331,0.00011607650958467275,0.00046254158951342106,0.0003464650653768331,0.00011607650958467275,0.00046254158951342106
99,18.0,-807.7793579101562,-807.7682495117188,0.0111083984375,0.00012339651584625244,0.000322174106258899,0.0001716956467134878,0.000493869767524302,0.000322174106258899,0.0001716956467134878,0.000493869767524302
100,18.0,-807.7217407226562,-807.724365234375,-0.00262451171875,6.888061761856079e-06,0.0005317136528901756,0.00013760030560661107,0.0006693139439448714,0.0005317136528901756,0.00013760030560661107,0.0006693139439448714
101,19.0,-872.8592529296875,-872.8683471679688,-0.00909423828125,8.270516991615295e-05,0.000315116805722937,0.0001534797193016857,0.0004685965250246227,0.000315116805722937,0.0001534797193016857,0.0004685965250246227
102,19.0,-736.7411499023438,-736.7255249023438,0.015625,0.000244140625,0.00038231443613767624,0.0001966048002941534,0.0005789192509837449,0.00038231443613767624,0.0001966048002941534,0.0005789192509837449
103,19.0,-736.7625122070312,-736.7769775390625,-0.01446533203125,0.00020924583077430725,0.0003588055551517755,0.00016982182569336146,0.0005286273662932217,0.0003588055551517755,0.00016982182569336146,0.0005286273662932217
104,19.0,-736.8357543945312,-736.8229370117188,0.0128173828125,0.0001642853021621704,0.0020462695974856615,0.00018681306391954422,0.0022330826614052057,0.0020462695974856615,0.00018681306391954422,0.0022330826614052057
105,20.0,-802.2453002929688,-802.2474975585938,-0.002197265625,4.827976226806641e-06,0.0003422978043090552,0.00014063288108445704,0.00048293068539351225,0.0003422978043090552,0.00014063288108445704,0.00048293068539351225
106,20.0,-802.34375,-802.3389282226562,0.00482177734375,2.3249536752700806e-05,0.0001944091054610908,0.00014613699750043452,0.0003405461029615253,0.0001944091054610908,0.00014613699750043452,0.0003405461029615253
107,20.0,-802.2034912109375,-802.2141723632812,-0.01068115234375,0.00011408701539039612,0.0007293764501810074,0.0002200450689997524,0.0009494215482845902,0.0007293764501810074,0.0002200450689997524,0.0009494215482845902
108,20.0,-802.2008666992188,-802.2097778320312,-0.0089111328125,7.940828800201416e-05,0.000294755824143067,0.00027065296308137476,0.0005654087872244418,0.000294755824143067,0.00027065296308137476,0.0005654087872244418
109,20.0,-746.4547119140625,-746.4584350585938,-0.00372314453125,1.3861805200576782e-05,0.00037274404894560575,0.0001980790839297697,0.0005708231474272907,0.00037274404894560575,0.0001980790839297697,0.0005708231474272907
110,20.0,-746.5302124023438,-746.5521850585938,-0.02197265625,0.00048279762268066406,0.00025354139506816864,0.0001232750655617565,0.00037681646062992513,0.00025354139506816864,0.0001232750655617565,0.00037681646062992513
111,20.0,-746.593505859375,-746.57568359375,0.017822265625,0.00031763315200805664,0.00017568653856869787,0.00010322183516109362,0.0002789083810057491,0.00017568653856869787,0.00010322183516109362,0.0002789083810057491
112,20.0,-746.5889892578125,-746.5988159179688,-0.00982666015625,9.656324982643127e-05,0.00021163668134249747,0.00018469970382284373,0.00039633637061342597,0.00021163668134249747,0.00018469970382284373,0.00039633637061342597
113,18.0,-582.184814453125,-582.1829833984375,0.0018310546875,3.3527612686157227e-06,0.0001404478243784979,9.978413436328992e-05,0.0002402319514658302,0.0001404478243784979,9.978413436328992e-05,0.0002402319514658302
114,20.0,-672.8838500976562,-672.8961791992188,-0.0123291015625,0.00015200674533843994,0.00014158080739434808,7.052384171402082e-05,0.0002121046418324113,0.00014158080739434808,7.052384171402082e-05,0.0002121046418324113
115,20.0,-673.0166625976562,-673.0006713867188,0.0159912109375,0.00025571882724761963,0.000237553016631864,5.723927097278647e-05,0.0002947922912426293,0.000237553016631864,5.723927097278647e-05,0.0002947922912426293
116,21.0,-738.2205810546875,-738.2089233398438,0.01165771484375,0.0001359023153781891,0.0003024828329216689,0.00015575830184388906,0.0004582411493174732,0.0003024828329216689,0.00015575830184388906,0.0004582411493174732
117,22.0,-797.7525024414062,-797.7750854492188,-0.0225830078125,0.000509992241859436,0.0001958000211743638,3.869477586704306e-05,0.00023449480067938566,0.0001958000211743638,3.869477586704306e-05,0.00023449480067938566
118,22.0,-747.0166015625,-747.0328369140625,-0.0162353515625,0.0002635866403579712,0.00021547618962358683,0.00013513937301468104,0.0003506155626382679,0.00021547618962358683,0.00013513937301468104,0.0003506155626382679
119,19.0,-659.3551025390625,-659.3350219726562,0.02008056640625,0.00040322914719581604,0.0002907710731960833,9.783599671209231e-05,0.000388607062632218,0.0002907710731960833,9.783599671209231e-05,0.000388607062632218
120,20.0,-728.6758422851562,-728.672119140625,0.00372314453125,1.3861805200576782e-05,0.00027920454158447683,0.0002559002605266869,0.0005351047730073333,0.00027920454158447683,0.0002559002605266869,0.0005351047730073333
121,20.0,-728.5623779296875,-728.5704345703125,-0.008056640625,6.490945816040039e-05,0.0003351102350279689,0.00018561277829576284,0.0005207229987718165,0.0003351102350279689,0.00018561277829576284,0.0005207229987718165
122,20.0,-728.5865478515625,-728.6416015625,-0.0550537109375,0.003030911087989807,0.00036530158831737936,0.00025775021640583873,0.0006230517756193876,0.00036530158831737936,0.00025775021640583873,0.0006230517756193876
123,20.0,-728.6634521484375,-728.6588134765625,0.004638671875,2.1517276763916016e-05,0.00021726101113017648,0.00011656209971988574,0.00033382311812601984,0.00021726101113017648,0.00011656209971988574,0.00033382311812601984
124,20.0,-728.6859741210938,-728.6956176757812,-0.0096435546875,9.299814701080322e-05,0.00021697305783163756,0.00010639745596563444,0.0003233705065213144,0.00021697305783163756,0.00010639745596563444,0.0003233705065213144
125,20.0,-728.662841796875,-728.6486206054688,0.01422119140625,0.00020224228501319885,0.0002882957342080772,0.00032075177296064794,0.0006090474780648947,0.0002882957342080772,0.00032075177296064794,0.0006090474780648947
126,21.0,-791.3917236328125,-791.3853149414062,0.00640869140625,4.10713255405426e-05,0.00020950390899088234,0.00011006165004801005,0.0003195655590388924,0.00020950390899088234,0.00011006165004801005,0.0003195655590388924
127,20.0,-599.28466796875,-599.2838745117188,0.00079345703125,6.295740604400635e-07,0.00032838215702213347,9.220149513566867e-05,0.0004205836448818445,0.00032838215702213347,9.220149513566867e-05,0.0004205836448818445
128,20.0,-599.2462768554688,-599.3023681640625,-0.05609130859375,0.0031462348997592926,0.0022783183958381414,0.00028811133233830333,0.0025664297863841057,0.0022783183958381414,0.00028811133233830333,0.0025664297863841057
129,20.0,-599.3778686523438,-599.3693237304688,0.008544921875,7.301568984985352e-05,0.0003330745385028422,0.0001590104802744463,0.0004920850042253733,0.0003330745385028422,0.0001590104802744463,0.0004920850042253733
130,20.0,-599.1849975585938,-599.2277221679688,-0.042724609375,0.0018253922462463379,0.00045964631135575473,0.00033259409246966243,0.0007922403747215867,0.00045964631135575473,0.00033259409246966243,0.0007922403747215867
131,20.0,-599.4015502929688,-599.4124145507812,-0.0108642578125,0.00011803209781646729,0.0002387225831625983,6.706490967189893e-05,0.00030578748555853963,0.0002387225831625983,6.706490967189893e-05,0.00030578748555853963
132,21.0,-668.05126953125,-668.1181640625,-0.06689453125,0.0044748783111572266,0.0035022825468331575,0.0003761721891351044,0.003878454677760601,0.0035022825468331575,0.0003761721891351044,0.003878454677760601
133,21.0,-668.2632446289062,-668.278564453125,-0.01531982421875,0.00023469701409339905,0.00019103217346128076,8.522793359588832e-05,0.0002762601070571691,0.00019103217346128076,8.522793359588832e-05,0.0002762601070571691
