epoch,pearson_aleatoric,pearson_aleatoric_mean,pearson_aleatoric_std,pearson_aleatoric_ci95_low,pearson_aleatoric_ci95_high,pearson_aleatoric_n,pearson_epistemic,pearson_epistemic_mean,pearson_epistemic_std,pearson_epistemic_ci95_low,pearson_epistemic_ci95_high,pearson_epistemic_n,pearson_total,pearson_total_mean,pearson_total_std,pearson_total_ci95_low,pearson_total_ci95_high,pearson_total_n,spearman_aleatoric,spearman_aleatoric_mean,spearman_aleatoric_std,spearman_aleatoric_ci95_low,spearman_aleatoric_ci95_high,spearman_aleatoric_n,spearman_epistemic,spearman_epistemic_mean,spearman_epistemic_std,spearman_epistemic_ci95_low,spearman_epistemic_ci95_high,spearman_epistemic_n,spearman_total,spearman_total_mean,spearman_total_std,spearman_total_ci95_low,spearman_total_ci95_high,spearman_total_n,ause_aleatoric,ause_aleatoric_mean,ause_aleatoric_std,ause_aleatoric_ci95_low,ause_aleatoric_ci95_high,ause_aleatoric_n,ause_epistemic,ause_epistemic_mean,ause_epistemic_std,ause_epistemic_ci95_low,ause_epistemic_ci95_high,ause_epistemic_n,ause_total,ause_total_mean,ause_total_std,ause_total_ci95_low,ause_total_ci95_high,ause_total_n,ence_aleatoric,ence_aleatoric_mean,ence_aleatoric_std,ence_aleatoric_ci95_low,ence_aleatoric_ci95_high,ence_aleatoric_n,ence_epistemic,ence_epistemic_mean,ence_epistemic_std,ence_epistemic_ci95_low,ence_epistemic_ci95_high,ence_epistemic_n,ence_total,ence_total_mean,ence_total_std,ence_total_ci95_low,ence_total_ci95_high,ence_total_n,magnitude_aleatoric,magnitude_aleatoric_mean,magnitude_aleatoric_std,magnitude_aleatoric_ci95_low,magnitude_aleatoric_ci95_high,magnitude_aleatoric_n,magnitude_epistemic,magnitude_epistemic_mean,magnitude_epistemic_std,magnitude_epistemic_ci95_low,magnitude_epistemic_ci95_high,magnitude_epistemic_n,magnitude_total,magnitude_total_mean,magnitude_total_std,magnitude_total_ci95_low,magnitude_total_ci95_high,magnitude_total_n,rmse_e_atom,rmse_e_atom_mean,rmse_e_atom_std,rmse_e_atom_ci95_low,rmse_e_atom_ci95_high,rmse_e_atom_n,nll_energy,nll_energy_mean,nll_energy_std,nll_energy_ci95_low,nll_energy_ci95_high,nll_energy_n
0,0.7854215988799752,0.7854215988799752,0.06257182437331078,0.7077408726193501,0.8631023251406003,5,0.26888025581276476,0.26888025581276476,0.10958914492491406,0.13282917446249304,0.4049313371630365,5,0.7013001933685016,0.7013001933685016,0.08926459235965703,0.5904813314717008,0.8121190552653024,5,0.17344594985984846,0.17344594985984846,0.07052350448105318,0.08589349152255624,0.2609984081971407,5,0.08563348945433778,0.08563348945433778,0.03356283715223701,0.043966403805722386,0.12730057510295317,5,0.17028477829047417,0.17028477829047417,0.06512064772947197,0.08943977719209804,0.2511297793888503,5,0.4205649589856481,0.4205649589856481,0.032084692442572844,0.38073293817196485,0.46039697979933136,5,0.5237713875574901,0.5237713875574901,0.04732296164454872,0.4650215897663898,0.5825211853485903,5,0.4246098725524579,0.4246098725524579,0.027547666125240573,0.3904104108486265,0.45880933425628934,5,0.48245006125468237,0.48245006125468237,0.0825641357012445,0.3799495813887136,0.5849505411206511,5,4.520496483045565,4.520496483045565,1.1844804120429315,3.050005578065246,5.990987388025884,5,0.5464124879166078,0.5464124879166078,0.06295165614545509,0.46826021382734667,0.6245647620058689,5,0.013568615880319847,0.013568615880319847,0.002386092760002248,0.01060636537254571,0.016530866388093986,5,0.002106801707959967,0.002106801707959967,0.0005305927166256941,0.001448089452261978,0.0027655139636579558,5,0.015675417592730372,0.015675417592730372,0.0024408739892072236,0.012645158109467463,0.01870567707599328,5,0.08706151757967881,0.08706151757967881,0.0017107709888220034,0.08493765537479182,0.0891853797845658,5,-1.041871657748222,-1.041871657748222,0.04470197916617077,-1.097367597681158,-0.9863757178152861,5
5,0.616621880205171,0.616621880205171,0.16098668621633014,0.41676255328246137,0.8164812071278805,5,0.5709544234314834,0.5709544234314834,0.13236576749095777,0.4066269636886217,0.7352818831743451,5,0.6111312977378031,0.6111312977378031,0.1445520132987187,0.43167504106088334,0.7905875544147227,5,0.2929895767511348,0.2929895767511348,0.023035734566678887,0.26439151989393594,0.32158763360833365,5,0.2251486578715241,0.2251486578715241,0.04240949292466814,0.1724987592353858,0.27779855650766244,5,0.3028125922608229,0.3028125922608229,0.02779020467535845,0.26831202745015303,0.3373131570714928,5,0.34791785517939094,0.34791785517939094,0.011534532715064539,0.3335981372015764,0.3622375731572055,5,0.42133530819522164,0.42133530819522164,0.02485344865251443,0.39048062302750003,0.45218999336294324,5,0.3419885811600055,0.3419885811600055,0.010516033686845012,0.328933294018278,0.35504386830173307,5,0.614752802057998,0.614752802057998,0.08514193835171847,0.5090520705763708,0.7204535335396252,5,0.5319632361878588,0.5319632361878588,0.3485895547444079,0.09920152513626923,0.9647249472394483,5,0.7187378240332941,0.7187378240332941,0.05240639644894811,0.6536771201521244,0.7837985279144638,5,0.005146973873360548,0.005146973873360548,0.0010567840365512293,0.003835013541659725,0.006458934205061371,5,0.002000386654305985,0.002000386654305985,0.0005667664631393835,0.0012967659605227272,0.002704007348089243,5,0.007147360528991557,0.007147360528991557,0.0012665498048179493,0.005574983350143041,0.008719737707840073,5,0.042404051164453824,0.042404051164453824,0.0029465409688507415,0.038746023854087576,0.04606207847482007,5,-1.6053955149304868,-1.6053955149304868,0.07775914379270317,-1.7019307657996945,-1.5088602640612792,5
10,0.6789397383724474,0.6789397383724474,0.2502191468305943,0.36830143998833886,0.9895780367565559,5,0.6528707316487752,0.6528707316487752,0.22721725566371198,0.3707884747275302,0.9349529885700202,5,0.6748740721074712,0.6748740721074712,0.24454658454279588,0.3712780609299151,0.9784700832850273,5,0.3150467736546287,0.3150467736546287,0.02750469127906502,0.28090066371567374,0.34919288359358364,5,0.22436183122246964,0.22436183122246964,0.023141610023092767,0.19563233369800917,0.2530913287469301,5,0.3142842369557954,0.3142842369557954,0.02235313331954128,0.2865336056156744,0.34203486829591634,5,0.34098218038028627,0.34098218038028627,0.016437697475162587,0.3205753552523343,0.3613890055082382,5,0.42844485172837066,0.42844485172837066,0.04016822644656313,0.37857740684848007,0.47831229660826124,5,0.3414561176491637,0.3414561176491637,0.014857373821736864,0.32301120893254337,0.3599010263657841,5,0.5725225832644767,0.5725225832644767,0.05436775867219825,0.5050269169463285,0.6400182495826249,5,0.6589978912471304,0.6589978912471304,0.2236127500706575,0.3813905016496898,0.936605280844571,5,0.6857102680140047,0.6857102680140047,0.032220128194164394,0.645710108462948,0.7257104275650614,5,0.0025544922925229184,0.0025544922925229184,0.00037591846619570155,0.002087802696025906,0.003021181889019931,5,0.0010516214382506588,0.0010516214382506588,0.0002735972720896113,0.000711960016968652,0.0013912828595326657,5,0.003606113731898367,0.003606113731898367,0.0005689055140484195,0.0028998374814042964,0.004312389982392438,5,0.03107677945870005,0.03107677945870005,0.002404837264668101,0.028091258305544823,0.03406230061185528,5,-2.007959088500738,-2.007959088500738,0.05767157962532996,-2.0795563327038966,-1.936361844297579,5
15,0.3336666290239078,0.3336666290239078,0.17186831186130228,0.1202981453607049,0.5470351126871107,5,0.387210338089628,0.387210338089628,0.2249960851632996,0.107885586472868,0.666535089706388,5,0.35120590923376505,0.35120590923376505,0.18186208381199745,0.12543050806434675,0.5769813104031833,5,0.2902354371919566,0.2902354371919566,0.039890109684195464,0.2407132645220799,0.33975760986183334,5,0.16511304233541457,0.16511304233541457,0.0650003225281388,0.08441742075602533,0.24580866391480383,5,0.28731334326396085,0.28731334326396085,0.041670142369354575,0.23558132242143298,0.3390453641064887,5,0.3545629930414016,0.3545629930414016,0.020511612051162715,0.3290985457942771,0.3800274402885261,5,0.48240990182618526,0.48240990182618526,0.06893414188333041,0.396830581432674,0.5679892222196965,5,0.35975940628532427,0.35975940628532427,0.023886485399898575,0.33010517209506485,0.3894136404755837,5,0.5848702129414989,0.5848702129414989,0.13408884950540534,0.41840360728704706,0.7513368185959507,5,0.5113965473665862,0.5113965473665862,0.1811017892977669,0.2865650251815018,0.7362280695516707,5,0.7061886331645691,0.7061886331645691,0.08457022487356589,0.6011976639224272,0.811179602406711,5,0.002059759504323592,0.002059759504323592,0.0008377644282943698,0.0010197043376888428,0.003099814670958341,5,0.0007981854848701914,0.0007981854848701914,0.00037091152203615814,0.00033771183400933705,0.0012586591357310458,5,0.0028579449884872884,0.0028579449884872884,0.0011984535537061134,0.001370106918014995,0.004345783058959582,5,0.024684128137020016,0.024684128137020016,0.0016339458589116188,0.022655641637512835,0.026712614636527198,5,-2.1406512782263754,-2.1406512782263754,0.14527817893095732,-2.3210090440771567,-1.960293512375594,5
20,0.3178846226491586,0.3178846226491586,0.17562036016833035,0.09985810255543714,0.5359111427428801,5,0.48532357487246075,0.48532357487246075,0.29721239232784363,0.11634480973464134,0.8543023400102802,5,0.3725938377418687,0.3725938377418687,0.228632694226298,0.08875436346888099,0.6564333120148564,5,0.3182943171267317,0.3182943171267317,0.029687008339217703,0.2814389370672155,0.35514969718624784,5,0.22628524981246892,0.22628524981246892,0.06106214249593444,0.15047874067483252,0.3020917589501053,5,0.3131149995632452,0.3131149995632452,0.028165669536981446,0.2781483082902524,0.34808169083623797,5,0.3451579303104867,0.3451579303104867,0.01819345027163162,0.3225713996404663,0.36774446098050706,5,0.43818875812062574,0.43818875812062574,0.05860626451404604,0.36543113539714256,0.5109463808441089,5,0.34891350050477554,0.34891350050477554,0.018713899428764603,0.32568085045254547,0.3721461505570056,5,0.4901124166373309,0.4901124166373309,0.0451471766003915,0.4340637796979387,0.5461610535767232,5,0.6753790959605599,0.6753790959605599,0.30708314341311216,0.294146139407977,1.0566120525131428,5,0.6432335883368594,0.6432335883368594,0.024555080484962202,0.6127493167886965,0.6737178598850223,5,0.0026251668148074532,0.0026251668148074532,0.0021567168068080404,-5.2321488742872267e-05,0.005302655118357778,5,0.0007121555518319657,0.0007121555518319657,7.310145468468167e-05,0.0006214026586969468,0.0008029084449669846,5,0.0033373223602748484,0.0033373223602748484,0.0021386534859513745,0.0006822590362880565,0.00599238568426164,5,0.022960048779889795,0.022960048779889795,0.0009679195891343991,0.021758410544167894,0.024161687015611697,5,-2.311910404316187,-2.311910404316187,0.03576922701297011,-2.3563166456233184,-2.2675041630090553,5
25,0.24211742206354442,0.24211742206354442,0.120611780962634,0.09238212451385111,0.39185271961323775,5,0.2543075752638346,0.2543075752638346,0.18509509666303564,0.024518501985701102,0.48409664854196804,5,0.24343832710384206,0.24343832710384206,0.1280268425546605,0.08449749055149222,0.40237916365619186,5,0.3195654386681018,0.3195654386681018,0.017777045268727962,0.29749586021048824,0.3416350171257153,5,0.24952029766515862,0.24952029766515862,0.02318237489995323,0.22074019197524733,0.27830040335506995,5,0.32290492397002357,0.32290492397002357,0.014324918721287426,0.30512103959332526,0.3406888083467219,5,0.3421776770145642,0.3421776770145642,0.007212918278742114,0.33322309184842963,0.35113226218069876,5,0.4124923390212076,0.4124923390212076,0.02614413928538406,0.380035306682962,0.44494937135945317,5,0.34150226687350366,0.34150226687350366,0.004873764872689955,0.335451658652856,0.34755287509415134,5,0.4994670412234137,0.4994670412234137,0.06450857551036317,0.41938190632648725,0.5795521761203402,5,0.5400634586482245,0.5400634586482245,0.14348814680229915,0.36192795492862884,0.7181989623678201,5,0.6540192238289151,0.6540192238289151,0.03997669284786862,0.604389561196848,0.7036488864609822,5,0.0016374669452314263,0.0016374669452314263,0.0007603906707285603,0.0006934685859764106,0.002581465304486442,5,0.0006008903986026598,0.0006008903986026598,9.540913505896836e-05,0.00048244330236552356,0.000719337494839796,5,0.0022383573366730708,0.0022383573366730708,0.0008119043629237756,0.0012304065345706725,0.0032463081387754692,5,0.02041342965842935,0.02041342965842935,0.0007691439701688276,0.019458564384800224,0.021368294932058475,5,-2.394649628241062,-2.394649628241062,0.04700592056046763,-2.4530058306413847,-2.3362934258407395,5
30,0.36501495890026786,0.36501495890026786,0.27582632319925776,0.022586248813697418,0.7074436689868383,5,0.37604935335466727,0.37604935335466727,0.284208478631332,0.023214491168259688,0.7288842155410749,5,0.38436509288229825,0.38436509288229825,0.28744395545845103,0.027513499647255357,0.7412166861173412,5,0.3062622790324864,0.3062622790324864,0.024721132906308504,0.27557185922483596,0.3369526988401368,5,0.22161809074629807,0.22161809074629807,0.031851482870887536,0.18207559143979293,0.26116059005280323,5,0.3010919130611352,0.3010919130611352,0.024445074414027473,0.27074421019334677,0.3314396159289236,5,0.34358820809163665,0.34358820809163665,0.010986561386481944,0.3299487773069897,0.3572276388762836,5,0.42653055462142947,0.42653055462142947,0.019284257602429297,0.4025898248927203,0.4504712843501386,5,0.34680152705639933,0.34680152705639933,0.010149897146326827,0.3342007855933836,0.35940226851941504,5,0.42786155562958184,0.42786155562958184,0.05342885152526945,0.36153150961730135,0.4941916016418623,5,0.780663172774745,0.780663172774745,0.21362490140972176,0.5154553471269474,1.0458709984225425,5,0.5976159555493872,0.5976159555493872,0.03695104980746559,0.5517425226762874,0.6434893884224869,5,0.0010069629162724595,0.0010069629162724595,0.0002294123805510092,0.0007221554887622817,0.0012917703437826374,5,0.0003954553374783608,0.0003954553374783608,9.125717293613019e-05,0.000282162756653536,0.0005087479183031856,5,0.001402418256532401,0.001402418256532401,0.00030697754028986726,0.001021316402554998,0.0017835201105098038,5,0.019729342965848173,0.019729342965848173,0.0007295347903482567,0.01882365110031232,0.020635034831384024,5,-2.484216589523554,-2.484216589523554,0.03932976610699581,-2.5330431152873625,-2.4353900637597454,5
35,0.19470366138632228,0.19470366138632228,0.148546137909251,0.010288839035010516,0.379118483737634,5,0.20704234495695156,0.20704234495695156,0.16260524938055054,0.005173628610893738,0.40891106130300936,5,0.205196874149623,0.205196874149623,0.15308061363817796,0.01515265915454378,0.39524108914470224,5,0.29811676777400853,0.29811676777400853,0.01806660351561393,0.2756877129044774,0.32054582264353965,5,0.21764290558568358,0.21764290558568358,0.029677610460351046,0.1807991926633012,0.254486618508066,5,0.2872027946193873,0.2872027946193873,0.019284396840778328,0.2632618920311494,0.3111436972076252,5,0.35520423639273846,0.35520423639273846,0.008856577354096697,0.3442091061094174,0.3661993666760595,5,0.4240296669169144,0.4240296669169144,0.018219665770551126,0.40141059062407186,0.44664874320975695,5,0.36148050126540365,0.36148050126540365,0.005926624743052809,0.3541228044278011,0.3688381981030062,5,0.3950983144002748,0.3950983144002748,0.06904017347375498,0.30938735950460156,0.4808092692959481,5,0.8137646631358859,0.8137646631358859,0.3433688767514146,0.387484240781411,1.2400450854903609,5,0.5801077119958823,0.5801077119958823,0.05531237232605221,0.5114393409435826,0.648776083048182,5,0.0007819242794121965,0.0007819242794121965,0.00016834607530542036,0.0005729285289474096,0.0009909200298769834,5,0.00036392991477921893,0.00036392991477921893,9.934010049933731e-05,0.00024060266276315794,0.0004872571667952799,5,0.0011458541924555903,0.0011458541924555903,0.00022566970107035122,0.0008656931703064531,0.0014260152146047273,5,0.01867736980281049,0.01867736980281049,0.0005198100958790368,0.01803204379274274,0.01932269581287824,5,-2.522378733239174,-2.522378733239174,0.03320726053401256,-2.563604382982386,-2.481153083495962,5
40,0.18470368267565276,0.18470368267565276,0.1218416343861474,0.03344156521796607,0.33596580013333943,5,0.17432399063232817,0.17432399063232817,0.11099737121074106,0.0365246457190557,0.3121233355456007,5,0.1839193607787173,0.1839193607787173,0.11715330869015202,0.03847763530510406,0.3293610862523305,5,0.30637696067573705,0.30637696067573705,0.02757493051596384,0.27214365118668205,0.34061027016479206,5,0.22781260848012663,0.22781260848012663,0.0218290472294107,0.20071261164702509,0.2549126053132282,5,0.30182756079805106,0.30182756079805106,0.01645957484023048,0.28139357568836354,0.3222615459077386,5,0.357670167994119,0.357670167994119,0.018898232476964327,0.3342086749250614,0.3811316610631766,5,0.43113753643670893,0.43113753643670893,0.024906369912023447,0.4002171513806676,0.46205792149275027,5,0.36173058018506904,0.36173058018506904,0.01242073551993962,0.3463106724942906,0.3771504878758475,5,0.28803858671978516,0.28803858671978516,0.08114734052526729,0.18729700839352287,0.38878016504604745,5,0.9396476968119348,0.9396476968119348,0.3126656407783414,0.5514842654965927,1.3278111281272769,5,0.509982280957674,0.509982280957674,0.06591463501498472,0.42815157248064833,0.5918129894346995,5,0.0005221348650302388,0.0005221348650302388,0.00010559882832989037,0.00039103762183661,0.0006532321082238676,5,0.0002701816632156078,0.0002701816632156078,6.041451626463649e-05,0.00019517915933906963,0.00034518416709214595,5,0.0007923165285261347,0.0007923165285261347,0.00016402447068386602,0.0005886858986883373,0.000995947158363932,5,0.017894672518275936,0.017894672518275936,0.000620465375306019,0.017124386507662168,0.018664958528889705,5,-2.6032542652511603,-2.6032542652511603,0.043935256697078595,-2.6577983461191588,-2.548710184383162,5
45,0.4452827853826986,0.4452827853826986,0.25608683998538184,0.12735995166174263,0.7632056191036546,5,0.5068544249477067,0.5068544249477067,0.29125493038842737,0.14527163994565712,0.8684372099497564,5,0.4695937153130677,0.4695937153130677,0.27030632036382946,0.1340178952214976,0.8051695354046378,5,0.3149668966860354,0.3149668966860354,0.02061321678040793,0.2893763107297022,0.34055748264236857,5,0.2477124650772676,0.2477124650772676,0.011181668817985985,0.23383081525665877,0.26159411489787643,5,0.3145040454795914,0.3145040454795914,0.01645285150710605,0.29407840715226524,0.3349296838069175,5,0.3413840446366171,0.3413840446366171,0.012771834759833308,0.325528259548661,0.3572398297245732,5,0.4095386959069499,0.4095386959069499,0.010856365933756777,0.3960608982123529,0.4230164936015469,5,0.34227509188000027,0.34227509188000027,0.009120596438447582,0.33095219115967417,0.35359799260032637,5,0.3106550040757317,0.3106550040757317,0.050531667357353635,0.24792171063585156,0.37338829751561187,5,0.9018956535645074,0.9018956535645074,0.19448454518864672,0.6604499091254906,1.143341398003524,5,0.5335005559507526,0.5335005559507526,0.04056815807618644,0.48313660997384456,0.5838645019276607,5,0.0010329218101504376,0.0010329218101504376,0.0007386287717656312,0.00011594008550983037,0.001949903534791045,5,0.0004303088091709833,0.0004303088091709833,0.00021872164813861606,0.00015877355114555722,0.0007018440671964094,5,0.001463230620561808,0.001463230620561808,0.0009526219437110611,0.0002805838753144783,0.002645877365809138,5,0.017902288916001076,0.017902288916001076,0.0011305788815920159,0.016498714871347627,0.019305862960654525,5,-2.644730382676125,-2.644730382676125,0.0178217471335286,-2.6668554569316907,-2.6226053084205594,5
