metric,bin_index,bin_left,bin_right,bin_center,density_mean,density_std,density_ci95_low,density_ci95_high,density_n
aleatoric_var,0,1.3195926840126049e-05,0.00015414399857036187,8.366996270524396e-05,6974.7454577346725,45.66111674285419,6918.058782126584,7031.432133342761,5
aleatoric_var,1,0.00015414399857036187,0.0002950920703005977,0.0002246180344354798,43.66037845217322,24.406893535606596,13.360075806365003,73.96068109798144,5
aleatoric_var,2,0.0002950920703005977,0.00043604014203083355,0.00036556610616571565,0.0,0.0,0.0,0.0,5
aleatoric_var,3,0.00043604014203083355,0.0005769882137610694,0.0005065141778959515,0.0,0.0,0.0,0.0,5
aleatoric_var,4,0.0005769882137610694,0.0007179362854913051,0.0006474622496261872,10.915094613043307,24.406893535606596,-19.385208032764908,41.215397258851524,5
aleatoric_var,5,0.0007179362854913051,0.0008588843572215411,0.000788410321356423,10.915094613043298,24.406893535606578,-19.385208032764893,41.21539725885149,5
aleatoric_var,6,0.0008588843572215411,0.0009998324289517769,0.000929358393086659,0.0,0.0,0.0,0.0,5
aleatoric_var,7,0.0009998324289517769,0.0011407805006820127,0.0010703064648168946,10.915094613043307,24.406893535606596,-19.385208032764908,41.215397258851524,5
aleatoric_var,8,0.0011407805006820127,0.0012817285724122485,0.0012112545365471307,21.830189226086613,29.89221768433471,-15.279951040979999,58.94032949315323,5
aleatoric_var,9,0.0012817285724122485,0.0014226766441424842,0.0013522026082773662,0.0,0.0,0.0,0.0,5
aleatoric_var,10,0.0014226766441424842,0.00156362471587272,0.0014931506800076023,0.0,0.0,0.0,0.0,5
aleatoric_var,11,0.00156362471587272,0.001704572787602956,0.001634098751737838,0.0,0.0,0.0,0.0,5
aleatoric_var,12,0.001704572787602956,0.0018455208593331919,0.0017750468234680739,0.0,0.0,0.0,0.0,5
aleatoric_var,13,0.0018455208593331919,0.0019864689310634277,0.0019159948951983099,0.0,0.0,0.0,0.0,5
aleatoric_var,14,0.0019864689310634277,0.0021274170027936632,0.0020569429669285454,0.0,0.0,0.0,0.0,5
aleatoric_var,15,0.0021274170027936632,0.0022683650745238993,0.0021978910386587815,0.0,0.0,0.0,0.0,5
aleatoric_var,16,0.0022683650745238993,0.0024093131462541353,0.002338839110389017,0.0,0.0,0.0,0.0,5
aleatoric_var,17,0.0024093131462541353,0.002550261217984371,0.002479787182119253,0.0,0.0,0.0,0.0,5
aleatoric_var,18,0.002550261217984371,0.002691209289714607,0.002620735253849489,0.0,0.0,0.0,0.0,5
aleatoric_var,19,0.002691209289714607,0.0028321573614448424,0.0027616833255797247,0.0,0.0,0.0,0.0,5
aleatoric_var,20,0.0028321573614448424,0.0029731054331750785,0.0029026313973099602,0.0,0.0,0.0,0.0,5
aleatoric_var,21,0.0029731054331750785,0.003114053504905314,0.0030435794690401963,0.0,0.0,0.0,0.0,5
aleatoric_var,22,0.003114053504905314,0.00325500157663555,0.0031845275407704323,0.0,0.0,0.0,0.0,5
aleatoric_var,23,0.00325500157663555,0.003395949648365786,0.003325475612500668,0.0,0.0,0.0,0.0,5
aleatoric_var,24,0.003395949648365786,0.0035368977200960217,0.003466423684230904,0.0,0.0,0.0,0.0,5
aleatoric_var,25,0.0035368977200960217,0.0036778457918262577,0.00360737175596114,0.0,0.0,0.0,0.0,5
aleatoric_var,26,0.0036778457918262577,0.0038187938635564933,0.0037483198276913755,10.915094613043324,24.406893535606635,-19.385208032764936,41.21539725885159,5
aleatoric_var,27,0.0038187938635564933,0.003959741935286729,0.003889267899421611,0.0,0.0,0.0,0.0,5
aleatoric_var,28,0.003959741935286729,0.004100690007016965,0.004030215971151847,0.0,0.0,0.0,0.0,5
aleatoric_var,29,0.004100690007016965,0.0042416380787472,0.004171164042882083,0.0,0.0,0.0,0.0,5
aleatoric_var,30,0.0042416380787472,0.004382586150477437,0.004312112114612319,0.0,0.0,0.0,0.0,5
aleatoric_var,31,0.004382586150477437,0.0045235342222076725,0.004453060186342554,0.0,0.0,0.0,0.0,5
aleatoric_var,32,0.0045235342222076725,0.004664482293937908,0.004594008258072791,0.0,0.0,0.0,0.0,5
aleatoric_var,33,0.004664482293937908,0.0048054303656681445,0.004734956329803026,0.0,0.0,0.0,0.0,5
aleatoric_var,34,0.0048054303656681445,0.00494637843739838,0.004875904401533262,0.0,0.0,0.0,0.0,5
aleatoric_var,35,0.00494637843739838,0.005087326509128616,0.005016852473263498,0.0,0.0,0.0,0.0,5
aleatoric_var,36,0.005087326509128616,0.005228274580858851,0.005157800544993733,0.0,0.0,0.0,0.0,5
aleatoric_var,37,0.005228274580858851,0.005369222652589088,0.0052987486167239695,0.0,0.0,0.0,0.0,5
aleatoric_var,38,0.005369222652589088,0.005510170724319323,0.005439696688454206,0.0,0.0,0.0,0.0,5
aleatoric_var,39,0.005510170724319323,0.005651118796049559,0.005580644760184441,0.0,0.0,0.0,0.0,5
aleatoric_var,40,0.005651118796049559,0.005792066867779795,0.005721592831914677,0.0,0.0,0.0,0.0,5
aleatoric_var,41,0.005792066867779795,0.005933014939510031,0.0058625409036449135,0.0,0.0,0.0,0.0,5
