epoch,au_var,eu_var,tu_var,rmse_energy
0,0.00038527396433346437,4.642148397787196e-05,0.0004316954485981114,0.014500813811916978
10,0.00015817083526442274,1.233321287514002e-05,0.00017050404953365615,0.009348756812949
20,0.00015653685038236062,1.5519893286631258e-05,0.0001720567467797082,0.009114584448223955
30,0.00014519631853463012,1.086447947951683e-05,0.00015606079567631923,0.008970435542275413
40,0.0001351372261570816,9.775870350530625e-06,0.00014491309751666107,0.008960862979645571
50,0.00012868932403780492,9.253970842620163e-06,0.00013794329462474478,0.008933149956933582
60,0.0001291137291815261,1.0038708375803651e-05,0.00013915243753881442,0.008954015661504272
70,0.00012553888671451149,8.616849345770917e-06,0.00013415573457916709,0.008928700101299902
80,0.00012352918264800223,8.273988182805603e-06,0.00013180317255745422,0.008851680177409716
90,0.00012119441415476188,8.26823439030946e-06,0.0001294626497072926,0.008902652721412198
